host_file	host_xmlid	host_heading	cluster_id	canonical_yiddish	db_id	n_mentions	rel_categories	roles	dates	settlements
volume_2IIIorg.json	facs_254_tr_1744280771	מיגדאָלסקי, איגנאַצי (מיגדאַל)	ORG-C00441_Q01	פּוילישן טעאַטער		1	Employment_Performance			
volume_2IIIorg.json	facs_254_tr_1744280771	מיגדאָלסקי, איגנאַצי (מיגדאַל)	ORG-C00776_Q02	יידישן אַקטיאָרן-פֿאַראיין		1	Leadership_Ownership	סעקרעטאָר	1922-05-05	
volume_2IIIorg.json	facs_254_tr_1744280771	מיגדאָלסקי, איגנאַצי (מיגדאַל)	ORG-C01695_Q02	טעאַטער אַלימפּיא		1	Leadership_Ownership	דירעקטאָר		
volume_2IIIorg.json	facs_254_tr_1744280771	מיגדאָלסקי, איגנאַצי (מיגדאַל)	ORG-C01898	פֿאַראייניקטע טרופּע	888	1	Employment_Performance	פֿאַט-קאָמיקער		
volume_2IIIorg.json	facs_254_tr_1744280771	מיגדאָלסקי, איגנאַצי (מיגדאַל)	ORG-C02956	גרופּע „ליבהאָבער“		1	Employment_Performance			
volume_2IIIorg.json	facs_254_tr_1744280771	מיגדאָלסקי, איגנאַצי (מיגדאַל)	ORG-C04724	יידישער בינע אין וואַרשע		1	Employment_Performance			וואַרשע
volume_2IIIorg.json	facs_254_tr_1744280771	מיגדאָלסקי, איגנאַצי (מיגדאַל)	ORG-C04725	רוסישן כאָר		1	Employment_Performance	כאַרמייסטער		
volume_2IIIorg.json	facs_254_tr_1744280771	מיגדאָלסקי, איגנאַצי (מיגדאַל)	ORG-C04726	לובאָוויטשעס שול		1	Education_Formation		1906	
volume_2IIIorg.json	facs_254_tr_1744280771	מיגדאָלסקי, איגנאַצי (מיגדאַל)	ORG-C04727	בראַנדעסקאָס טרופּע	849	1	Employment_Performance	פּראָפעסיאנעלער אַקטיאָר	1912	
volume_2IIIorg.json	facs_254_tr_1744280771	מיגדאָלסקי, איגנאַצי (מיגדאַל)	ORG-C04728	"פֿאַראיין ""שלום עליכם"""		1	Leadership_Ownership			ווין
volume_2IIIorg.json	facs_254_tr_1744280773	מיטניק, לייזער	ORG-C00655	מאָנומענט נעשאָנאַל טעאַטער	407	1	Leadership_Ownership		1896-03	מאָנטרעאָל
volume_2IIIorg.json	facs_254_tr_1744280773	מיטניק, לייזער	ORG-C02042	אַדלערס טרופּע	376	1	Employment_Performance			לאָנדאָן
volume_2IIIorg.json	facs_254_tr_1744280773	מיטניק, לייזער	ORG-C04731	אוידיטאָריום-האָל		1	Leadership_Ownership			מאָנטרעאָל
volume_2IIIorg.json	facs_254_tr_1744280773	מיטניק, לייזער	ORG-C04732	היברו סיק בענעפיט אַסאָסיישאָן		1	Affiliation_Membership			מאָנטרעאַל
volume_2IIIorg.json	facs_254_tr_1744280774	מידע, אַדאָלף (אַברהם)	ORG-C00084	טעאַטער אַמבו		1	Leadership_Ownership	דירעקטאָר	1926	
volume_2IIIorg.json	facs_254_tr_1744280774	מידע, אַדאָלף (אַברהם)	ORG-C00085_Q01	אָלימפּיאַ טעאַטער		1	Leadership_Ownership	דירעקטאָר		
volume_2IIIorg.json	facs_254_tr_1744280774	מידע, אַדאָלף (אַברהם)	ORG-C04729	אָרגענטינער יידישן אַרטיסטן-פאַראיין		1	Leadership_Ownership	פֿאַרוואַלטער		
volume_2IIIorg.json	facs_254_tr_1744280774	מידע, אַדאָלף (אַברהם)	ORG-C04730	קאַניעווסקאַ טרופּע פֿון דרום-אפריקע	1376	1	Leadership_Ownership		1927	
volume_2IIIorg.json	facs_255_tr_1744280686	מיטעלמאַן, אהרן	ORG-C00045	אַקסעלראדס טרופּע	340	1	Employment_Performance			
volume_2IIIorg.json	facs_255_tr_1744280686	מיטעלמאַן, אהרן	ORG-C04733	זיידל העלמאַן	1385	1	Employment_Performance			
volume_2IIIorg.json	facs_255_tr_1744280686	מיטעלמאַן, אהרן	ORG-C04734	אַקטיאָרן-יוניע, לאָקאָל 5		1	Leadership_Ownership	מענעדזשער		ניו-יאָרק
volume_2IIIorg.json	facs_255_tr_1744280702	מייזיל, נחמן	ORG-C00207	חדר		1	Education_Formation			
volume_2IIIorg.json	facs_255_tr_1744280702	מייזיל, נחמן	ORG-C00246_Q01	קולטור-ליגע	1233	1	Leadership_Ownership	איניציאַטאָרן		קיעוו
volume_2IIIorg.json	facs_255_tr_1744280702	מייזיל, נחמן	ORG-C00340_Q01	נעשאָנאַל-טעאַטער	118	1	Employment_Performance	פּרימאַדאַנע	1926 | 1930	ניו-יאָרק
volume_2IIIorg.json	facs_255_tr_1744280702	מייזיל, נחמן	ORG-C00360_Q01	האָפּקינסאָן-טעאַטער	282	1	Employment_Performance		1932 | 1933	
volume_2IIIorg.json	facs_255_tr_1744280702	מייזיל, נחמן	ORG-C00533	ווניט	1646	1	Leadership_Ownership	מיטגרינדער		
volume_2IIIorg.json	facs_255_tr_1744280702	מייזיל, נחמן	ORG-C00595	פּראָספּעקט-טעאַטער	364	1	Employment_Performance		1930 | 1931	
volume_2IIIorg.json	facs_255_tr_1744280702	מייזיל, נחמן	ORG-C00711	הפרחים		1	Production_Distribution		1905	
volume_2IIIorg.json	facs_255_tr_1744280702	מייזיל, נחמן	ORG-C00740	פּאָבליק-סקול		1	Education_Formation			
volume_2IIIorg.json	facs_255_tr_1744280702	מייזיל, נחמן	ORG-C01640	ליטעראַרישע בלעטער	323	1	Leadership_Ownership	רעדאַקטאָר	1924-06	וואַרשע
volume_2IIIorg.json	facs_255_tr_1744280702	מייזיל, נחמן	ORG-C04735	אידישער אַלמאָנאָך	1224	1	Employment_Performance		1909	קיעוו
volume_2IIIorg.json	facs_256_tr_1744280806	מייזעל, היימאַן (חיים)	ORG-C00180_Q01	יידישן קונסט-טעאַטער	1459	1	Employment_Performance		1923-04	ניו-יאָרק
volume_2IIIorg.json	facs_256_tr_1744280806	מייזעל, היימאַן (חיים)	ORG-C00384	יידישער אַקטיאָרן-יוניע	442	1	Leadership_Ownership	מיטגרינדער		
volume_2IIIorg.json	facs_256_tr_1744280806	מייזעל, היימאַן (חיים)	ORG-C00661_Q01	ראָיאַל-טעאַטער		1	Production_Distribution		1913-10-17	
volume_2IIIorg.json	facs_256_tr_1744280806	מייזעל, היימאַן (חיים)	ORG-C00942_Q01	מאַרינסקי טעאַטער	117	1	Employment_Performance			אָדעס
volume_2IIIorg.json	facs_256_tr_1744280806	מייזעל, היימאַן (חיים)	ORG-C02174	שמ'רס טרופּע	385	1	Employment_Performance			
volume_2IIIorg.json	facs_256_tr_1744280806	מייזעל, היימאַן (חיים)	ORG-C02295_Q02	פֿאַרלאַג קולטור		1	Production_Distribution		1912	וואַרשאָ
volume_2IIIorg.json	facs_256_tr_1744280806	מייזעל, היימאַן (חיים)	ORG-C04003	שטאָטישער גימנאַזיע	1606	1	Education_Formation	תּלמיד		אָדעס
volume_2IIIorg.json	facs_256_tr_1744280806	מייזעל, היימאַן (חיים)	ORG-C04736	דייטשן קלוב		1	Employment_Performance	מיכעלזאָן	1883	אָדעס
volume_2IIIorg.json	facs_256_tr_1744280806	מייזעל, היימאַן (חיים)	ORG-C04737	היברו פּאַבלישינג קאָמפ	52	1	Production_Distribution		1919	ניו-יאָרק
volume_2IIIorg.json	facs_257_tr_1744280823	מייער גרעטאָ	ORG-C00384	יידישער אַקטיאָרן-יוניע	442	1	Affiliation_Membership	מיטגליד	1921	
volume_2IIIorg.json	facs_257_tr_1744280823	מייער גרעטאָ	ORG-C00988	ברוקלינער ליריק-טעאַטער		1	Employment_Performance			ברוקלין
volume_2IIIorg.json	facs_257_tr_1744280823	מייער גרעטאָ	ORG-C01069	גאָרדן-טעאַטער	552	1	Employment_Performance	רעבעקאַ וועסט	1920-06-04	
volume_2IIIorg.json	facs_257_tr_1744280823	מייער גרעטאָ	ORG-C01298_Q01	שוואַרץס יידישן קונסט-טעאַטער		1	Employment_Performance			
volume_2IIIorg.json	facs_257_tr_1744280823	מייער גרעטאָ	ORG-C01438_Q03	מעטראָפּאָליטאָן-טעאַטער	1373	1	Employment_Performance			פֿילאַדעלפיע
volume_2IIIorg.json	facs_257_tr_1744280823	מייער גרעטאָ	ORG-C04650	דייטשן אוירווינג-פלייס-טעאַטער		1	Employment_Performance			ניו יאָרק
volume_2IIIorg.json	facs_257_tr_1744280823	מייער גרעטאָ	ORG-C04739	שילער טעאַטער	669	1	Employment_Performance			בערלין
volume_2IIIorg.json	facs_257_tr_1744280823	מייער גרעטאָ	ORG-C04740	לעסינג טעאַטער		1	Employment_Performance			בערלין
volume_2IIIorg.json	facs_257_tr_1744280823	מייער גרעטאָ	ORG-C04741	14-טן סטריט-טעאַטער		1	Employment_Performance			
volume_2IIIorg.json	facs_257_tr_1744280824	מייזעלס, אַביש	ORG-C00874	פֿאַרלאַג ש. גאָלדפֿאַרב		1	Production_Distribution	פֿאַרלאָג	1926	וואַרשע
volume_2IIIorg.json	facs_257_tr_1744280824	מייזעלס, אַביש	ORG-C02161_Q01	ווינער יידישן טעאַטער		1	Employment_Performance	סופֿלער		ווין
volume_2IIIorg.json	facs_257_tr_1744280824	מייזעלס, אַביש	ORG-C04348	גאָרדין-קלוב		1	Leadership_Ownership	מיטגרינדער	1907	טאַרנאַפּאָל
volume_2IIIorg.json	facs_257_tr_1744280825	מייזעלס קלאַראַ (פרידהאָפער]	ORG-C02580	פרייע פֿאָלקסבינע	250	1	Employment_Performance			
volume_2IIIorg.json	facs_257_tr_1744280825	מייזעלס קלאַראַ (פרידהאָפער]	ORG-C04738	פערדינאַנד לאַסאַל		1	Employment_Performance	מיטגעווירקט אין דראָמקרייז	1912	ווין
volume_2IIIorg.json	facs_258_tr_1744280733	מייער, העניך	ORG-C00481_Q01	פרייע יידישע פֿאָלקס-בינע		1	Employment_Performance	פּראָפעסיאנעלער אַקטיאָר		
volume_2IIIorg.json	facs_258_tr_1744280733	מייער, העניך	ORG-C00783_Q01	יידישן אַנסאַמבל קונסט-טעאַטער		1	Employment_Performance		1931	אַמעריקע
volume_2IIIorg.json	facs_258_tr_1744280734	מייעראָוויטש, דוד	ORG-C01692_Q01	פּיפּלס מוזיק-האָל		1	Employment_Performance	פֿאַרפֿאַסט זיינע פּאָפּולער גע אַרענע לידער		
volume_2IIIorg.json	facs_258_tr_1744280734	מייעראָוויטש, דוד	ORG-C04555	נעשאָנאַל-רוף-גאָרדן		1	Production_Distribution		1917-06-11	
volume_2IIIorg.json	facs_258_tr_1744280734	מייעראָוויטש, דוד	ORG-C04746	מייעראָוויטש און גאָלדבערגס גאָלד-טעאַטער		1	Leadership_Ownership	אָנגעפֿירט	1918 | 1919	ניו יאָרק
volume_2IIIorg.json	facs_258_tr_1744280735	מייער מאָרריס (משה)	ORG-C00840_Q09	יידישן פֿאָלקס-טעאַטער		1	Employment_Performance	ליטעראַרישער בייראָט		לאָנדאָן
volume_2IIIorg.json	facs_258_tr_1744280735	מייער מאָרריס (משה)	ORG-C01608	די צייט	637	1	Leadership_Ownership	רעדאַקטאָר	1913	לאָנדאָן
volume_2IIIorg.json	facs_258_tr_1744280735	מייער מאָרריס (משה)	ORG-C04742	דגל מחנה יהודה		1	Leadership_Ownership	רעדאַקטאָר	1911	בוקאַרעסט
volume_2IIIorg.json	facs_258_tr_1744280735	מייער מאָרריס (משה)	ORG-C04743	אַבענד נייעס		1	Leadership_Ownership	רעדאַקטאָר	1914	לאָנדאָן
volume_2IIIorg.json	facs_258_tr_1744280735	מייער מאָרריס (משה)	ORG-C04744	ענגליש יודישען פערלאָג		1	Production_Distribution	איבערזעצער	1910	לאָנדאָן
volume_2IIIorg.json	facs_258_tr_1744280735	מייער מאָרריס (משה)	ORG-C04745	אידישען זשורנאָל	614	1	Production_Distribution	איבערזעצער		לאָנדאָן
volume_2IIIorg.json	facs_259_tr_1744280724	מייערסאָן, מ. ל.	ORG-C00247	קיעווער „קונסט-ווינקל“	1092	1	Employment_Performance		1922 | 1927	קיעווער
volume_2IIIorg.json	facs_259_tr_1744280724	מייערסאָן, מ. ל.	ORG-C00384	יידישער אַקטיאָרן-יוניע	442	1	Affiliation_Membership	מיטגליד		
volume_2IIIorg.json	facs_259_tr_1744280724	מייערסאָן, מ. ל.	ORG-C00590_Q01	וויליאַמסבורגער ליריק-טעאַטער		1	Production_Distribution			וויליאָמסבורגער
volume_2IIIorg.json	facs_259_tr_1744280724	מייערסאָן, מ. ל.	ORG-C01104	לאָדזשער גרויסעס טעאַטער		1	Employment_Performance	אקטיאָר	1911 | 1912	לאָדזשער
volume_2IIIorg.json	facs_259_tr_1744280724	מייערסאָן, מ. ל.	ORG-C04748	רוסישער דראָמאַטישער טרופּע א'א פֿון נ. ק. מילאָסלאָווסקי	1447	1	Employment_Performance		1876	
volume_2IIIorg.json	facs_259_tr_1744280724	מייערסאָן, מ. ל.	ORG-C04749	משה פינקעלס טרופּע	805	1	Employment_Performance			
volume_2IIIorg.json	facs_259_tr_1744280724	מייערסאָן, מ. ל.	ORG-C04750	קיעווער „פאַראיין פֿון קונסט-טוער“	1097	1	Affiliation_Membership			קיעווער
volume_2IIIorg.json	facs_259_tr_1744280724	מייערסאָן, מ. ל.	ORG-C04751	רוסישער אָפּערעטעס- טרופּע פֿון איוואנאָוו-נאָוויקאוו	1499	1	Leadership_Ownership	רעזשיסער		
volume_2IIIorg.json	facs_259_tr_1744280724	מייערסאָן, מ. ל.	ORG-C04752	האַרלעמער לענאָקס טעאַטער		1	Employment_Performance			האַרלעמער
volume_2IIIorg.json	facs_259_tr_1744280724	מייערסאָן, מ. ל.	ORG-C05160	גאָלדפֿאַדענס טרופּע	42	1	Employment_Performance	הויפט-ראָלן	1879	אָדעס
volume_2IIIorg.json	facs_259_tr_1744280735	מייערסאָן, ליאָסע	ORG-C00130	קונסט-ווינקל	307	2	Affiliation_Membership | Employment_Performance	אייניקל	1922 | 1923 | 1928	דניעפּראָפּעטראָווסק | קיעוו
volume_2IIIorg.json	facs_259_tr_1744280735	מייערסאָן, ליאָסע	ORG-C00729	געזקולט		1	Employment_Performance		1929 | 1931	
volume_2IIIorg.json	facs_259_tr_1744280735	מייערסאָן, ליאָסע	ORG-C03063	באַוועגלעכן יידישן מלוכה-טעאַטער	547	1	Employment_Performance	רעזשיסער		
volume_2IIIorg.json	facs_259_tr_1744280735	מייערסאָן, ליאָסע	ORG-C04747	אינטערנאַציאָנאָל טעאַטער פֿון קליינע פֿאַרמעס ביים אַלאוקראַאינישן געווערבישן פֿאַרבאַנד פֿון קאָאָפּעראַציע	1541	1	Leadership_Ownership	גרינדער	1931	אָדעס
volume_2IIIorg.json	facs_262_tr_1744280732	מיכאַלעוויטש, ב. ּ[יוסף איזבּיצקי]	ORG-C00154_Q01	בונד	997	1	Leadership_Ownership	איינער פֿון די פֿירער	1897	
volume_2IIIorg.json	facs_262_tr_1744280752	מייקעלזאָהן, דזשוליוס [יהודה מיכלזאָהן]	ORG-C00595	פּראָספּעקט-טעאַטער	364	1	Production_Distribution		1929-11-06	
volume_2IIIorg.json	facs_262_tr_1744280752	מייקעלזאָהן, דזשוליוס [יהודה מיכלזאָהן]	ORG-C04753	האַמלעט דראַמאָטיק קלוב		1	Leadership_Ownership			
volume_2IIIorg.json	facs_263_tr_1744280809	מיכאַלעסקאָ, מיכאל [ווייסבּלאַט]	ORG-C00157_Q01	ליבערטי-טעאַטער		1	Employment_Performance	סטאָר	1924 | 1926	ניו יאָרק
volume_2IIIorg.json	facs_263_tr_1744280809	מיכאַלעסקאָ, מיכאל [ווייסבּלאַט]	ORG-C00161_Q01	ראָלאַנד-טעאַטער	1526	1	Employment_Performance	סטאָר	1928 | 1929	ברוקלין
volume_2IIIorg.json	facs_263_tr_1744280809	מיכאַלעסקאָ, מיכאל [ווייסבּלאַט]	ORG-C00168	וואַרשעווער מוראַנאָווער טעאַטער		1	Employment_Performance		1908 | 1909	וואַרשע
volume_2IIIorg.json	facs_263_tr_1744280809	מיכאַלעסקאָ, מיכאל [ווייסבּלאַט]	ORG-C00340_Q01	נעשאָנאַל-טעאַטער	118	1	Employment_Performance		1920 | 1922	ניו יאָרק
volume_2IIIorg.json	facs_263_tr_1744280809	מיכאַלעסקאָ, מיכאל [ווייסבּלאַט]	ORG-C00595	פּראָספּעקט-טעאַטער	364	1	Leadership_Ownership	מענעדזשער	1930 | 1931	בראַנקס
volume_2IIIorg.json	facs_263_tr_1744280809	מיכאַלעסקאָ, מיכאל [ווייסבּלאַט]	ORG-C00597	גרויסעס טעאַטער	263	1	Employment_Performance			לאָדזש
volume_2IIIorg.json	facs_263_tr_1744280809	מיכאַלעסקאָ, מיכאל [ווייסבּלאַט]	ORG-C00631_Q01	צענטראַל-טעאַטער	151	1	Employment_Performance			וואַרשע
volume_2IIIorg.json	facs_263_tr_1744280809	מיכאַלעסקאָ, מיכאל [ווייסבּלאַט]	ORG-C00635_Q01	פּאָבליק-טעאַטער	365	1	Leadership_Ownership		1931	ניו יאָרק
volume_2IIIorg.json	facs_263_tr_1744280809	מיכאַלעסקאָ, מיכאל [ווייסבּלאַט]	ORG-C00682	סעקאָנד עוועניו טעאַטער	128	1	Employment_Performance		1922 | 1924	ניו יאָרק
volume_2IIIorg.json	facs_263_tr_1744280809	מיכאַלעסקאָ, מיכאל [ווייסבּלאַט]	ORG-C01387_Q06	יידישע טעאַטערס		1	Leadership_Ownership	מענעדזשער	1926 | 1928	שיקאגאָ
volume_2IIIorg.json	facs_263_tr_1744280809	מיכאַלעסקאָ, מיכאל [ווייסבּלאַט]	ORG-C01597	קאַמינסקיס טעאַטער	809	1	Employment_Performance	ערשטער ראַליסט	1912	וואַרשע
volume_2IIIorg.json	facs_263_tr_1744280809	מיכאַלעסקאָ, מיכאל [ווייסבּלאַט]	ORG-C04754	יידישער טרופּע פֿון זשיטאָמירסקי	458	1	Employment_Performance			
volume_2IIIorg.json	facs_263_tr_1744280809	מיכאַלעסקאָ, מיכאל [ווייסבּלאַט]	ORG-C04755	רוסישער מוזיקאַלישער שול		1	Education_Formation			
volume_2IIIorg.json	facs_264_r	מיכאָעלס, ס. מ. [שלמה וואַפּסי]	ORG-C00906	פּעטערבורגער אוניווערזיטעט	1104	1	Education_Formation	סטודענט	1915	פּעטערבורג
volume_2IIIorg.json	facs_264_r	מיכאָעלס, ס. מ. [שלמה וואַפּסי]	ORG-C04756	ריגער רעאַל-שול	1032	1	Education_Formation	שילער	1908	ריגע
volume_2IIIorg.json	facs_264_r	מיכאָעלס, ס. מ. [שלמה וואַפּסי]	ORG-C04757	קיעווער פּריוואַטער האַנדלס-שול	1175	1	Education_Formation	סטודענט	1910 | 1912	קיעוו
volume_2IIIorg.json	facs_264_r	מיכאָעלס, ס. מ. [שלמה וואַפּסי]	ORG-C04758	פֿאָלקאַמבילד		1	Affiliation_Membership	פֿאָרדינסטפולער אַרטיסט פֿון מלוכהשע אָקאָדעמישע טעאַטערס	1926	
volume_2IIIorg.json	facs_265_tr_1744280818	מילבערג, חייקע [פּאַסקאַל)	ORG-C04759	בראָדוויי-מיוזיק-האָל		1	Employment_Performance			
volume_2IIIorg.json	facs_265_tr_1744280818	מילבערג, חייקע [פּאַסקאַל)	ORG-C04760	אָטלאַנטיק-גאָרדען		1	Employment_Performance			ברוקלין
volume_2IIIorg.json	facs_265_tr_1744280818	מילבערג, חייקע [פּאַסקאַל)	ORG-C04761	אַגעדס וואָדעוויל-הויז		1	Employment_Performance			
volume_2IIIorg.json	facs_265_tr_1744280818	מילבערג, חייקע [פּאַסקאַל)	ORG-C04762	אינדעפּענדענס האָל		1	Employment_Performance	דבורהלע		ניו יאָרק
volume_2IIIorg.json	facs_266_r_2	מיליך, זקן	ORG-C00029	קאַמינסקי	147	1	Employment_Performance	פּראָפעסיאנעלער כאָריסט		יעקאַטערינאָסלאָוו
volume_2IIIorg.json	facs_266_r_2	מיליך, זקן	ORG-C00248	ראָפּעל	469	1	Employment_Performance	פּראָפעסיאנעלער כאָריסט		
volume_2IIIorg.json	facs_266_r_2	מיליך, זקן	ORG-C01171	זאַנדבערג	455	1	Employment_Performance			לאָדזש
volume_2IIIorg.json	facs_266_r_2	מיליך, זקן	ORG-C01449	טרופּע פֿון בערמאַן	789	1	Employment_Performance	פּראָפעסיאנעלער כאָריסט		
volume_2IIIorg.json	facs_266_r_2	מיליך, זקן	ORG-C02633_Q01	דייטשער סינאַגאָגע		1	Employment_Performance	געזונגען		לאָדזש
volume_2IIIorg.json	facs_266_r_2	מיליך, זקן	ORG-C04765	טרופּע פֿון טאַנצמאָן-ספּיוואָקאָווסקי	925	1	Employment_Performance	אַלטאָ אין דאָמען- כאָר		
volume_2IIIorg.json	facs_266_r_2	מיליך, זקן	ORG-C04766	כאָפּ-שפּילן	1735	1	Leadership_Ownership			
volume_2IIIorg.json	facs_266_r_2	מיליך, זקן	ORG-C04767	יידישע פֿאַרשטעלונגען אין גאָרטן „לעשניטשוווקאַ“		1	Leadership_Ownership	אונטערנעמער	1912	לאָדזש
volume_2IIIorg.json	facs_266_tr_1744280767	מילך, יעקב	ORG-C00174_Q01	צוקונפט	225	1	Employment_Performance	פובליציסט און פעליעטאָניסט		
volume_2IIIorg.json	facs_266_tr_1744280767	מילך, יעקב	ORG-C00257_Q01	פֿאַרווערטס	692	1	Employment_Performance	פובליציסט און פעליעטאָניסט		
volume_2IIIorg.json	facs_266_tr_1744280767	מילך, יעקב	ORG-C02242	די פּראָלעטאַרישע וועלט		1	Production_Distribution		1906	וואַרשע
volume_2IIIorg.json	facs_266_tr_1744280767	מילך, יעקב	ORG-C04768	אַרבייטער צייטונג	81	1	Employment_Performance		1891	ניו-יאָרק
volume_2IIIorg.json	facs_266_tr_1744280774	מילטשין, איסאָק	ORG-C00490	ווייסרוסישן יידישן מלוכה-טעאַטער	593	1	Employment_Performance	דעקאַראַטאָר צייכנער		מינסק
volume_2IIIorg.json	facs_266_tr_1744280774	מילטשין, איסאָק	ORG-C00768	מיטל-שול	1129	1	Education_Formation		1907 | 1911	מינסק
volume_2IIIorg.json	facs_266_tr_1744280774	מילטשין, איסאָק	ORG-C03516	קונסט געווערבע שול ביים פּרינץ אַלברעכט מוזיי		1	Education_Formation		1911 | 1914	בערלין
volume_2IIIorg.json	facs_266_tr_1744280774	מילטשין, איסאָק	ORG-C03517	טעאַטער-אַטעליע פֿון הוגאָ באַרוך		1	Employment_Performance		1911	בערלין
volume_2IIIorg.json	facs_266_tr_1744280774	מילטשין, איסאָק	ORG-C03518	כאַרקאָווער רוסישן אָפּערע-טעאַטער	1657	1	Employment_Performance		1914 | 1915	כאַרקאָוו
volume_2IIIorg.json	facs_266_tr_1744280774	מילטשין, איסאָק	ORG-C04763	טעאָטער „אונזער ווינקל“	1787	1	Employment_Performance	דעקאַראַטאָר צייכנער	1920	מינסק
volume_2IIIorg.json	facs_266_tr_1744280774	מילטשין, איסאָק	ORG-C04764	ווייסרוסישן מוזיי (יידישע אָפּטיילונג)		1	Production_Distribution			
volume_2IIIorg.json	facs_266_tr_1744280784	מיללער העלענאַ	ORG-C00515_Q01	טאַליאַ-טעאַטער	130	1	Production_Distribution	איבערזעצט פֿון פֿראַנצויזיש פֿון מאדאם דר. ל. מיללער	1915-05-12	
volume_2IIIorg.json	facs_267_tr_1744280748	מיללער לואיס ע [ל. באַנדעס]	ORG-C00103	ווילנער טרופּע	551	1	Production_Distribution		1926-10-22	
volume_2IIIorg.json	facs_267_tr_1744280748	מיללער לואיס ע [ל. באַנדעס]	ORG-C00156	ליפּצין-טעאַטער	299	1	Production_Distribution		1926-10-22	
volume_2IIIorg.json	facs_267_tr_1744280748	מיללער לואיס ע [ל. באַנדעס]	ORG-C00257_Q01	פֿאַרווערטס	692	1	Leadership_Ownership	גרינדער	1897	
volume_2IIIorg.json	facs_267_tr_1744280748	מיללער לואיס ע [ל. באַנדעס]	ORG-C00365	אַבענד בלאַט		1	Employment_Performance		1894	
volume_2IIIorg.json	facs_267_tr_1744280748	מיללער לואיס ע [ל. באַנדעס]	ORG-C00539	טאָג	216	1	Employment_Performance	לייט-אָרטיקלער	1926 | 1927-03-15	
volume_2IIIorg.json	facs_267_tr_1744280748	מיללער לואיס ע [ל. באַנדעס]	ORG-C00633_Q01	פּיפּלס-טעאַטער	120	1	Production_Distribution		1902-12-31	
volume_2IIIorg.json	facs_267_tr_1744280748	מיללער לואיס ע [ל. באַנדעס]	ORG-C03990	דיא וואַרהייט		1	Leadership_Ownership		1905	
volume_2IIIorg.json	facs_267_tr_1744280748	מיללער לואיס ע [ל. באַנדעס]	ORG-C04768	אַרבייטער צייטונג	81	1	Leadership_Ownership		1890	
volume_2IIIorg.json	facs_267_tr_1744280748	מיללער לואיס ע [ל. באַנדעס]	ORG-C04769	ערשטן יידישן סאַציאָלרעוואָלוציאָנערן קרייזל		1	Affiliation_Membership	מיטגליד		
volume_2IIIorg.json	facs_267_tr_1744280748	מיללער לואיס ע [ל. באַנדעס]	ORG-C04770	ניו-יאָרקער סאַציאָליסטן		1	Affiliation_Membership	דעלעגאָט	1889	ניו יאָרק
volume_2IIIorg.json	facs_267_tr_1744280748	מיללער לואיס ע [ל. באַנדעס]	ORG-C04771	אינטערנאַציאָנאַלן סאַציאָליסטישן קאָנגרעס		1	Affiliation_Membership	דעלעגאָט	1889	פאַריז
volume_2IIIorg.json	facs_267_tr_1744280748	מיללער לואיס ע [ל. באַנדעס]	ORG-C04772	דער פֿירער		1	Leadership_Ownership		1915	
volume_2IIIorg.json	facs_267_tr_1744280748	מיללער לואיס ע [ל. באַנדעס]	ORG-C04773	מיללערס וואָכענשריפט		1	Leadership_Ownership		1917	
volume_2IIIorg.json	facs_267_tr_1744280748	מיללער לואיס ע [ל. באַנדעס]	ORG-C04774	די נייע וואַרהייט		1	Leadership_Ownership		1925	
volume_2IIIorg.json	facs_267_tr_1744280748	מיללער לואיס ע [ל. באַנדעס]	ORG-C04775	אַדלערס דואי-טעאַטער		1	Production_Distribution		1914-02-20	
volume_2IIIorg.json	facs_267_tr_1744280748	מיללער לואיס ע [ל. באַנדעס]	ORG-C04776	וואָרהייט פובלישינג קאָמפּאָני	1516	1	Production_Distribution			
volume_2IIIorg.json	facs_268_r_12	מיללער ש. (ישעיה)	ORG-C02113	פא'ש		1	Employment_Performance		1917-05-05 | 1917-07-14	נ. י.
volume_2IIIorg.json	facs_268_r_12	מיללער ש. (ישעיה)	ORG-C04777	זוויהילער ישיבה		1	Education_Formation			
volume_2IIIorg.json	facs_268_tr_1744280822	מילנער מאַרקאָ (מאַרעק)	ORG-C00108	יידישן אַרטיסטן-פֿאַריין אין פּוילן	442	1	Affiliation_Membership	אַקטיוון אָנטייל		
volume_2IIIorg.json	facs_268_tr_1744280822	מילנער מאַרקאָ (מאַרעק)	ORG-C00114_Q01	הזמיר		1	Affiliation_Membership			וואַרשע
volume_2IIIorg.json	facs_268_tr_1744280822	מילנער מאַרקאָ (מאַרעק)	ORG-C00752_Q01	אונזער ווינקל (כאַרקאָוו)	1785	1	Employment_Performance	פּראָפעסיאנעלער אַקטיאָר	1914/1918	כאַרקאָוו
volume_2IIIorg.json	facs_268_tr_1744280822	מילנער מאַרקאָ (מאַרעק)	ORG-C02772_Q01	באַוועגלעך יידיש דראַמאָטישן טעאַטער		1	Leadership_Ownership	אָנפֿירערשאַפט	1921	פּוילישער פּראָווינץ
volume_2IIIorg.json	facs_268_tr_1744280822	מילנער מאַרקאָ (מאַרעק)	ORG-C04778	ליטעראַריש-אַרטיסטישן קרייז		1	Leadership_Ownership	פֿאַקטישער פֿירער	1904	וואַרשע
volume_2IIIorg.json	facs_268_tr_1744280822	מילנער מאַרקאָ (מאַרעק)	ORG-C04779	אָרגאַן פֿון פּראָפעסיאנעלן יידישן אַרטיסטפאַראיין		1	Leadership_Ownership	גרינדער		
