hit_id	play_id	author_db_id	matched_segment	matched_surface	tier	source	person_id	volume	heading	mention_id	char_start	char_end	context_before	context_after	author_comention	ambiguity_flag	hit_status
HIT-02660	PL-0257	684	קידוש השמ	קידוש השם	A	entry_text	P-6-facs_475_r	6	"""ארטעף"""		272463	272472	"גראָבנדיקע עלעמענטן. דעמאָלט האָבן די פּראָצעסן געפירט אַ טייל קנימדיקע „פּוריטאַנער“, וואָס האָבן געוואָלט ""ריין האַלטן"" די פּראָטעסטאַנטיש-עוואַנגעלישע קירך. היינט טוען עס פיפיקע פּאָליטיקאַנער, וואָס זוכן צו פֿאַרטומלען די מוחות און אָפּציען די וואַכזאַמקייט פון די מאַס. ...יענע האָבן, ביי אַלע זייערע אינטריגעס, פֿאָרט געהאַנדלט כלומרשט אין נאָמען פֿון אַ ""העכערער אידעע"" — דעם גלויבן אין אַ מיין „"	"“, בעת דער „גלויבן"" פֿון די היינטיקע מכשפה-יעגער איז בלויז אייגנניציקייט. ...מען קאָן ניט מעסטן דאָס שפּילן פֿון אַ סטאַבילן, קליינעם אָנסאַמבל מיט דער מאָס פון אַ בראָדוויי-טרופּע, וואָס ווערט ספּעציעל צוזאַמענגעשטעלט פאַר דער געגעבענער פּיעסע דורך „טייפּ קעסטינג"" (ווען עס ווערט אויסגעקליבן פֿאַר יעדער ראָל דער פּאַסיקסטער אַקטיאָר), איז דעריבער אויך ניט שייך אויסצוטיילן ""אַטמעטקעס"" [צייכנס] ווער פֿו"	none	generic|homonym_risk	candidate
HIT-02661	PL-0258	684	קידוש השמ	קידוש השם	A	entry_text	P-6-facs_475_r	6	"""ארטעף"""		272463	272472	"גראָבנדיקע עלעמענטן. דעמאָלט האָבן די פּראָצעסן געפירט אַ טייל קנימדיקע „פּוריטאַנער“, וואָס האָבן געוואָלט ""ריין האַלטן"" די פּראָטעסטאַנטיש-עוואַנגעלישע קירך. היינט טוען עס פיפיקע פּאָליטיקאַנער, וואָס זוכן צו פֿאַרטומלען די מוחות און אָפּציען די וואַכזאַמקייט פון די מאַס. ...יענע האָבן, ביי אַלע זייערע אינטריגעס, פֿאָרט געהאַנדלט כלומרשט אין נאָמען פֿון אַ ""העכערער אידעע"" — דעם גלויבן אין אַ מיין „"	"“, בעת דער „גלויבן"" פֿון די היינטיקע מכשפה-יעגער איז בלויז אייגנניציקייט. ...מען קאָן ניט מעסטן דאָס שפּילן פֿון אַ סטאַבילן, קליינעם אָנסאַמבל מיט דער מאָס פון אַ בראָדוויי-טרופּע, וואָס ווערט ספּעציעל צוזאַמענגעשטעלט פאַר דער געגעבענער פּיעסע דורך „טייפּ קעסטינג"" (ווען עס ווערט אויסגעקליבן פֿאַר יעדער ראָל דער פּאַסיקסטער אַקטיאָר), איז דעריבער אויך ניט שייך אויסצוטיילן ""אַטמעטקעס"" [צייכנס] ווער פֿו"	none	generic|homonym_risk	candidate
HIT-02662	PL-0083	683	די וועשינ	די וועשערין	A'	entry_text	P-6-facs_475_r	6	"""ארטעף"""		276822	276833	"ָס פּרוווט זיך אויסלאַכן פֿון דער נאַרישקייט פון די באַשולדיקונגען. אַן אינטערעסאַנטע ראָלע האָט יעקב גאָסטינסקי אַלס דער ריכטער „סעמועל סיוועל“, וואָס אַרגאַניזירט ...די מכשפה-פּראָצעסן און האָט דערנאָך חרטה אויף דעם אומגליק צו וועלכן ער האָט דערפֿירט ...די איבריקע ראָלן פֿון ""אביגיל מאָטהער“, ליובאַ רימער, זייער זון „ריטשאַרד“, בענעס מאַרבין, דער כיטרער גלחל פֿון סעילעם-ווילעדזש, מיכל געבינער, און „"	“, ליובאַ אייזענבערג, האָבן געהאָלפֿן שאַפן די נייטיקע אַטמאָספערע פֿון דער דראַמע ...די פּיעסע, ווי געזאָגט, איז אויפגעפירט געוואָרן אונטער דער פֿיינער רעזשי פֿון מאָריס קאַרנאָווסקי, די בינע און דעקאָראַציעס זיינען געצייכנט געוואָרן פון דזשערי באַרנאַס און געמאַכט פֿון דזשאָ קאַנדעל, די קאָסטיומען... פון איידעל קאַראַטה. די מוזיק צום געזאַנג-נומער... געזונגען פֿון גאָלדע ראָזלער, איז פֿון משה ראוך. אין	none		accept
HIT-02663	PL-0270	684	שלמה המלכ	שלמה המלך	B	entry_text	P-6-facs_475_r	6	"""ארטעף"""		277315	277324	"..די פּיעסע, ווי געזאָגט, איז אויפגעפירט געוואָרן אונטער דער פֿיינער רעזשי פֿון מאָריס קאַרנאָווסקי, די בינע און דעקאָראַציעס זיינען געצייכנט געוואָרן פון דזשערי באַרנאַס און געמאַכט פֿון דזשאָ קאַנדעל, די קאָסטיומען... פון איידעל קאַראַטה. די מוזיק צום געזאַנג-נומער... געזונגען פֿון גאָלדע ראָזלער, איז פֿון משה ראוך. אין סך-הכל אַ פרעכטיקער ספעקטאַקל,,,"". דר. נ. סווערלין שרייבט: מ'דאַרף ניט זיין קיין "	" אום צו פֿאַרשטיין פאַרוואָס דער ""יידישער טעאַטער אַנסאַמבל"" האָט היייאָר אויפגעפירט לעאָן פויכטוואַנגערס „דער טייוול אין באָסטאָן“. די סיבה איז ניט פון קיין קינסטלערישן כאַראַקטער, נאָר אַ ריין פּאָליטישע ...דער געיעג אויף מכשפות אין סיילעס, מאַסעטשוסעטס, דאַרף זיין דער פאַראַלעל — דער געיעג אויף קאָמוניסטן אין אַמעריקע. אַמעריקע איז אַ פֿריי לאַנד, און יעדער בירגער איז באַרעכטיקט צו האָבן זיין מיי"	none		candidate
HIT-02664	PL-0235	684	עזריה	עזריה	A	entry_text	P-6-facs_475_r	6	"""ארטעף"""		283287	283292	"זיין ראָל פון ""רבי יהושע"". העטער לאַנדאָן שפּילט מיט חן, מיט געהעריקן צאָרן און פיין. איר יידיש קלינגט מחיהדיק. די ראָל פֿון ברוכן, אַ שווערע קאָמפּליצירטע ראָלע, ווערט געשפּילט דורך דעם יוגנטלעכן בעני מאָרדעס. מ'דאַרף זאָגן, אַז ער ספּראַוועט זיך מיט אָט דער ראָל גאַנץ פֿיין, אַרויסווייזנדיק פאַרשטענדניש פֿאַר ברוכס ליידן און ראַנגלענישן... הערשל ראָזען פֿירט אויס קרעפטיק די ראָל פונם ברוטאַלן פרנס „"	""", אַ גרענדע-פֿירער, אַ צבועק, וועלכער פּאָדערט נאָך אַ שאַרפערע שטראָף ווי חרם פאַר דעם יונגן, בונטאַרישן דענקער...יעקב גאָסטינסקי האָט אויסגעמייסטערעוועט אַ גאָר פֿיינע ראָל אין דער געשטאַלט פונם אַלטן איינזאַמען בית-עולם-וועכטער, וועלכער פֿילט זיך היימיש מיט די מתים. זיין שמועס מיט ברוכן, אין שאָטן פֿון די ניט-געזעענע קברים, לאָזט אַן איינדרוק. נאָך קרעפטיקער איז זיין צאָרן אויסברויז קעגן ברוכן ..."	none	generic	candidate
HIT-02665	PL-0133	684	דער דיבוק	דיבוק	A'	entry_text	P-6-facs_475_r	6	"""ארטעף"""		319882	319887	"ן אַריינברענגען אין דער אַמעריקאַנער דראַמע „אַן אויפגעקאַכטע לעבהאַפטיקייט און עס זאָל ניט זיין נאָר אַ קלוגע און קאָמפּעטענטע אימיטאַציע אויף דעם קאַנטינענטאָלן נאַטוראַליזם און עקספרעסיאָניזם"". די דאָזיקע ""קלוגע און קאָמ פּעטענטע אימיטאַציע פֿון קאָנטיינענטאָלן נאַטוראַליזם און עקספרעסיאָניזם איז געווען די מאַרקע פֿון יידישן טעאַטער, וואָס האָט דערגרייכט זיין העכסטן פּונקט אין דער אויפֿפֿירונג פון „"	""", און האָט געדאַרפט געבראַכט ווערן צו אַן אינטענסיווע אַרטיסטישע ציוויליזאַציע אין בענאָ שניידערס אויפֿפֿירונגען מיט דער אַרטעף-גרופּע. ...דורכן אַרטעף האָט דער לינקער פליגל פֿון דער יידישער באַפֿעלקערונג געפונען אַ בינע פֿאַר אירע אידעען ...דער רעדאַקטאָר פֿון ניו מעסעס"", יאָזעף פֿרימאַן, האָט געשריבן ,אַז אַרטע דאַרף ווערן „אַ שטאַרקער שטראָם אין דער אַמעריקאַנער קונסט"" די שטימע פֿון דעם אַרבעטער, וואָ"	none	homonym_risk	candidate
HIT-02666	PL-0085	683	די יידישע וועלט	אידישע וועלט	A'	entry_text	P-6-facs_50_tr_1747746182	6	כאַנוקאָוו, לייוויק		810	822	"פֿילאַדעלפיע. געעפּעדלט מיט לאָמפן, געאַרבעט אין שעפּער, אין פֿאַבריקן פֿון שיסבוי און לאָקאָמאָטיוון. נאָך אין עלטער פֿון פֿינפטן יאָר אָנגעהויבן זיין ליטעראַרישע טעטיקייט אין רוסיש; זיך באַטייליקט מיט לידער און דערציילונגען אין די רוסישע צעטונגען „אָדעסקיאַ נאָוואָסטי"" און ""בירזשעוויאַ וויעדאָמאָסטי"", אויך אין זשורנאָל „סאָלנצע ראָסיאַ“, א'א. סוף 1916 אָנגעהויבן דרוקן אין יידיש אין דער פֿילאָדעלפֿיער „"	"“, שפּעטער זיך באַטייליקט אין דער טעגלעכער און וועכנטלעכער יידישער פּרעסע. זיין ערשט בוך איז ""שווערע היימלען“ .(1923) ב. האָט אַליין און שפּעטער דורך זיין פרוי אַרויסגעגעבן 8 ביכער, פֿון זיי איז דאָס בוך „סובמאָרין"" אויך דערשיינען אין רוסיש און אין ענגליש. זיין פרוי פֿלאָרענס האָט נאָך זיין טויט אַרויסגעגעבן דריי זיינע ביכער, צווישן זיי דאָס בוך „לעצטע שריפטן“ (תל אביב, 1966), אין וועלכער ס'איז געדר"	none	homonym_risk	candidate
HIT-02667	PL-0272	684	שמשונ הגיבור	שמשון	P	entry_text	P-6-facs_50_tr_1747746193	6	פערשט, שמשון		4559	4564	"יקן. אין שאַמשלס געזאַנגען האָט איר ווייניק שמחה. פֿון זיי קלינגט אַרויס על פּי רוב דאָס מיינאָר-טאָן. ער איז אין זיינע געזאַנגען אָפט אַ סאַרקאַסט (אויף אַ פּרימיטיוון אופֿן, פֿאַרשטייט זיך). ער לאַכט אויס מער ווי ער לאַכט גלאַט אין דער וועלט אַריין. ער לאַכט אויס זיך מער ווי אַנדערע, און אין זיין לאַכן-אויסלאַכן פֿילט איר שטענדיק ווייטיק, פּיין. הייסן הייסט ער ביי אַלעמען פֿאַרצויגן ""שאַמשל"". (נישט """	"""), ווייל דער עולם איז מיט אים היימיש, ווייל דער עולם האַלט פון אים, ווי פֿון אַן עכטן פֿאָלקס-זינגער שאַמשל איז דער פּרימיטיווער, אָבער אמתדיקער פאָלקס-פֿאַרטיידיקער. ער קאָן נישט פאַרליידן קיין עוולות. זעט ער אַן עוולה, באַזינגט ער זיי תיכף ומיד, און דער, וואָס איז די עוולה באַגאַנגען, וועט אים שוין האָבן צו געדענקען. די ""שבחים"" זיינע וועלן יאָרנלאַנג זיין אין טויזנטער מיילער. שאַמשל האָט נישט קיין"	none	homonym_risk|prefix	candidate
HIT-02668	PL-0131	684	דער גנב	דער גנב	B	entry_text	P-6-facs_50_tr_1747746193	6	פערשט, שמשון		9119	9126	"ערזע איך פֿאַר זיך דעם און יענעם שוישפּילער אויף די ברעטער פֿון אַקסעלראָדס טשערנאָוויצער יידישן טעאַטער דעקלאַמירן דאָס לידל אָדער אַן ענלעכעס דערצו, און זיך פּיעשטשן מיט מעלאָדראַמאַטישע מינעס וועגן דעם אונדז אַלעמען באַווסטער פֿאַרגאַנגלעכקייט פֿון מענטשלעכן לעבן. מיר איז דעמאָלט קלאָר, אַז ווען שמשון פֿערשט זינגט זיינע משלים וועגן „דער טרוקענער בוים"" און „דער מאַיאָווע סדר"", זיינע סאַטירעס „נאָטקע "	""" און „אַ מתנה פֿאַר די קאָרטן-שפּילערס"", אָדער ער פאַרגייט זיך ליריש וועגן יידישן גורל אין „דער יידישער פֿרילינג"" (ערשט הייסט זינגען דאָס ליד אויף דער מעלאָריע פֿון פֿרוגס „די טראָיקע""), שטייט הינטער זיינע געזאַנגען די טראַדיציע פֿון טשערנאָוויצער יידישן טעאַטער, און עס רופֿן זיך אָפּ אין זיי די סקאַרבאָווע שורות פֿון די סתם מאָראַלישע קופּלעטן און עס ברעכן דורך טענער פֿון אַלע אין טעאַטער און מחוץ פֿון טע"	none	homonym_risk	candidate
HIT-02669	PL-0179	684	די שלאנג אלס הויזפריינד	שלאַנג	P	entry_text	P-6-facs_538_r_3	6	שייפער יעקב [סופר]		27242	27248	"פאָלקס-טאָן און איינפאַכע קינסטלערישע מיטלען אַזוי אינטערפרעטירט די סאַציאָלע, סימבאָלישע פּאָעמע פֿון י. ל. פרץ, אַז ס'איז גרינג פאַר דעם צוהעדער צו אורטיילן אויף וועמנס זייט זיין סימפּאַטיע ליגט. אַליין אַ פאָלקס-מענטש, וואָס האָט געלעבט און געאָטעמט מיט די ליידן, פריידן און האָפנונגען פֿון די מאַסן, האָט זיין מוזיק זייער קאַנקרעט אונטערגעשטראָכן ווער ס'איז ווער אין „די צוויי ברידער"" און ווער די """	""" איז. שייפער גיט אויך אַ קלאָרע אַנדייטונג דורך דעם פינאַל פון דער אַראַטאָריע אויף דעם ענדגילטיקן אויסגאַנג פון „דאָס רייסן זיך ביי די האָר"". ער זאָגט דאָס זייער דייטלעך מיט זיין האָפערדיקן, איבערצייגנדן און זיכערן טאָן. ...צוליב דער אָראַטאָריע זיינען אויסגעוואַקסן גרעסערע אויפֿגאָבן און צילן פֿאַרן כאָר און דער צוהערער האָט געקראָגן אַ העכערן מוזיקאַלישן באַגריף. די קאָמפּאָזיציע איז אויך רעקאָר"	none	prefix	candidate
HIT-02670	PL-0164	684	דער שטערנ פונ פראג	שטערן	P	entry_text	P-6-facs_538_r_3	6	שייפער יעקב [סופר]		47610	47615	". ס'איז אויסגעקליבן געוואָרן אַ קאָמיטעט פֿון מוזיקער מיט פּראָפעסאָר ראָזענשטיין אַלס פֿאָרזיצער, צוויי אויסגעצייכנטע פּיאַניסטן און צוויי סאָליסטן מיט וועלכע ער זאָל אין משך פֿון צוויי וואָכן איינשטודירן אויסצוגן פֿון זיין אַראַטאָריע, אָבער נאָך פֿריער, שוין דעם 13 סעפּטעמבער איז אין כאַרקאָווער מוזיקאַליש-דראַמאַטישן אינסטיטוט פֿאָרגעקומען די דעמאָנסטראַציע פֿון דער אַראַטאָריע. אין אַן אַרטיקל אין """	"“ ווערט געזאָגט: „אַלע האָבן צוגעגעבן, אַז דאָס ווערק פֿון חבר שייפער טראָגט אַריין אַ נייעם דערפֿרישנדיקן שטראָם אין דער פּראָלעטאַרישער מוזיק"". די אוקראיינישע מלוכהשע פילהאַרמאָניע האָט באַשלאָסן אָנצונעמען די אַראַטאָריע, האָט אַסיגנירט אַ צעטווייליקע סומע פֿון 60.000 רובל, אַרויסגעלאָזט אַ רוף צו פֿאַרשטאַרקן די כאַרקאָווער און קיעווער כאָרן, און געשטעלט אין ש.'ס רשות די אוקראיינישע מלוכהשע פילהאַ"	none	homonym_risk|prefix	candidate
HIT-02671	PL-0164	684	דער שטערנ פונ פראג	שטערן	P	entry_text	P-6-facs_538_r_3	6	שייפער יעקב [סופר]		50794	50799	"רויסגעבראַכט געוואָרן פֿון אַזויפיל מוזיקאַלישע פֿאַכלייט. וועגן שייפערס אויפטריט און אויפֿנאַם אין סאָוועטנפֿאַרבאַנד דערציילט לאה שייפער: ""שייפערס איינפלוס און דער פֿאַרנעם פֿון זיינע מוזיקאַלישע פעיקייטן האָבן זיך באַזונדערס אָנגעזען בעת זיין באַזוך אין סאָוועטנפאַרבאַנד. ווען ער איז אין 1932 געקומען אַהין אויף דער איינלאַדונג פֿון דעם סאָוועטישן פּאָעט איציק פעפער און דעם רעדאַקטאָר פֿון כאַרקאָווער """	""". שייפער האָט דאָרט באַדאַרפט צוערשט ""דורכמאַכן אַן עקזאַמען"". מען האָט אים ניט געגלייבט אויפֿן וואָרט. זיי האָבן זיך ווייניק-וואָס פאַרלאָזט אויף דער אַמעריקאַנער מבינות. מען האָט אים געגעבן אַ קוואַרטעט מיט סאָליסטן און צוויי פֿון די בעסטע פּיאָניסטן. מען האָט אים געגעבן אַ וואָך צייט זיך צוצוגרייטן. אַ קאָמיטעט פֿון געקליבענע מוזיקער האָט דאָס באַדאַרפט גוטהייסן. ווען עס איז געקומען דער טאָג פון "	none	homonym_risk|prefix	candidate
HIT-02672	PL-0241	684	פאטער ליבע	פאָטער	P	entry_text	P-6-facs_538_r_3	6	שייפער יעקב [סופר]		95825	95831	"לוטיקט מיט דאַרשט נאָך דער ""גלאַטסטער גלאַטקייט"". די רעכטע האַנט איז איצט אַ צעבויגענער שעפּלעל פֿאַר צעגאָסענער גאָלד. די לינקע וועגט אָפּ זייער אַ טייערע, זייער אַן אויסערגעוויינלעכע זאַך, וואָס טאָמער חלילה פֿאַרגיסט מען 1 טראָפן"". מ. ירדני שילדערט אים אַזוי אַלס דיריגענט: ""שייפער איז אָבער ניט בלויז געווען אַ קאָמפּאָזיטאָר ער איז „אויך"" געווען אַ דיריגענט פֿון כאָרן. ער ווערט פאַרעכנט פאַר דעם „"	""" פון די ""געזאַנג פאַריינען"" אין אַמעריקע פֿון אָט די כאָרן האָט שייפער געשעפּט זיין איינערע אינספיראַציע פֿאַר זיינע צאָלרייכע מוזיקאַלישע שאַפונגען, אָן זיי, גלייב אייך ניט, צי ער וואָלט געווען אַזוי שעפֿעריש אין זיין אַרבעט. זיי האָבן אים אַרומגערינגלט מיט אַ באַזונדערער ליבע, וואָס האָט אים געוואָרעמט און געמוטיקט אָנצוגיין מיט זיין מוזיקאַלישער אַרבעט. ער האָט פאַר דער דאָזיקער וואָרעמקייט זיי צ"	none	homonym_risk|prefix	candidate
HIT-02673	PL-0095	683	די נשמה פונ ישראל	נשמה	P	entry_text	P-6-facs_538_r_3	6	שייפער יעקב [סופר]		106716	106720	"ָזיטאָר פון יידישער מוזיק און אַ טיכטיקער דיריגענט, נאָר אויך ווי אַ געזעלשאַפֿטלעכער טיפּ, ווי אַ סימבאָל פון דער שעפֿערישער, בויענדיקער ענערגיע, וואָס ווירט אין דעם אַרבעטער-קלאַס צענדליקער טויזנטער יידישע פאָלקס-מענטשן האָבן שוין דורך שייפערן און זיינע שאַפונגען סיי אין מוזיק און סיי אין געזעלשאַפֿטלעכן לעבן — אויסגעלעבט זייערע אייגענע שטרעבונגען, זייער פּראָלעטאַרישן געמיט, זייער געזעלשאַפֿטלעכע """	""". סיי יונגע מוזיקער און סיי יונגע כללטוער — פאַרטייער, טרעיד-יוניאָן אַקטיווייסטן, קולטור-טרעגער — האָבן שוין אין שייפערס פּערזאָן געהאָט פאַר זיך אַ מוסטער, אַן „אידעאַל“, אַן אינספיראַציע. אין שייפערס דרכים האָבן געפּרוווט גיין אַ סך פון זיינע תלמידים אין די כאָרן צוזאַמען מיט שייפערס כאַראַלער קענטניש און זיין קולטור-איניציאַטיווע האָבן זיי איבערגענומען אַפֿילו שייפערס פּערזענלעכע מאַנירן פֿון ד"	none	prefix	candidate
HIT-02674	PL-0218	684	מזל ברכה	מזל-ברכה	B	entry_text	P-6-facs_538_r_3	6	שייפער יעקב [סופר]		132275	132283	די געשיכטע פֿון מוזיק און דאָס לעבן פֿון די גרויסע מוזיק-מייסטערס, האָט ער געזעען וויפל די דאָזיקע מייסטערס האָבן עס געאַרבעט אויף זיך ביז זיי האָבן דערגרייכט זייער מייסטערשאַפֿט (מיט דער אויסנאַם פֿון אַזעלכע ווונדער-קינדער וויי מאָצאַרט, מענדעלסאָן א'אַ) און דערפֿאַר איז ער אַזוי שנעל געוואַקסן פֿון מינוט געוואַקסן. דערפֿאַר האָט אַלץ צו וואָס ער האָט זיך צוגערירט אין די ווייטערדיקע יאָרן געהאָט אַזאַ 	""". זאַרי גאָטפרייד שרייבט וועגן ש. אַלס קאָמפּאָזיטאָר: ""...שייפערס אָרט אין דער יידישער מוזיק איז געזיכערט אַ דאַנק דער סאָציאָלער אָנגעזעטיקטקייט פון זיין קונסט און זיין באַווסט-זיניקער סאָציאַל-פּאָליטישער אַריענטירונג אויף דעם פֿאָרטגעשריטענעם אַרבעטער-פֿאָלק, און אויך צוליב דער איינערלעכער קרעפטיקייט, מעלאָדישקייט פון זיין מוזיק. ער האָט געשעפּט פון די עכטע פאָלקס-קוואָלן, קאָמבינירט, אַראַנזשי"	none	homonym_risk	candidate
HIT-02675	PL-0133	684	דער דיבוק	דבוק	A'	entry_text	P-6-facs_53_r_13	6	שטיין, מ. ב. [משה-בער באַרנשטיין]		4516	4520	 אין דער דאָזיקער דראַמע באַקומען אַן אויסדרוק אין אַן אוצר פֿון טיפע אַפאָריזמען און געדאַנקען. זיי זיינען אַזוי רייך, אַזוי טיף פֿאַרוואָרצלט אין דער חסידישער ירושה, אַז זיי וואַקסן אַריבער די שוואַכע פֿאָרעם פֿונעם ווערק און ווערן אינטערעסאַנט אַלס זאָך פֿאַר זיך למשל, דער פאַרכאַפּנדיקער דיאַלאָג פֿונעם קאָצקער מיט שלמהס שווער אין צווייטן אַקט. אין דאָזיקן פּרט האָט די דראַמע אַ ביסל ענלעכקייט צום „	""". דאָרט ווי די גאַנצע שווערקייט ליגט איינעם פּראָבלעמאַטישן מאָמענט, זיינען די פיגורן גוט און שטאַרק געצייכנט, באַזונדערס דער רבי. ווען די דראַמע זאָל זיין קורצער, וואָלט זיי געקאָנט ווערן אַ פרעכטיקער פּראָלאָג פאַר אַ דראַמע פֿונעם קאָצקערס לעבן אין דער צייט, אָדער נאָך דער צייט פֿון זיין דריַיצניאָריקן שווייגן"". אין 1967 האָט ש.'ס אַלמנה אַרויסגעגעבן אין תל אביב אַ טייל פֿון זיין ליטעראַרישן איבע"	none	homonym_risk	candidate
HIT-02676	PL-0133	684	דער דיבוק	דער דבוק	A'	entry_text	P-6-facs_53_r_13	6	שטיין, מ. ב. [משה-בער באַרנשטיין]		5416	5424	"ילונגען און די דראַמע ""ערד און הימל"" מיט צוויי הקדמות (גראָדזענסקיס און אַן איבערדרוק פֿון הלל ציַיטלינס רעצענזיע דעם 3 אַפּריל 1926 אין וואַרשעווער „מאָמענט""). הלל צייטלין שרייבט וועגן דער דראַמע: „אויסערלעך אַ דראַמע צוגלייך מיט אַלע אַנדערע דראַמעס. אַ דראַמע פֿון רביש-חסידישן לעבן. ס'זיינען שוין היינט דאָ פֿאַרשיידענע דראַמעס פֿון דעם מין. גענוג צו דערמאָנען „חורבן בית צדיק"", „די גאָלדענע קייט"", „"	""". איצט איז צוגעקומען אַ נייע דראַמע פֿונעם אַלט-חסידישן לעבנס-שטייגער א""נ ""ערד און הימל"". דאָס איז אָבער נאָר אויסערלעך איינערלעך — אַ דראַמע פֿון אַ גאַנץ באַזונדערער באַטייטונג. אַ דראַמע, וואָס קאָן נישט צוקומען צו דער מדרגה פֿונעם „דבוק"" אין פאָלקסטימלעכקייט און רייכקייט פון פראָבלעמען, דערפֿאַר אָבער שטייגט זי איבער דעם „דבוק"" אין טיפקייט און קינסטלערישער אויסגעהאַלטנקייט. ס'איז שוין היינט דאָ א"	none	homonym_risk	candidate
HIT-02677	PL-0133	684	דער דיבוק	דבוק	A'	entry_text	P-6-facs_53_r_13	6	שטיין, מ. ב. [משה-בער באַרנשטיין]		5658	5662	" דראַמעס. אַ דראַמע פֿון רביש-חסידישן לעבן. ס'זיינען שוין היינט דאָ פֿאַרשיידענע דראַמעס פֿון דעם מין. גענוג צו דערמאָנען „חורבן בית צדיק"", „די גאָלדענע קייט"", „דער דבוק"". איצט איז צוגעקומען אַ נייע דראַמע פֿונעם אַלט-חסידישן לעבנס-שטייגער א""נ ""ערד און הימל"". דאָס איז אָבער נאָר אויסערלעך איינערלעך — אַ דראַמע פֿון אַ גאַנץ באַזונדערער באַטייטונג. אַ דראַמע, וואָס קאָן נישט צוקומען צו דער מדרגה פֿונעם „"	""" אין פאָלקסטימלעכקייט און רייכקייט פון פראָבלעמען, דערפֿאַר אָבער שטייגט זי איבער דעם „דבוק"" אין טיפקייט און קינסטלערישער אויסגעהאַלטנקייט. ס'איז שוין היינט דאָ אַ גאַנצע ליטעראַטור וועגן קאָצק. [צבי כהן האָט אַ דראַמע „דער רבי פֿון קאָצק"", ניו יאָרק 1950] ס'האָט אָבער באַדאַרפט צו קומען אַ מענטש פֿון איינעווייניק, וואָס איז דערביי דיכטעריש באַגאַבט כדי צו מאַכן אַ סוף צו די פֿיל שקרים און דומהייטן, "	none	homonym_risk	candidate
HIT-02678	PL-0133	684	דער דיבוק	דבוק	A'	entry_text	P-6-facs_53_r_13	6	שטיין, מ. ב. [משה-בער באַרנשטיין]		5749	5753	"דעם מין. גענוג צו דערמאָנען „חורבן בית צדיק"", „די גאָלדענע קייט"", „דער דבוק"". איצט איז צוגעקומען אַ נייע דראַמע פֿונעם אַלט-חסידישן לעבנס-שטייגער א""נ ""ערד און הימל"". דאָס איז אָבער נאָר אויסערלעך איינערלעך — אַ דראַמע פֿון אַ גאַנץ באַזונדערער באַטייטונג. אַ דראַמע, וואָס קאָן נישט צוקומען צו דער מדרגה פֿונעם „דבוק"" אין פאָלקסטימלעכקייט און רייכקייט פון פראָבלעמען, דערפֿאַר אָבער שטייגט זי איבער דעם „"	""" אין טיפקייט און קינסטלערישער אויסגעהאַלטנקייט. ס'איז שוין היינט דאָ אַ גאַנצע ליטעראַטור וועגן קאָצק. [צבי כהן האָט אַ דראַמע „דער רבי פֿון קאָצק"", ניו יאָרק 1950] ס'האָט אָבער באַדאַרפט צו קומען אַ מענטש פֿון איינעווייניק, וואָס איז דערביי דיכטעריש באַגאַבט כדי צו מאַכן אַ סוף צו די פֿיל שקרים און דומהייטן, וואָס מען האָט, סיי אין די פֿריערדיקע צייטן, סיי אין די לעצטע יאָרן דורך אָפּאַטאָשוס ""פּויל"	none	homonym_risk	candidate
HIT-02679	PL-0268	684	שלומ בית	שלום-בית	B	entry_text	P-6-facs_53_tr_1747746142	6	זשאָרדען ד'היווער		1325	1333	פרץ, יעקב גאָרדין, מאַרק אַרנשטיין און איבערזעצונגען פֿון גאָרקי און פּשיבישעווסקי. די טרופּע האָט געאַרבעט לויטן סיסטעם פֿון 'מאַרקעס'. דירעק טאָר איז געווען אַברהם יצחק קאמינסקי, געשעפטס-פֿירער ה. עפּלבערג, דיריגענט — יצחק שלאָסבערג און טעכנישער לייטער - הערמאַן פישער. אַ יאָר צייט האָט די טרופּע געשפּילט אָן איבעררייס, און דער מאַטעריעלער דערפֿאָלג איז געווען אַ גלענצנדיקער, אָבער דערנאָך איז דער '	' געשטערט געוואָרן; ס'האָבן זיך אָנגעהויבן אינטריגעס און הינטער-קוליסן רכילות, ס'זיינען אַנטשטאַנען אָפטע קריגערייען און סכסוכים, וועלכע האָבן אויך געווירקט אויף דער אינערלעכער אָרגאַניזאַציע פֿון טעאַטער. דערווייל האָט אַ פּוילישע אָפּערעטן-טרופּע אויסגעדונגען דאָס טעאַטער, און די טרופּע האָט זיך דעריבער געמוזט לאָזן אין וועג אַריַין: דער דראַמאַטישער טייל איז געפאָרן קיין לאָדזש און אַברהם פישזאָ	none	homonym_risk	candidate
