edge_id	source_id	target_id	edge_type	role_detail	character	date_start	date_end	date_precision	event_id	production_key	provenance_person_id	provenance_fact_ids	evidence_sentence	extraction_model	confidence	match_status	review_status	source_layer
E-23000	person:3369	org:551	performed_with			1928	1929	year			P-1-facs_413_tr_1739715085	ORG-C00103|Employment_Performance/performer	"1928-29 [געשפּילט אין דער „ווילנער טרופּע"" אין אינטימעד טעאַטער"	colab_extraction_IIIorg	high	matched	auto	orgrel
E-23001	person_entry:P-1-facs_414_tr_1739715068	org_cluster:ORG-C00755	graduated_from				1909				P-1-facs_414_tr_1739715068	ORG-C00755|Education_Formation/graduate	אויסגעהאָלטן עקזאָמען אין וואַרשעווער קאָנסערוואַטאָריע	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-23002	person_entry:P-1-facs_414_tr_1739715068	org:1796	founded	מיטגרינדער		1899		year			P-1-facs_414_tr_1739715068	ORG-C00114_Q02|Leadership_Ownership/founder	געווען אַ מיטגרינדער פֿון לאָדזשער „הזמיר“	colab_extraction_IIIorg	high	matched	auto	orgrel
E-23003	person_entry:P-1-facs_414_tr_1739715068	org_cluster:ORG-C01292_Q01	staff_of	דיריגענט		1906	1918	year			P-1-facs_414_tr_1739715068	ORG-C01292_Q01|Employment_Performance/artistic_staff	דיריגירט אין לאָדזשער „האָרפע“	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-23004	person_entry:P-1-facs_414_tr_1739715068	org:1793	performed_with	כאָר-זינגער							P-1-facs_414_tr_1739715068	ORG-C03964|Employment_Performance/performer	געווען אין לאָדזשער דייטשן טאָליאַ טעאַטער כאָר-זינגער	colab_extraction_IIIorg	high	matched	auto	orgrel
E-23005	person_entry:P-1-facs_414_tr_1739715068	org:1793	staff_of	רעפּעטיטאָר							P-1-facs_414_tr_1739715068	ORG-C03964|Employment_Performance/artistic_staff	געווען אין לאָדזשער דייטשן טאָליאַ טעאַטער כאָר-זינגער און רעפּעטיטאָר	colab_extraction_IIIorg	high	matched	auto	orgrel
E-23006	person_entry:P-1-facs_414_tr_1739715068	org_cluster:ORG-C01387_Q14	staff_of	דיריגענט		1915		year			P-1-facs_414_tr_1739715068	ORG-C01387_Q14|Employment_Performance/artistic_staff	זייט 1915 איז ער פֿאַרבונדן אַלס דיריגענט מיטן יידישן טעאַטער אין פּוילן	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-23007	person:3371	org:1011	performed_with	קינדער-ראָלן							P-1-facs_414_r_304	ORG-C06002|Employment_Performance/performer	פֿון 6 ביז 11 יאָר געשפּילט קינדער-ראָלן ביי איציקל גאָלדענבערג	colab_extraction_IIIorg	high	matched	auto	orgrel
E-23008	person:3371	org_cluster:ORG-C06866	performed_with								P-1-facs_414_r_304	ORG-C06866|Employment_Performance/performer	3 חדשים אין רעוויסטאָ ביי קאַנער	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-23009	person:3371	org_cluster:ORG-C06867	performed_with								P-1-facs_414_r_304	ORG-C06867|Employment_Performance/performer	שפּעטער אין דער דייטשער קלייןקונסט-בינע „קאַלאָסעאום“	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-23010	person:3371	org_cluster:ORG-C06868	performed_with								P-1-facs_414_r_304	ORG-C06868|Employment_Performance/performer	אַ סעזאָן אין דער יידישער אָפּערעטע ביז עטינגער	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-23011	person:3371	org_cluster:ORG-C05290	performed_with								P-1-facs_414_r_304	ORG-C05290|Employment_Performance/performer	אַ ווינטער-סעזאָן אין דער יידישער דראָמע ביי לידיאַ פּאַטאָצקאָ	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-23012	person:3371	org_cluster:ORG-C06869	performed_with								P-1-facs_414_r_304	ORG-C06869|Employment_Performance/performer	באַטייליקט זיך אויך אין אַ טורנעע פֿון דער רומענישער אָפּערעטע	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-23013	person:3373	org_cluster:ORG-C04833	staff_of	סופֿלער							P-1-facs_414_tr_1739715075	ORG-C04833|Employment_Performance/artistic_staff	געווען סופֿלער ביי אַברהם גאָלדפֿאַדען אין רומעניע	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-23014	person:3373	org:931	staff_of	סופֿלער							P-1-facs_414_tr_1739715075	ORG-C06870|Employment_Performance/artistic_staff	דערנאָך ביי נפתלי גאָלדפֿאַדען און ישראל ראָזענבערג אין רוסלאַנד	colab_extraction_IIIorg	high	matched	auto	orgrel
E-23015	person:1743	org:181	performed_with	כאַראַקטער-קאָמיקער							P-1-facs_414_r_3	ORG-C00317|Employment_Performance/performer	בלייבט אַלס כאַראַקטער-קאָמיקער 10 יאָר אין פישזאָןס טרופּע	colab_extraction_IIIorg	high	matched	auto	orgrel
E-23016	person:1743	org:263	performed_with			1910	1912	year			P-1-facs_414_r_3	ORG-C01011|Employment_Performance/performer	1910-12 — האָט זש. געשפּילט אין לאָדזשער גרויסן טעאַטער	colab_extraction_IIIorg	high	matched	auto	orgrel
E-23017	person:1743	org:263	staff_of	געהילףרעזשיסער		1910	1912	year			P-1-facs_414_r_3	ORG-C01011|Employment_Performance/artistic_staff	וואו ער איז אויך געווען געהילףרעזשיסער	colab_extraction_IIIorg	high	matched	auto	orgrel
E-23018	person:1743	org:808	performed_with			1914		year			P-1-facs_414_r_3	ORG-C06871|Employment_Performance/performer	1914 — ביי בעזמאַן אין אָדעם	colab_extraction_IIIorg	high	matched	auto	orgrel
E-23019	person:775	org:1597	staff_of	סופֿלער		1882	1883	year			P-1-facs_414_tr_1739715077	ORG-C06872|Employment_Performance/artistic_staff	געווען באַטייליקט אַלס סופֿלער און אַקטיאָר אין דער ערשטער יידישער טרופּע (לעאָן און מיראָן גאָלובאַק, ספּעקטאָר און פרוי, באָרסקי, ראָזענבלום, באָיאָרסקי, בערנשטיין, סיימאַן און באָריס טאָמאָשעווסקי) אין ניו יאָרק אין די יאָרן 1882-83.	colab_extraction_IIIorg	high	matched	auto	orgrel
E-23020	person:775	org:1597	performed_with	אַקטיאָר		1882	1883	year			P-1-facs_414_tr_1739715077	ORG-C06872|Employment_Performance/performer	געווען באַטייליקט אַלס סופֿלער און אַקטיאָר אין דער ערשטער יידישער טרופּע (לעאָן און מיראָן גאָלובאַק, ספּעקטאָר און פרוי, באָרסקי, ראָזענבלום, באָיאָרסקי, בערנשטיין, סיימאַן און באָריס טאָמאָשעווסקי) אין ניו יאָרק אין די יאָרן 1882-83.	colab_extraction_IIIorg	high	matched	auto	orgrel
E-23021	person:3383	org_cluster:ORG-C00427	employed_by	אָפיציר							P-1-facs_415_TextRegion_1710155983674_155	ORG-C00427|Employment_Performance/employee	געווען אַן אָפיציר פון דער עסטרייכישער אַרמעע	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-23022	person:3381	org:366	performed_with								P-1-facs_415_r_9	ORG-C06873|Employment_Performance/performer	פאָרט אַרום כמעט אַ יאָר מיט ראַבינאָוויטשעס טרופּע	colab_extraction_IIIorg	high	matched	auto	orgrel
E-23023	person:3381	org:362	staff_of	אין כאָר							P-1-facs_415_r_9	ORG-C00054|Employment_Performance/artistic_staff	טרעט דערנאָך אַריין אין כאָר צו פישזאָן	colab_extraction_IIIorg	high	matched	auto	orgrel
E-23024	person:3381	org:362	performed_with	אַקטיאָר							P-1-facs_415_r_9	ORG-C00054|Employment_Performance/performer	נאָכן שפּילן 4 יאָר ביי פישזאָן	colab_extraction_IIIorg	high	matched	auto	orgrel
E-23025	person:3381	org:455	performed_with								P-1-facs_415_r_9	ORG-C01171|Employment_Performance/performer	ווערט ז. אַנגאַזשירט צו זאַנדבערג אין לאָדזש, וואו ער שפּילט 3 יאָר	colab_extraction_IIIorg	high	matched	auto	orgrel
E-23026	person:3381	org:330	performed_with								P-1-facs_415_r_9	ORG-C06523|Employment_Performance/performer	שפּילט ער אין דראַמאַטישן רעפּערטואַר מיט מעערסאָן איבער רוסלאַנד	colab_extraction_IIIorg	high	matched	auto	orgrel
E-23027	person:3381	org:375	performed_with								P-1-facs_415_r_9	ORG-C06874|Employment_Performance/performer	דערנאָך מיט סעם אַדלער און ספּיוואַקאָווסקי	colab_extraction_IIIorg	high	matched	auto	orgrel
E-23028	person:3381	org:474	performed_with								P-1-facs_415_r_9	ORG-C06875|Employment_Performance/performer	אייניקע יאָר אין דער „פאַרייניקטע דראַמאַטישע טרופּע“ א“ד פון קאַמינסקי	colab_extraction_IIIorg	high	matched	auto	orgrel
E-23029	person:3381	org:771	performed_with			1910		year			P-1-facs_415_r_9	ORG-C06876|Employment_Performance/performer	"1910 — שפּילט ז. אין לאָדזש אין דער פאַרייניקטער טרופּע א""ל פון טיטעלמאַן"	colab_extraction_IIIorg	high	matched	auto	orgrel
E-23030	person:3381	org:357	performed_with								P-1-facs_415_r_9	ORG-C04448|Employment_Performance/performer	דערנאָך אַ סעזאָן אין פיינמאַן-טעאַטער אין לאָנדאָן	colab_extraction_IIIorg	high	matched	auto	orgrel
E-23031	person:3381	org_cluster:ORG-C06877	performed_with								P-1-facs_415_r_9	ORG-C06877|Employment_Performance/performer	וואו ער שפּילט ביזן מלחמהאויסבראך מיט קאַמינסקאַ	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-23032	person:3381	org:469	performed_with								P-1-facs_415_r_9	ORG-C00248|Employment_Performance/performer	דערנאָך אין אָדעס ביי ראַפּעל	colab_extraction_IIIorg	high	matched	auto	orgrel
E-23033	person:3381	org_cluster:ORG-C00106	performed_with								P-1-facs_415_r_9	ORG-C00106|Employment_Performance/performer	טרעט אַריין אין אַ חברים-טרופּע	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-23034	person:3381	org:1800	performed_with								P-1-facs_415_r_9	ORG-C06878|Employment_Performance/performer	אַ קורצע צייט אויך אין לאָדזשער קאָלאָסעאום-טעאַטער	colab_extraction_IIIorg	high	matched	auto	orgrel
E-23035	person:3381	org:1726	performed_with								P-1-facs_415_r_9	ORG-C06879|Employment_Performance/performer	מיט סניעגאָוו איבער פּוילן	colab_extraction_IIIorg	high	matched	auto	orgrel
E-23036	person:3381	org_cluster:ORG-C02161_Q01	performed_with								P-1-facs_415_r_9	ORG-C02161_Q01|Employment_Performance/performer	ביז ער טרעט אַריין אין דער טרופּע פון דער „ווילנער יידישע טעאַטער געזעלשאַפט“	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-23037	person:3381	org:551	performed_with			1924	1927	year			P-1-facs_415_r_9	ORG-C00103|Employment_Performance/performer	פאָרט אין 1924 קיין אַמעריקע מיט אַזראַס טייל פון דער „ווילנער טרופּע“	colab_extraction_IIIorg	high	matched	auto	orgrel
E-23038	person:3381	org:551	performed_with			1928	1929	year			P-1-facs_415_r_9	ORG-C00103|Employment_Performance/performer	"1928-29 — מיט דער נייאָרגאַניזירטע, ""ווילנער טרופּע“ אין אינטימער-טעאַטער"	colab_extraction_IIIorg	high	matched	auto	orgrel
E-23039	person:3381	org:282	performed_with			1927	1928	year			P-1-facs_415_r_9	ORG-C00360_Q01|Employment_Performance/performer	1927-28 — שפּילט ז. אין ברוקליינער האָפּ קינסאָן-טעאַטער	colab_extraction_IIIorg	high	matched	auto	orgrel
E-23040	person:3381	org_cluster:ORG-C05992	performed_with			1928	1929	year			P-1-facs_415_r_9	ORG-C05992|Employment_Performance/performer	"1928-29 — מיט דער נייאָרגאַניזירטע, ""ווילנער טרופּע“ אין אינטימער-טעאַטער אין בראָנקס, ניו-יאָרק"	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-23041	person:2107	org:385	performed_with	שוישפּילער							P-1-facs_415_TextRegion_1710155882799_118	ORG-C02174|Employment_Performance/performer	"געווען פון די ערשטע שוישפּילער און אויפירער אין שמ""רס טרופּע אין רוסלאַנד"	colab_extraction_IIIorg	high	matched	auto	orgrel
E-23042	person:2107	org:385	staff_of	אויפירער							P-1-facs_415_TextRegion_1710155882799_118	ORG-C02174|Employment_Performance/artistic_staff	"געווען פון די ערשטע שוישפּילער און אויפירער אין שמ""רס טרופּע אין רוסלאַנד"	colab_extraction_IIIorg	high	matched	auto	orgrel
E-23043	person:2107	org:453	managed	מיטדירעקטאָר		1881	1882	year			P-1-facs_415_TextRegion_1710155882799_118	ORG-C06880|Leadership_Ownership/owner_manager	אין 1881-2 איז ח. געווען מיטדירעקטאָר און רעזשיסער אין דער טרופּע פון יאָזעף וויינשטאָק און לעאָן בערגער אין פּוילן	colab_extraction_IIIorg	high	matched	auto	orgrel
E-23044	person:2107	org:453	staff_of	רעזשיסער		1881	1882	year			P-1-facs_415_TextRegion_1710155882799_118	ORG-C06880|Employment_Performance/artistic_staff	אין 1881-2 איז ח. געווען מיטדירעקטאָר און רעזשיסער אין דער טרופּע פון יאָזעף וויינשטאָק און לעאָן בערגער אין פּוילן	colab_extraction_IIIorg	high	matched	auto	orgrel
E-23045	person:2109	org_cluster:ORG-C02717	studied_at	כאָר							P-1-facs_415_TextRegion_1710155871558_109	ORG-C02717|Education_Formation/student	אין עלטער פון 16 יאָר געזונגען אין כאָר פון דער גראָדנער כאָרשול	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-23046	person:2109	org_cluster:ORG-C02718	staff_of	אַרויסגעהאָלפן							P-1-facs_415_TextRegion_1710155871558_109	ORG-C02718|Employment_Performance/artistic_staff	פון צייט צו צייט אַרויסגעהאָלפן (הינטער די קוליסן) אין קינדער-כאָר פון גראָדנער רוסישן שטאט-טעאַטער	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-23047	person:2109	org:767	performed_with	אַקטיאָר		1906		year			P-1-facs_415_TextRegion_1710155871558_109	ORG-C02719|Employment_Performance/performer	1906 — אַריינגעטראָטן אין כאָר פון ראָטשטייןס יידישער טרופּע אין יוזעפקא, און נאָכן שפּילן צופעליק די ראָל „יאַנקעלע“ אין לאַטיינערס „דודס פידעלע“ שוין פאַרבליבן אין דער טרופּע אַלס אַקטיאָר	colab_extraction_IIIorg	high	matched	auto	orgrel
E-23048	person:2109	org:541	performed_with	אַנגאַזשירט		1918		year			P-1-facs_415_TextRegion_1710155871558_109	ORG-C01124|Employment_Performance/performer	1918 — ווערט ח. אַנגאַזשירט אין ווילנער פאָלקס-טעאַטער א“ד פון נחום ליפּאָווסקי	colab_extraction_IIIorg	high	matched	auto	orgrel
E-23049	person:2109	org:604	performed_with	געשפּילט							P-1-facs_415_TextRegion_1710155871558_109	ORG-C00579|Employment_Performance/performer	שפּעטער האָט ח. געשפּילט אין לאָדזשער סקאַלאַ-טעאַטער (דיר. לאַזאַר קאהאן)	colab_extraction_IIIorg	high	matched	auto	orgrel
E-23050	person:2109	org:435	founded	גרינדעט							P-1-facs_415_TextRegion_1710155871558_109	ORG-C02720|Leadership_Ownership/founder	"צוריקגעקערט קיין פּוילן, גרינדעט ער צוזאַמען מיט זיין ברודער און פרוי אַן אָפּערעטן-טרופּע, וועלכע פֿאָרט אַרום איבער פּוילן אין „די ווילנער אָפּערעטןטרופּע"""	colab_extraction_IIIorg	high	matched	auto	orgrel
E-23051	person:2110	org:708	studied_at								P-1-facs_416_tr_1739715059	ORG-C04434|Education_Formation/student	געלערנט דערנאָך אין דער זשיטאָמירער ראָבינער-שול	colab_extraction_IIIorg	high	matched	auto	orgrel
E-23052	person_entry:P-1-facs_416_tr_1739715064	org_cluster:ORG-C06881	affiliated_with								P-1-facs_416_tr_1739715064	ORG-C06881|/		colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-23053	person:2116	org_cluster:ORG-C02366	studied_at				1877				P-1-facs_416_tr_1739715065	ORG-C02366|Education_Formation/student	געלערנט אין חדרים און אין גראָדנער ישיבה	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-23054	person:2116	org_cluster:ORG-C02161_Q02	work_produced_by	איבערזעצט							P-1-facs_416_tr_1739715065	ORG-C02161_Q02|Production_Distribution/produced_by	"ח. האָט איבערזעצט די אָפּערעטן און אָפּערעס „די ווייסע ליליע“, „די נאַכט פון ליבע"" פֿון וואַלענטינאָוו, „גראָף לוקסענבורג"", „די פֿרייליכע אלמנה"" און „פֿאוסט"", וועלכע זיינען אויפֿגעפֿירט געוואָרן אין ווילנער יידישן טעאַטער"	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-23055	person:3078	org_cluster:ORG-C00740	studied_at								P-2-facs_9_tr_1743943374	ORG-C00740|Education_Formation/student	געלערנט אין פּאָבליק-סקול	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-23056	person:3078	org_cluster:ORG-C03820	performed_with	קינדער-ראָל		1913		year			P-2-facs_9_tr_1743943374	ORG-C03820|Employment_Performance/performer	צו שפּילן ביי טאָמאַשעווסקין די קינדער-ראָל	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-23057	person:3078	org:128	performed_with								P-2-facs_9_tr_1743943374	ORG-C00682|Employment_Performance/performer	נאָכן פֿאָרטרעטן אַ קראַנק-געוואָרענע אַקטריסע אין סעקאַנד עוועניו-טעאַטער... ווערט ט. דאָרט אָנגאַזשירט	colab_extraction_IIIorg	high	matched	auto	orgrel
E-23058	person:3078	org_cluster:ORG-C03821	performed_with								P-2-facs_9_tr_1743943374	ORG-C03821|Employment_Performance/performer	אַרויסטרעטנדיק אויך אין קיעטס וואָדעוויל-סוירקייט	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-23059	person:3078	org_cluster:ORG-C00157_Q01	performed_with	פּרימאדאָנע		1927	1928	year			P-2-facs_9_tr_1743943374	ORG-C00157_Q01|Employment_Performance/performer	טרעט ט. אַרויס אַלס פּרימאדאָנע אין ליבערטי-טעאַטער ביי אנשעל שאָר	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-23060	person:3078	org:118	performed_with			1930	1931	year			P-2-facs_9_tr_1743943374	ORG-C00340_Q01|Employment_Performance/performer	1930-31 אין נעשאָנאַל-טעאַטער (דיר. מ. סאַקס)	colab_extraction_IIIorg	high	matched	auto	orgrel
E-23061	person:3078	org_cluster:ORG-C03822	performed_with			1931	1932	year			P-2-facs_9_tr_1743943374	ORG-C03822|Employment_Performance/performer	1931-32 אין נואַרקער מעטראָפּאָליטאַן-טעאַטער	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-23062	person:3078	org:442	member_of	מיטגליד		1931-02-10		day			P-2-facs_9_tr_1743943374	ORG-C00384|Affiliation_Membership/member	דעם 10 פעברואר 1931 איז ט. אָנגענומען געוואָרן אַלס מיטגליד אין דער יידישער אַקטיאָרן-יוניע	colab_extraction_IIIorg	high	matched	auto	orgrel
E-23063	person:3045	org_cluster:ORG-C03823	graduated_from								P-2-facs_9_r_3	ORG-C03823|Education_Formation/graduate	"געענדיקט אַ פּוילישע דראַמאַטישע שול א""ד פֿון קאַזשימיזש קאַמינסקי"	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-23064	person:3045	org_cluster:ORG-C03824	work_published_by								P-2-facs_9_r_3	ORG-C03824|Production_Distribution/published_by	אַרויסגעגעבן פֿון אַרגענטינער יידישן ליטעראַטן און זשורנאַליסטן-פאַריין	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-23065	person:3045	org_cluster:ORG-C00066_Q02	employed_by								P-2-facs_9_r_3	ORG-C00066_Q02|Employment_Performance/employee	ט. האָט אין „די פּרעסע“... פֿאַרעפנטלעכט די סצענקעס	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-23066	person:3045	org_cluster:ORG-C03825	employed_by								P-2-facs_9_r_3	ORG-C03825|Employment_Performance/employee	ט. האָט אין... „גרויס און קליין“... פֿאַרעפנטלעכט די סצענקעס	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-23067	person:3045	org_cluster:ORG-C03826	employed_by								P-2-facs_9_r_3	ORG-C03826|Employment_Performance/employee	ט. האָט אין... „פּנימער אין פּנימלעך“... פֿאַרעפנטלעכט די סצענקעס	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-23068	person:3045	org_cluster:ORG-C03827	employed_by								P-2-facs_9_r_3	ORG-C03827|Employment_Performance/employee	"ט. האָט אין... „אַוועזשאַנעדער שטימע"" פֿאַרעפנטלעכט די סצענקעס"	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-23069	person:3079	org_cluster:ORG-C03828_Q01	performed_with	כאָריסט							P-2-facs_9_tr_1743943368	ORG-C03828_Q01|Employment_Performance/performer	אין דער אָפּערע איז ער געווען אַ כאָריסט און מען האָט אים אויך אָנפֿאַרטרויט קליינע ראָלן	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-23070	person:3079	org_cluster:ORG-C05160	performed_with	ליבהאָבער-ראָלן							P-2-facs_9_tr_1743943368	ORG-C05160|Employment_Performance/performer	טאַבאַטשניקאָוו איז גלייך אַריין אויף ליבהאָבער-ראָלן	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-23071	person:3079	org:257	performed_with	שפּילער		1886		year			P-2-facs_9_tr_1743943368	ORG-C00607|Employment_Performance/performer	אין 1886 טרעפן מיר אים אין לעמבערג ביי גימפּעל	colab_extraction_IIIorg	high	matched	auto	orgrel
E-23072	person:3079	org_cluster:ORG-C02150_Q02	performed_with	אַבשלום		1892-08-19		day			P-2-facs_9_tr_1743943368	ORG-C02150_Q02|Employment_Performance/performer	"דעביוטירט דעם 19 אויגוסט 1892 אין יוניאָן-טעאַטער אַלס „אַבשלום"""	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-23073	person:3079	org_cluster:ORG-C01866	performed_with			1926	1927	year			P-2-facs_9_tr_1743943368	ORG-C01866|Employment_Performance/performer	אין אוירווינג-פלייס קונסטטעאַטער מיט בן-עמין	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-23074	person:3079	org:442	founded	מיטגרינדער							P-2-facs_9_tr_1743943368	ORG-C00384|Leadership_Ownership/founder	איז געווען איינער פֿון די מיטגרינדער פֿון דער יידישער אַקטיאָרן- יוניע	colab_extraction_IIIorg	high	matched	auto	orgrel
E-23075	person:693	org_cluster:ORG-C03829	performed_with	משורך		1877	1881	year			P-2-facs_10_tr_1743943373	ORG-C03829|Education_Formation/performer	אין עלטער פֿון 11 יאָר אַוועק פֿון דער היים קיין בערדיטשעוו, וואו ער איז געוואָרן אַ משורך ביי ניסן בעלזער.	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-23076	person:693	org:1434	employed_by			1881		year			P-2-facs_10_tr_1743943373	ORG-C03830|Employment_Performance/employee	די ערשטע צייט האָט ער געאַרבעט אין אַ פּאַפּיראָסן-פֿאַבריק אויף טשעטהעם-סקווער אין ניו-יאָרק ביי יאָקאָבי	colab_extraction_IIIorg	high	matched	auto	orgrel
E-23077	person:693	org_cluster:ORG-C02220	performed_with	זענגער							P-2-facs_10_tr_1743943373	ORG-C02220|Employment_Performance/performer	געזונגען יעדן פֿרייטאָג ביינאַכט און שבת פֿאַרמיטאָג אין הענרי סטריט-שול.	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-23078	person:693	org_cluster:ORG-C02222_Q01	performed_with	מענעדזשער און כאָרמייסטער		1882-07		month			P-2-facs_10_tr_1743943373	ORG-C02222_Q01|Employment_Performance/performer	די פֿאַרשטעלונג איז פאָרגעקומען בערך יולי 1882... באָריס טאָמאַשעווסקי איז מענעדזשער און כאָרמייסטער	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-23079	person:693	org_cluster:ORG-C03831	managed	דירעקטאָר							P-2-facs_10_tr_1743943373	ORG-C03831|Leadership_Ownership/owner_manager	דעם רומענישן אָפּערע-הויז — דאָס ערשטע יידישע טעאַטער אין אַמעריקע	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-23080	person:693	org:120	managed	שותף		1899		year			P-2-facs_10_tr_1743943373	ORG-C00633_Q01|Leadership_Ownership/owner_manager	אין סעזאָן 1899-1900 ווערט ט. אַ שותף צו עדעלשטיין אין פּיפּלס-טעאַטער	colab_extraction_IIIorg	high	matched	auto	orgrel
E-23081	person:693	org:1849	founded			1909-11-19	1910-04-29	day			P-2-facs_10_tr_1743943373	ORG-C03832|Leadership_Ownership/founder	ער גרינדעט אַ טעאַטער-וואָכנבלאָט „די אידישע ביהנע	colab_extraction_IIIorg	high	matched	auto	orgrel
E-23082	person:693	org_cluster:ORG-C01955_Q02	managed	בעל-הבית		1915-01-08		day			P-2-facs_10_tr_1743943373	ORG-C01955_Q02|Leadership_Ownership/owner_manager	ט. בלייבן דער איינציקער בעל-הבית פֿון נעשאַנאַל-טעאַטער, וואָס טראָגט פון איצט אָן דעם נאָמען „טאָמאַשעווסקיס נעשאָנאָלטעאַטער“	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-23083	person:693	org_cluster:ORG-C03833	founded			1923-09-03		day			P-2-facs_10_tr_1743943373	ORG-C03833|Leadership_Ownership/founder	עפֿנט ט. [צום ערשטן מאָל] אַ יידיש טעאטער אויף בראָדוויי, „טאָמאַשעווסקיס בראָדוויי אידישער טעאַטער“	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-23084	person:770	org_cluster:ORG-C03834	member_of	באָזוכער							P-2-facs_28_tr_1744131420	ORG-C03834|Affiliation_Membership/member	"ט. באָזוכט דעם „דיים מוזעאום"" וואו זיי הערט צום ערשטן מאָל זינגען נעגערס"	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-23085	person:770	org_cluster:ORG-C03835	member_of	באָזוכער							P-2-facs_28_tr_1744131420	ORG-C03835|Affiliation_Membership/member	דאָרט האָב איך נאָכגעמאַכט די עקטאָרס אַזוי ווי איך האָב זיי געזען אין קאָנקאָרדיא-האָל	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-23086	person:770	org_cluster:ORG-C03836	performed_with	אַקטריסע							P-2-facs_28_tr_1744131420	ORG-C03836|Employment_Performance/performer	ארויסגעטראָטן מיט קופּלעטן אין שלעגעלס האָל אין באָלטימאָר	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-23087	person:770	org_cluster:ORG-C03837	performed_with	שולמית							P-2-facs_28_tr_1744131420	ORG-C03837|Employment_Performance/performer	"טרעט אַרויס אין באָסטאָן מיוזיק-האָל אין דער טיטל-ראָל פון „שולמית"""	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-23088	person:770	org_cluster:ORG-C03838	performed_with	יאַנקעלעס פרוי							P-2-facs_28_tr_1744131420	ORG-C03838|Employment_Performance/performer	"פילאדעלפיע צו טאָמאַשעווסקין, וועלכער פֿירט אויף אין דראַמאָטיק-האָל (געסקיל סטריט) זיין פֿאָטערס פּיעסע „יאַנקעלע יונגאטש“, מיט ט. אין דער ראָל פון „יאַנקעלעס פרוי"""	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-23089	person:770	org:1808	performed_with	יהודית							P-2-facs_28_tr_1744131420	ORG-C00515_Q02|Employment_Performance/performer	"איבערגייענדיק אין אָרטיקן טאליאַ-טעאַטער שפּילט שוין ט. די ראָל ""יהודית"" אין „אוריאל אַקאָסטא“"	colab_extraction_IIIorg	high	matched	auto	orgrel
E-23090	person:770	org:123	performed_with	אַקטריסע							P-2-facs_28_tr_1744131420	ORG-C00604_Q01|Employment_Performance/performer	שפּעטער אין שיקאגאָ... דערנאָך אין ניו-יאָרקער פּולס-טעאַטער	colab_extraction_IIIorg	high	matched	auto	orgrel
E-23091	person:770	org:125	performed_with	מאָניע		1890	1892	year			P-2-facs_28_tr_1744131420	ORG-C02149_Q01|Employment_Performance/performer	1890-91 ווערט ט. מיט איר מאַן אָנגאַזשירט אין ניו-יאָרקער רומעניע-אָפּערע-הויז	colab_extraction_IIIorg	high	matched	auto	orgrel
