node_id	node_type	label_yiddish	label_english	ext_ref_type	ext_ref_id	secondary_ids	match_status	notes	source_layer	attrs
org_cluster:ORG-C04378	org	קאָמיסאַריאט פֿאַר פֿאָלקסבילדונג פֿון ליטע אין ווייסרוסלאַנד		org_cluster	ORG-C04378		unmatched		orgrel	"{""org_type"": ""union""}"
org_cluster:ORG-C04379	org	יעקאַטערינבורגער גובערנאָלן בילדונגס-אָפּטייל		org_cluster	ORG-C04379		unmatched		orgrel	"{""org_type"": ""union""}"
org:1145	org	אקטאָבער		org_core_db	1145	cluster_id:ORG-C04380	matched		orgrel	"{""org_type"": ""Journals/ Newspapers""}"
org_cluster:ORG-C04381	org	פּאלעסקאיאַ פּראַוודאַ		org_cluster	ORG-C04381		unmatched		orgrel	"{""org_type"": ""newspaper""}"
org_cluster:ORG-C04384	org	אָוונט-סקול		org_cluster	ORG-C04384		unmatched		orgrel	"{""org_type"": ""school""}"
org_cluster:ORG-C04385	org	סטאַר דראַמאַטיק קלאָב		org_cluster	ORG-C04385		unmatched		orgrel	"{""org_type"": ""troupe""}"
org_cluster:ORG-C04386	org	אַקטיאָרן-יוניאָן לאָקל 18 (2)		org_cluster	ORG-C04386		unmatched		orgrel	"{""org_type"": ""union""}"
org_cluster:ORG-C04388	org	ווינער יידישן אָרטיסט-פאַראיין		org_cluster	ORG-C04388		unmatched		orgrel	"{""org_type"": ""union""}"
org_cluster:ORG-C04389	org	יידיש-רומענישער שול		org_cluster	ORG-C04389		unmatched		orgrel	"{""org_type"": ""school""}"
org:1388	org	טרופּע פֿון פינקו פֿרידמאַן און אַדאָלף סעגאָל	טרופּע פֿון פינקו פֿרידמאַן און אַדאָלף סעגאָל	org_core_db	1388	cluster_id:ORG-C04390	matched		orgrel	"{""org_type"": ""traveling company""}"
org:588	org	ווינער אוניווערזיטעט	ווינער אוניווערזיטעט	org_core_db	588	cluster_id:ORG-C03238	matched		orgrel	"{""org_type"": ""Education""}"
org_cluster:ORG-C04392	org	פּ'צ-אויסגאַבן		org_cluster	ORG-C04392		unmatched		orgrel	"{""org_type"": ""newspaper""}"
org_cluster:ORG-C04393	org	דבר		org_cluster	ORG-C04393		unmatched		orgrel	"{""org_type"": ""newspaper""}"
org_cluster:ORG-C04394	org	לינקע פּ'צ		org_cluster	ORG-C04394		unmatched		orgrel	"{""org_type"": ""union""}"
org_cluster:ORG-C04395	org	וועסט סייד אוידיטאָריום		org_cluster	ORG-C04395		unmatched		orgrel	"{""org_type"": ""theatre""}"
org_cluster:ORG-C04397	org	בערזינער ישיבה		org_cluster	ORG-C04397		unmatched		orgrel	"{""org_type"": ""school""}"
org:1239	org	קיעווער קינא-פֿאַבריק		org_core_db	1239	cluster_id:ORG-C04399	matched		orgrel	"{""org_type"": ""Media (Radio/ Film/Tv)""}"
org_cluster:ORG-C04402	org	אָלאוקראַאינישער סאָוויעטישער ענציקלאָפּעדיע		org_cluster	ORG-C04402		unmatched		orgrel	"{""org_type"": ""newspaper""}"
org_cluster:ORG-C04403	org	דראַמקרייז א'נ „מענדעלע“		org_cluster	ORG-C04403		unmatched		orgrel	"{""org_type"": ""theatre""}"
org_cluster:ORG-C04404	org	פּוילישער דראמ. שול ביי דער לעמבערגער קאָנסערוואַטאָריע		org_cluster	ORG-C04404		unmatched		orgrel	"{""org_type"": ""school""}"
org_cluster:ORG-C04405	org	יידישן דראָמאַטישן ״יעקב גאָרדין-פאַראיין״		org_cluster	ORG-C04405		unmatched		orgrel	"{""org_type"": ""theatre""}"
org_cluster:ORG-C04406	org	דראמ. ״י. ל. פרץ-קלוב״		org_cluster	ORG-C04406		unmatched		orgrel	"{""org_type"": ""theatre""}"
org_cluster:ORG-C00202_Q02	org	רוסישער דראָמאַטישער שול		org_cluster	ORG-C00202_Q02		unmatched		orgrel	"{""org_type"": ""school""}"
org:1713	org	נאַראבראַז	נאַראבראַז	org_core_db	1713	cluster_id:ORG-C04408	matched		orgrel	"{""org_type"": ""traveling company""}"
org_cluster:ORG-C04409	org	דראמאטישן פֿאַראיין		org_cluster	ORG-C04409		unmatched		orgrel	"{""org_type"": ""theatre""}"
org_cluster:ORG-C04410	org	יידיש וואָדעוויל-הויז		org_cluster	ORG-C04410		unmatched		orgrel	"{""org_type"": ""theatre""}"
org_cluster:ORG-C04411	org	קאָפּעלמאןס טאַליאַ-מוזיק-האָל		org_cluster	ORG-C04411		unmatched		orgrel	"{""org_type"": ""theatre""}"
org_cluster:ORG-C04413	org	איסט סייד-טעאַטער		org_cluster	ORG-C04413		unmatched		orgrel	"{""org_type"": ""theatre""}"
org_cluster:ORG-C04415	org	אספת חכמים		org_cluster	ORG-C04415		unmatched		orgrel	"{""org_type"": ""newspaper""}"
org_cluster:ORG-C04418	org	דער יידישער וועקקער		org_cluster	ORG-C04418		unmatched		orgrel	"{""org_type"": ""newspaper""}"
org_cluster:ORG-C04420	org	בונדישער פּרעסע		org_cluster	ORG-C04420		unmatched		orgrel	"{""org_type"": ""newspaper""}"
org_cluster:ORG-C04421	org	פֿילאָלאַנישע גימנאָזיע פֿון פּאַזנער		org_cluster	ORG-C04421		unmatched		orgrel	"{""org_type"": ""school""}"
org_cluster:ORG-C04422	org	ספּאָרט-יוגנט		org_cluster	ORG-C04422		unmatched		orgrel	"{""org_type"": ""organization""}"
org:1734	org	צעדעראָווסקאַ	צעדעראָווסקאַ	org_core_db	1734	cluster_id:ORG-C04423	matched		orgrel	"{""org_type"": ""traveling company""}"
org_cluster:ORG-C04424	org	ר. ק. א.		org_cluster	ORG-C04424		unmatched		orgrel	"{""org_type"": ""theatre""}"
org:1436	org	מינדליןס טרופּע	מינדליןס טרופּע	org_core_db	1436	cluster_id:ORG-C04425	matched		orgrel	"{""org_type"": ""traveling company""}"
org:1705	org	זאָלקאָווער	ג. בעקער, זאָלקאָווער, בראָנדעסקאָ	org_core_db	1705	cluster_id:ORG-C04427	matched		orgrel	"{""org_type"": ""traveling company""}"
org:1420	org	חברים-טרופּעס פֿון לערמאַן, בערנשטיין און בעקער	חברים-טרופּעס פֿון לערמאַן, בערנשטיין און בעקער	org_core_db	1420	cluster_id:ORG-C04428	matched		orgrel	"{""org_type"": ""traveling company""}"
org_cluster:ORG-C04432	org	פֿאַרלאג „מלאַדיע“		org_cluster	ORG-C04432		unmatched		orgrel	"{""org_type"": ""publisher""}"
org_cluster:ORG-C04433	org	די גלייכהייט		org_cluster	ORG-C04433		unmatched		orgrel	"{""org_type"": ""newspaper""}"
org_cluster:ORG-C04435	org	יונגוואלד		org_cluster	ORG-C04435		unmatched		orgrel	"{""org_type"": ""newspaper""}"
org_cluster:ORG-C04438	org	״פֿילהאַרמאָניע א'ל פֿון שעסטאקאָוו		org_cluster	ORG-C04438		unmatched		orgrel	"{""org_type"": ""school""}"
org_cluster:ORG-C04439	org	מאָסקווער קליינעם טעאַטער		org_cluster	ORG-C04439		unmatched		orgrel	"{""org_type"": ""theatre""}"
org:1445	org	רוסישער טרופּע פֿון נעזלאָבין	רוסישער טרופּע פֿון נעזלאָבין	org_core_db	1445	cluster_id:ORG-C04440	matched		orgrel	"{""org_type"": ""traveling company""}"
org_cluster:ORG-C04441	org	דיפּלאָמאטישן קארפּוס פֿון דער ליטווישער רעגירונג		org_cluster	ORG-C04441		unmatched		orgrel	"{""org_type"": ""government""}"
org:784	org	מכבי (קאָוונע)	מכבי (קאָוונע)	org_core_db	784	cluster_id:ORG-C03488_Q02	matched		orgrel	"{""org_type"": ""sports/recreation""}"
org_cluster:ORG-C04443	org	ראַדינער ישיבה		org_cluster	ORG-C04443		unmatched		orgrel	"{""org_type"": ""school""}"
org_cluster:ORG-C04444	org	טעאַטער אויף דער דריטער עוועניו		org_cluster	ORG-C04444		unmatched		orgrel	"{""org_type"": ""theatre""}"
org_cluster:ORG-C04446	org	אאָריענטאל-טעאַטער		org_cluster	ORG-C04446		unmatched		orgrel	"{""org_type"": ""theatre""}"
org:603	org	דער טעגלייכער העראָלד	דער טעגלייכער העראָלד	org_core_db	603	cluster_id:ORG-C04447	matched		orgrel	{}
org_cluster:ORG-C05225	org	רוסישן מלוכה-טעאַטער „דער רויטער פֿאַקל“		org_cluster	ORG-C05225		unmatched		orgrel	"{""org_type"": ""theatre""}"
org_cluster:ORG-C04450	org	ווייסרוסישער בינע		org_cluster	ORG-C04450		unmatched		orgrel	"{""org_type"": ""theatre""}"
org_cluster:ORG-C04451	org	Der Kampf		org_cluster	ORG-C04451		unmatched		orgrel	"{""org_type"": ""newspaper""}"
org_cluster:ORG-C04452	org	Freie Tribune		org_cluster	ORG-C04452		unmatched		orgrel	"{""org_type"": ""newspaper""}"
org_cluster:ORG-C04454	org	יעקב סאפּירשטייןס דרוקעריי		org_cluster	ORG-C04454		unmatched		orgrel	"{""org_type"": ""publisher""}"
org_cluster:ORG-C04455	org	מארינסקאַ גימנאָזיע		org_cluster	ORG-C04455		unmatched		orgrel	"{""org_type"": ""school""}"
org:1664	org	יידישע פֿראָנט-טרופּע	יידישע פֿראָנט-טרופּע א'א פֿון בערטאַנאָוו	org_core_db	1664	cluster_id:ORG-C04457	matched		orgrel	"{""org_type"": ""traveling company""}"
org_cluster:ORG-C04459	org	לענינגראָדער קאָלעקטיוו		org_cluster	ORG-C04459		unmatched		orgrel	"{""org_type"": ""theatre""}"
org_cluster:ORG-C04462	org	אינטערעסאַנטען בלאַט		org_cluster	ORG-C04462		unmatched		orgrel	"{""org_type"": ""newspaper""}"
org:1229	org	קיעווער פ'ג		org_core_db	1229	cluster_id:ORG-C04463	matched		orgrel	"{""org_type"": ""Publisher""}"
org_cluster:ORG-C00036_Q04	org	רוסישן טעאַטער		org_cluster	ORG-C00036_Q04		unmatched		orgrel	"{""org_type"": ""theatre""}"
org_cluster:ORG-C04465	org	אַמעריקאַנער רויטן קרייז		org_cluster	ORG-C04465		unmatched		orgrel	"{""org_type"": ""organization""}"
org_cluster:ORG-C04466	org	בראַנזוויק רעקאָרד קאָמפּאָני		org_cluster	ORG-C04466		unmatched		orgrel	"{""org_type"": ""publisher""}"
org:1424	org	דראַמאַטישער טרופּע פֿון מיכאַאיל הערמאָלענסקי	דראַמאַטישער טרופּע פֿון מיכאַאיל הערמאָלענסקי	org_core_db	1424	cluster_id:ORG-C04467	matched		orgrel	"{""org_type"": ""traveling company""}"
org_cluster:ORG-C04468	org	רוסישן קלוב		org_cluster	ORG-C04468		unmatched		orgrel	"{""org_type"": ""theatre""}"
org_cluster:ORG-C04470	org	מאָדערנעם אָפּערעטע-טעאַטער צענטראַל		org_cluster	ORG-C04470		unmatched		orgrel	"{""org_type"": ""theatre""}"
org_cluster:ORG-C04471	org	"פּוילישן פֿארלאַגס-קאָמיטעט פֿון ערשטן באַנד פון „לעקסיקאן פון יידישן טעאַטער"""		org_cluster	ORG-C04471		unmatched		orgrel	"{""org_type"": ""publisher""}"
org_cluster:ORG-C04473	org	פּאַריזער יידישע גרופּעס		org_cluster	ORG-C04473		unmatched		orgrel	"{""org_type"": ""troupe""}"
org_cluster:ORG-C04474	org	בערלינער יידישע גרופּעס		org_cluster	ORG-C04474		unmatched		orgrel	"{""org_type"": ""troupe""}"
org_cluster:ORG-C04476	org	ראָיאַל-יוניאָן-טעאַטער		org_cluster	ORG-C04476		unmatched		orgrel	"{""org_type"": ""theatre""}"
org:1621	org	אָדעסער גימנאַזיע פֿון ראַשקאָווסקי		org_core_db	1621	cluster_id:ORG-C04477	matched		orgrel	"{""org_type"": ""Education""}"
org:1480	org	אָפּערעטעס-טרופּע א'א פֿון מישע אָפּעלבוים און קאַלמאַנאָוויטש	אָפּערעטעס-טרופּע א'א פֿון מישע אָפּעלבוים און קאַלמאַנאָוויטש	org_core_db	1480	cluster_id:ORG-C04479	matched		orgrel	"{""org_type"": ""traveling company""}"
org:1612	org	האַנדלס-שול פֿון פּראָפּ. האָכמאַן		org_core_db	1612	cluster_id:ORG-C04480	matched		orgrel	"{""org_type"": ""Education""}"
org_cluster:ORG-C04481	org	מאַנהיימער אינזשיניערן-פּאָליטעכניקום		org_cluster	ORG-C04481		unmatched		orgrel	"{""org_type"": ""school""}"
org_cluster:ORG-C04482	org	האַמלער סאַציאַליסטישן אַרבעטער-רינג פֿון האַרלעם		org_cluster	ORG-C04482		unmatched		orgrel	"{""org_type"": ""organization""}"
org_cluster:ORG-C04483	org	פֿאַרלאַג אַ. ביידערמאַן		org_cluster	ORG-C04483		unmatched		orgrel	"{""org_type"": ""publisher""}"
org_cluster:ORG-C04485	org	ווילנער רעגירונגס-גימנאַזיע		org_cluster	ORG-C04485		unmatched		orgrel	"{""org_type"": ""school""}"
org_cluster:ORG-C04486	org	וואַרשעווער פּראָפעסיאנעלן יידישן אַרטיסטין-פֿאַראיין		org_cluster	ORG-C04486		unmatched		orgrel	"{""org_type"": ""union""}"
org_cluster:ORG-C00096_Q05	org	פֿאָלקס-טעאַטער		org_cluster	ORG-C00096_Q05		unmatched		orgrel	"{""org_type"": ""theatre""}"
org_cluster:ORG-C04487	org	אַלימפּאַ		org_cluster	ORG-C04487		unmatched		orgrel	"{""org_type"": ""theatre""}"
org_cluster:ORG-C02316_Q02	org	אַמבו		org_cluster	ORG-C02316_Q02		unmatched		orgrel	"{""org_type"": ""theatre""}"
org_cluster:ORG-C04488	org	אַרבעטער-קולטור צענטר מ. ווינטשעווסקי		org_cluster	ORG-C04488		unmatched		orgrel	"{""org_type"": ""school""}"
org_cluster:ORG-C04490	org	העברעישע ליבהאָבער-פֿאָרשטעלונגען		org_cluster	ORG-C04490		unmatched		orgrel	"{""org_type"": ""troupe""}"
org_cluster:ORG-C00839_Q02	org	רעאַל-שול		org_cluster	ORG-C00839_Q02		unmatched		orgrel	"{""org_type"": ""school""}"
org:1438	org	וואַנדער-טרופּע פֿון זאַקסישן הויף-שוישפּילער מאַקסים עלווינג	וואַנדער-טרופּע פֿון זאַקסישן הויף-שוישפּילער מאַקסים עלווינג	org_core_db	1438	cluster_id:ORG-C04491	matched		orgrel	"{""org_type"": ""traveling company""}"
org_cluster:ORG-C04492	org	קאַרל שולץ-טעאַטער		org_cluster	ORG-C04492		unmatched		orgrel	"{""org_type"": ""theatre""}"
org_cluster:ORG-C04494	org	דער פֿאָלקסוועכטער		org_cluster	ORG-C04494		unmatched		orgrel	"{""org_type"": ""newspaper""}"
org_cluster:ORG-C04495	org	John W. Luce and Company		org_cluster	ORG-C04495		unmatched		orgrel	"{""org_type"": ""publisher""}"
org_cluster:ORG-C04499	org	ערשטן יידישן קוואָרטעט		org_cluster	ORG-C04499		unmatched		orgrel	"{""org_type"": ""troupe""}"
org_cluster:ORG-C04500	org	ברוקלינער סינגער-האָל		org_cluster	ORG-C04500		unmatched		orgrel	"{""org_type"": ""theatre""}"
org_cluster:ORG-C04501	org	שוואגער-האָל		org_cluster	ORG-C04501		unmatched		orgrel	"{""org_type"": ""theatre""}"
org_cluster:ORG-C04502	org	גערמאניק-האָל		org_cluster	ORG-C04502		unmatched		orgrel	"{""org_type"": ""theatre""}"
org_cluster:ORG-C04505	org	לובלינער ישיבה		org_cluster	ORG-C04505		unmatched		orgrel	"{""org_type"": ""school""}"
org_cluster:ORG-C04506	org	סטאַניסלאַווער גאָלדפֿאַדען-פאַראיין		org_cluster	ORG-C04506		unmatched		orgrel	"{""org_type"": ""troupe""}"
org_cluster:ORG-C04139_Q02	org	דאָס נייע לעבן		org_cluster	ORG-C04139_Q02		unmatched		orgrel	"{""org_type"": ""newspaper""}"
org_cluster:ORG-C04507	org	בזשאָזאַ-פאַרלאג		org_cluster	ORG-C04507		unmatched		orgrel	"{""org_type"": ""publisher""}"
org_cluster:ORG-C04508	org	יידישער גמינע		org_cluster	ORG-C04508		unmatched		orgrel	"{""org_type"": ""organization""}"
org_cluster:ORG-C04509	org	פרץס פאַרשיידענע אויסגאבן		org_cluster	ORG-C04509		unmatched		orgrel	"{""org_type"": ""publisher""}"
org_cluster:ORG-C04510	org	סטאָניסלאווער גאָלדפאַדען-פאַראיין		org_cluster	ORG-C04510		unmatched		orgrel	"{""org_type"": ""theatre""}"
org_cluster:ORG-C04514	org	העברעישן קינדער-פאַרלאג „הספר“		org_cluster	ORG-C04514		unmatched		orgrel	"{""org_type"": ""publisher""}"
org_cluster:ORG-C04515	org	„טעאַטער-זכרונות“		org_cluster	ORG-C04515		unmatched		orgrel	"{""org_type"": ""newspaper""}"
org:119	org	אָריענטאַל טעאַטער	Oriental Theatre	org_core_db	119	cluster_id:ORG-C01757_Q02	matched		orgrel	"{""address"": ""113 1/2 Bowery, Manhattan, NY""}"
org_cluster:ORG-C00271_Q02	org	שטאָטישע שול		org_cluster	ORG-C00271_Q02		unmatched		orgrel	"{""org_type"": ""school""}"
org:1032	org	ריגער רעאַל-שול		org_core_db	1032	cluster_id:ORG-C00839_Q05	matched		orgrel	"{""org_type"": ""Education""}"
org_cluster:ORG-C04517	org	אומאַנער ישיבה		org_cluster	ORG-C04517		unmatched		orgrel	"{""org_type"": ""school""}"
org_cluster:ORG-C04518	org	יונייטער דראַמאָטיק סוירקל אָף בראַנזוויל		org_cluster	ORG-C04518		unmatched		orgrel	"{""org_type"": ""troupe""}"
org:926	org	טרופּע פֿון לעאָן גאָלובאָק און וואָלפֿזאָן	טרופּע פֿון לעאָן גאָלובאָק און וואָלפֿזאָן	org_core_db	926	cluster_id:ORG-C04519	matched		orgrel	"{""org_type"": ""traveling company""}"
org_cluster:ORG-C04520	org	סיימאָןס טרופּעס		org_cluster	ORG-C04520		unmatched		orgrel	"{""org_type"": ""troupe""}"
org_cluster:ORG-C04521	org	האַנטווערקער-תלמוד-תורה		org_cluster	ORG-C04521		unmatched		orgrel	"{""org_type"": ""school""}"
org_cluster:ORG-C03694_Q10	org	אוניווערזיטעט		org_cluster	ORG-C03694_Q10		unmatched		orgrel	"{""org_type"": ""school""}"
org_cluster:ORG-C04522	org	דער נייער וועג		org_cluster	ORG-C04522		unmatched		orgrel	"{""org_type"": ""newspaper""}"
org_cluster:ORG-C04523	org	קינדער-היים פֿאַר יתומים		org_cluster	ORG-C04523		unmatched		orgrel	"{""org_type"": ""school""}"
org_cluster:ORG-C01298_Q02	org	שוואַרץס יידישן קונסט-טעאַטער		org_cluster	ORG-C01298_Q02		unmatched		orgrel	"{""org_type"": ""theatre""}"
org_cluster:ORG-C04524	org	קלוב פֿון קאָמ. יוגנט-פֿאַרבאַנד		org_cluster	ORG-C04524		unmatched		orgrel	"{""org_type"": ""theatre""}"
org_cluster:ORG-C04525	org	רוסישער דראַמסטוריע א'פ פֿון אונגערן		org_cluster	ORG-C04525		unmatched		orgrel	"{""org_type"": ""school""}"
org_cluster:ORG-C04526	org	באַלעט-שול א'פ פֿון אַנדערסאָן		org_cluster	ORG-C04526		unmatched		orgrel	"{""org_type"": ""school""}"
org_cluster:ORG-C04529	org	יידישן קאָמעדיע-און אָפּערעטעס-טעאַטער		org_cluster	ORG-C04529		unmatched		orgrel	"{""org_type"": ""theatre""}"
org:1613	org	ניי-רוסישן אוניווערזיטעט		org_core_db	1613	cluster_id:ORG-C04530	matched		orgrel	"{""org_type"": ""Education""}"
org_cluster:ORG-C04531	org	Одесский Вѣстник		org_cluster	ORG-C04531		unmatched		orgrel	"{""org_type"": ""newspaper""}"
org_cluster:ORG-C04532	org	עמק שושנים		org_cluster	ORG-C04532		unmatched		orgrel	"{""org_type"": ""newspaper""}"
org_cluster:ORG-C04533	org	Записки Гражданина		org_cluster	ORG-C04533		unmatched		orgrel	"{""org_type"": ""newspaper""}"
org_cluster:ORG-C04535	org	Русскія Вѣдомости		org_cluster	ORG-C04535		unmatched		orgrel	"{""org_type"": ""newspaper""}"
org_cluster:ORG-C04536	org	י. אַלאַפּין		org_cluster	ORG-C04536		unmatched		orgrel	"{""org_type"": ""publisher""}"
org_cluster:ORG-C04539	org	Новороссійскій Телеграфъ		org_cluster	ORG-C04539		unmatched		orgrel	"{""org_type"": ""newspaper""}"
org_cluster:ORG-C04540	org	חבת-ציון		org_cluster	ORG-C04540		unmatched		orgrel	"{""org_type"": ""union""}"
org_cluster:ORG-C04541	org	הויפפריינד		org_cluster	ORG-C04541		unmatched		orgrel	"{""org_type"": ""newspaper""}"
org_cluster:ORG-C04542	org	פערלאָג יודישע ביהנע		org_cluster	ORG-C04542		unmatched		orgrel	"{""org_type"": ""publisher""}"
org_cluster:ORG-C04543	org	רומענישער לאָיד		org_cluster	ORG-C04543		unmatched		orgrel	"{""org_type"": ""newspaper""}"
org:1702	org	מאָריענהאָף אין גלאַזונאָוו	מאָריענהאָף אין גלאַזונאָוו	org_core_db	1702	cluster_id:ORG-C04548	matched		orgrel	"{""org_type"": ""traveling company""}"
org:1417	org	לאָבעל און באָריס אויערבאַך	לאָבעל און באָריס אויערבאַך	org_core_db	1417	cluster_id:ORG-C04549	matched		orgrel	"{""org_type"": ""traveling company""}"
org_cluster:ORG-C04552	org	רי יצחק אַלחנןס ישיבה		org_cluster	ORG-C04552		unmatched		orgrel	"{""org_type"": ""school""}"
org_cluster:ORG-C04553	org	געבילס 116 סטריט-טעאַטער		org_cluster	ORG-C04553		unmatched		orgrel	"{""org_type"": ""theatre""}"
org_cluster:ORG-C04556	org	טרופּע פֿון אירע עלטערן		org_cluster	ORG-C04556		unmatched		orgrel	"{""org_type"": ""troupe""}"
org_cluster:ORG-C04557	org	איטאַלייענישע פאָלקסשול		org_cluster	ORG-C04557		unmatched		orgrel	"{""org_type"": ""school""}"
org_cluster:ORG-C04558	org	איטאָליענישן טעאַטער א'ד פֿון אַנטאָניאָ מאַיאָרי		org_cluster	ORG-C04558		unmatched		orgrel	"{""org_type"": ""theatre""}"
org_cluster:ORG-C04560_Q02	org	יידישער האַנטווערקער-שול		org_cluster	ORG-C04560_Q02		unmatched		orgrel	"{""org_type"": ""school""}"
org_cluster:ORG-C04561	org	מעכאַניק-בויערישן טעכניקום		org_cluster	ORG-C04561		unmatched		orgrel	"{""org_type"": ""school""}"
org:723	org	כאָר פון חזן יוסף העלער		org_core_db	723	cluster_id:ORG-C04562	matched		orgrel	"{""org_type"": ""Musical Organization""}"
org:1654	org	כאָר פון ניסן בּעלזער		org_core_db	1654	cluster_id:ORG-C04563	matched		orgrel	"{""org_type"": ""Musical Organization""}"
org_cluster:ORG-C04565	org	פראַנצעזישער אָפּערעטעס-טרופּע		org_cluster	ORG-C04565		unmatched		orgrel	"{""org_type"": ""troupe""}"
org_cluster:ORG-C04566	org	כאָר איזראעליטאַ		org_cluster	ORG-C04566		unmatched		orgrel	"{""org_type"": ""troupe""}"
org_cluster:ORG-C04567	org	קירכן-כאָר		org_cluster	ORG-C04567		unmatched		orgrel	"{""org_type"": ""choir""}"
org:793	org	לאַטיינערס טרופּע	לאַטיינערס טרופּע	org_core_db	793	cluster_id:ORG-C04568	matched		orgrel	"{""org_type"": ""traveling company""}"
org_cluster:ORG-C04571	org	נעקראָלאָג אין דאָס יידישע טאַגעבּלאַט		org_cluster	ORG-C04571		unmatched		orgrel	"{""org_type"": ""newspaper""}"
org_cluster:ORG-C04573	org	וויטעבסקער יידישער אַרבעטס-שול		org_cluster	ORG-C04573		unmatched		orgrel	"{""org_type"": ""school""}"
org_cluster:ORG-C04574	org	ליבאוויטשער ישיבה		org_cluster	ORG-C04574		unmatched		orgrel	"{""org_type"": ""school""}"
org_cluster:ORG-C04576	org	דאָס ערשטע יידישע מאַריאָנעטן-טעאַטער		org_cluster	ORG-C04576		unmatched		orgrel	"{""org_type"": ""theatre""}"
org_cluster:ORG-C04577	org	רענד-סקול-זאָל		org_cluster	ORG-C04577		unmatched		orgrel	"{""org_type"": ""school""}"
org_cluster:ORG-C04578	org	מאָלעריי-שול אויף קופּער יוניאָן		org_cluster	ORG-C04578		unmatched		orgrel	"{""org_type"": ""school""}"
org_cluster:ORG-C04579	org	באַראָן הירש קונסט געווערבעשול		org_cluster	ORG-C04579		unmatched		orgrel	"{""org_type"": ""school""}"
org_cluster:ORG-C04580	org	נעשאָנאַל אַקאַדעמיע אָף אָרט		org_cluster	ORG-C04580		unmatched		orgrel	"{""org_type"": ""school""}"
org_cluster:ORG-C04581	org	פֿ'ג היקל		org_cluster	ORG-C04581		unmatched		orgrel	"{""org_type"": ""publisher""}"
org_cluster:ORG-C04582	org	חדירים		org_cluster	ORG-C04582		unmatched		orgrel	"{""org_type"": ""school""}"
org_cluster:ORG-C04583	org	רוסיש יידישע פֿאָלקסשול		org_cluster	ORG-C04583		unmatched		orgrel	"{""org_type"": ""school""}"
org_cluster:ORG-C04584	org	שיקאַגער „וועלט“		org_cluster	ORG-C04584		unmatched		orgrel	"{""org_type"": ""newspaper""}"
org_cluster:ORG-C04585	org	פאַרלאָג „פּאַלמע“		org_cluster	ORG-C04585		unmatched		orgrel	"{""org_type"": ""publisher""}"
org_cluster:ORG-C00459_Q09	org	תלמוד-תורה		org_cluster	ORG-C00459_Q09		unmatched		orgrel	"{""org_type"": ""school""}"
org_cluster:ORG-C04586	org	זאָקן פֿאַבריק		org_cluster	ORG-C04586		unmatched		orgrel	"{""org_type"": ""factory""}"
org:1457	org	וויקטאָריאַ-טעאַטער	וויקטאָריאַ-טעאַטער	org_core_db	1457	cluster_id:ORG-C04587	matched		orgrel	"{""org_type"": ""theatre""}"
org:1344	org	יעקב וואַקסמאַן	יעקב וואַקסמאַן	org_core_db	1344	cluster_id:ORG-C04589	matched		orgrel	"{""org_type"": ""traveling company""}"
org_cluster:ORG-C04590	org	אָדעסער טעאַטער „וואָדעוויל“		org_cluster	ORG-C04590		unmatched		orgrel	"{""org_type"": ""theatre""}"
org_cluster:ORG-C04591	org	יידישער בינע אין פּוילן		org_cluster	ORG-C04591		unmatched		orgrel	"{""org_type"": ""theatre""}"
org:1446	org	רוסישער טרופּע פֿון באָריסאָוו און וולאַדימיראָוו	רוסישער טרופּע פֿון באָריסאָוו און וולאַדימיראָוו	org_core_db	1446	cluster_id:ORG-C04592	matched		orgrel	"{""org_type"": ""traveling company""}"
org_cluster:ORG-C02931_Q02	org	וואַרשעווער יידישן טעאַטער		org_cluster	ORG-C02931_Q02		unmatched		orgrel	"{""org_type"": ""theatre""}"
org_cluster:ORG-C04595	org	טרופּעס פֿון עסקין ראַפּל		org_cluster	ORG-C04595		unmatched		orgrel	"{""org_type"": ""troupe""}"
org_cluster:ORG-C04596	org	קינדער אדלער		org_cluster	ORG-C04596		unmatched		orgrel	"{""org_type"": ""newspaper""}"
org_cluster:ORG-C04597	org	טאַראַנטער ייד. נאַצ. דעמ. שול		org_cluster	ORG-C04597		unmatched		orgrel	"{""org_type"": ""school""}"
org_cluster:ORG-C04598	org	מאָנטרעאָלער פּיפּלס טעאַטער		org_cluster	ORG-C04598		unmatched		orgrel	"{""org_type"": ""theatre""}"
org_cluster:ORG-C04599	org	קווינטטעאַטער		org_cluster	ORG-C04599		unmatched		orgrel	"{""org_type"": ""theatre""}"
org_cluster:ORG-C04600	org	דער אידישער קונסט-פֿריינד		org_cluster	ORG-C04600		unmatched		orgrel	"{""org_type"": ""newspaper""}"
org_cluster:ORG-C04601	org	רעקאָרד		org_cluster	ORG-C04601		unmatched		orgrel	"{""org_type"": ""newspaper""}"
org_cluster:ORG-C04603	org	אידישער מוזיקאַלישער זשורנאַל		org_cluster	ORG-C04603		unmatched		orgrel	"{""org_type"": ""newspaper""}"
org:1553	org	דרוקעריי פֿון אבא דוכנא		org_core_db	1553	cluster_id:ORG-C04604	matched		orgrel	"{""org_type"": ""Publisher""}"
org_cluster:ORG-C04605	org	וואָדעוויל-יוניע		org_cluster	ORG-C04605		unmatched		orgrel	"{""org_type"": ""union""}"
org_cluster:ORG-C04608	org	פּויליש-יידישער שול		org_cluster	ORG-C04608		unmatched		orgrel	"{""org_type"": ""school""}"
