source_file	row_id	name	original_type	auto_canonical_type	ra_canonical_type	match_status	decided_via	needs_review	count_across_files
organizations_clustered	ORG-C04719	"קלוב „קים"""	organization	Labour	OTHER - elaborate!	disagree	context		1
organizations_clustered	ORG-C04720	קלוב פון די טראַנספּאָרטאַרבעטער	organization	Labour	OTHER - elaborate!	disagree	context		2
organizations_clustered	ORG-C04721	קלוב פון די שפּייזלער	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C04723	בּיעלגאָסקינאָ	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C04728	"פֿאַראיין ""שלום עליכם"""	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C04732	היברו סיק בענעפיט אַסאָסיישאָן	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C00246	קולטור-ליגע	org	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	1
organizations_clustered	ORG-C04738	פערדינאַנד לאַסאַל	society	OTHER - elaborate!	Society/ Union	disagree	context_weak	yes	2
organizations_clustered	ORG-C04781	געזעלשאַפט פאַר יידישער פאלק-מוזיק	organization	Musical organization	OTHER - elaborate!	disagree	context		2
organizations_clustered	ORG-C04791	אהבת ציון	association	OTHER - elaborate!	Society/ Union	disagree	context_weak	yes	2
organizations_clustered	ORG-C04792	י. ל. פרץ-פאַראיין	institution	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C04795	ביל'ו	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C04800	פּרץ-פאַראיין	cultural_organization	OTHER - elaborate!	Society/ Union	disagree	context_weak	yes	2
organizations_clustered	ORG-C04855	"נאַציאָנאָלן פֿאַראיין „קדימה"""	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C04858	יידישער דראַמאַטורגען ליג	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C04860	"יעקאַטערינאָסלאַווער פֿאַראיין פֿון ""סצענישע קונסט-טוער"""	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C04863	אַרבעטער-קלוב פֿון קוסטאַרן	club	Labour	Society/ Union	disagree	context		2
organizations_clustered	ORG-C04870	בונדישער אַרגאַניזאַציע	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C04882	מעטראָפּאָליטאָן לייף אינשורענס קאָמפּאָני	company	Business	Company on Tour	disagree	context		2
organizations_clustered	ORG-C04895	נאַקינקאַ	other	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C04910	יידישער סאָציאַליסטישער באַוועגונג	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C04995	בני אַמונה	other	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C04996	איזראַעל	other	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C02698	ציוניסטישער אָרגאַניזאַציע אין עגיפּטען	organization	Political bodies	OTHER - elaborate!	disagree	context		1
organizations_clustered	ORG-C05007	ערשטן ציוניסטישן קאָנגרעס	organization	Political bodies	OTHER - elaborate!	disagree	context		2
organizations_clustered	ORG-C04259	יידישן קולטור-פֿאַראיין	association	OTHER - elaborate!	Society/ Union	disagree	context_weak	yes	1
organizations_clustered	ORG-C05058	יאָנג דראַמאָטיק אַרבעטאָר-אונטערשטיצונגס-קלאָב	club	OTHER - elaborate!	Society/ Union	disagree	context_weak	yes	2
organizations_clustered	ORG-C02944	יידייידישער סאַציאָליסטישער פּאַרטיי	union	Society/ Union	Society/ Union	agree	context_weak	yes	1
organizations_clustered	ORG-C05073	קראָקעווער יידישע טעאַטער-געזעלשאַפט	organization	Society/ Union	OTHER - elaborate!	disagree	context		2
organizations_clustered	ORG-C05085	יידישע דראַמאָטורגען-ליג	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C05100	פּאָלטאָווער אָפּטייל פֿון „קולטור-ליגע“	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C05116	סעקציע 2	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C05127	רוסקי ראָבאַטשי סאָיוז	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C05129	סאַציאָליסטישע פאָלקס-קוך	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C04504	מושב זקנים	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	1
organizations_clustered	ORG-C05154	רוסיש-יידישן אַרבעטער-קלוב	club	Labour	Society/ Union	disagree	context		2
organizations_clustered	ORG-C05159	די יידן אין רומעניע	other	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C05172	געזעלשאַפט פון יידישע קאָמפּאָזיטאַרס	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C04075	זינגערס ניי-מאַשינען	company	Business	Company on Tour	disagree	context_weak	yes	1
organizations_clustered	ORG-C05229	אוקראַאינישע קינאַ-פֿאַרוואַלטונג	organization	Society/ Union	OTHER - elaborate!	disagree	context		1
organizations_clustered	ORG-C05230	מאָסקווער „סאָווקינאָ“	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C05237	פֿאָלקבילד	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C05251	ליביןס סטודיע	studio	studio	Media (Radio/ Film/TV)	disagree	unresolved	yes	2
organizations_clustered	ORG-C05252	ליידים גאָרמענט וואירקערס יוניאָן	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C05268	אַרטיקער קונסט-געזעלשאַפט	society	OTHER - elaborate!	Society/ Union	disagree	context_weak	yes	2
organizations_clustered	ORG-C05273	פּעטראָגראדער טעאַטער געזעלשאַפט	society	OTHER - elaborate!	Society/ Union	disagree	context_weak	yes	2
organizations_clustered	ORG-C05277	"פאַראיין ""בני ציון"""	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C05286	ראדזינער שטיבל	other	Society/ Union	OTHER - elaborate!	disagree	context		1
organizations_clustered	ORG-C05309	יידישע סאַציאָליסטישע פעדעראַציע	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C05315	פּ'צ	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C00832	פּוילישן מיליטער	organization	Religious institutions/organizations	OTHER - elaborate!	disagree	context		1
organizations_clustered	ORG-C05332	שוירטמייקערס-יוניאָן	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C03145	יונג יידיש	group	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	1
organizations_clustered	ORG-C05369	פריימויערער	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C05376	בני ציוז	group	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C01842	יידישן לעגיאָן	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C00825	לאָקאָל 18	union	Society/ Union	Society/ Union	agree	context_weak	yes	1
organizations_clustered	ORG-C02516	געווערקשאָפטן	union	Labour	Society/ Union	disagree	context		1
organizations_clustered	ORG-C02640	ליטעראָטן-פֿאַריין	union	Society/ Union	Society/ Union	agree	context_weak	yes	1
organizations_clustered	ORG-C05442	געזעלשאַפט דער פרוינדע	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C05451	וואָרנער בראָדער-סטודיע	studio	studio	Media (Radio/ Film/TV)	disagree	unresolved	yes	2
organizations_clustered	ORG-C05458	וואירקערס פּאָרטיי	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C05463	קאָמינטערן	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C05493	פּראָפ. יידישן אָרטיסטןפאַראיין אין פּוילן	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C01417	ייודישער הייסטאָריש-עטנאָגראָפֿישער געזעלשאָפֿט	society	OTHER - elaborate!	Society/ Union	disagree	context_weak	yes	1
organizations_clustered	ORG-C05497	עקספּעריציע אויפֿן נאָמען פֿון באָראַן האָראַץ גינזבורג	expedition	OTHER - elaborate!		ra_blank	context_weak	yes	2
organizations_clustered	ORG-C05500	רוסישער סאַציאָליסטישער קאָלאָניע	society	OTHER - elaborate!	Society/ Union	disagree	context_weak	yes	2
organizations_clustered	ORG-C05602	גאָלדפאַדען-פעראיין	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C04264	יונג אָרגענטינע	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	1
organizations_clustered	ORG-C05611	אָרגענטינער פֿאַרלאָנס-קאָמיטעט פון „לעקסיקאָן“	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C05637	קלאַוקמייקער-יוניאָן	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C05638	טשילדרען דזשעקעט מייקערס-יוניאָן	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C05639	קלאָדינג וואירקערס יוניאָן	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C05640	אַ ק ט י אָ ר ן - י ו נ י אָ ן	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C05641	כאריסטן-יוניאן	union	Society/ Union	Society/ Union	agree	context_weak	yes	3
organizations_clustered	ORG-C05657	בראָדערהוד אָף טיילאָרס	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C05685	שיר-געזעלשאַפט	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C04679	"קעמפּ „ניט געדייגעט"""	other	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	1
organizations_clustered	ORG-C00776	יידישן אָקטיאָרן-פֿאַריין אין ווין	union	Society/ Union	Society/ Union	agree	context_weak	yes	1
organizations_clustered	ORG-C05714	ניי-פירמע זיננער	company	Business	Company on Tour	disagree	context		2
organizations_clustered	ORG-C01888	השחר	organization	Political bodies	OTHER - elaborate!	disagree	context		1
organizations_clustered	ORG-C05732	לעמבערגער קולטום-געמיינדע	communal_organization	OTHER - elaborate!	Society/ Union	disagree	context_weak	yes	2
organizations_clustered	ORG-C05740	ניישאַץס 'תומים-הויז	orphanage	Not an organization	Society/ Union	disagree	context_weak	yes	2
organizations_clustered	ORG-C05744	יידישן סטודענטן-פֿאַריין „קדימה“	union	Labour	Society/ Union	disagree	context		1
organizations_clustered	ORG-C05763	טהע היברן עקטארס פראטעקטיוו יוניאן אף אמעריקא	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C05769	„פּענסילוועניאַ ריילדאָוד“	company	Business	Company on Tour	disagree	context		2
organizations_clustered	ORG-C05779	די פּוילישע וועלדער	production	Business		ra_blank	context_weak	yes	2
organizations_clustered	ORG-C05808	בריטישער געזעלשאָפֿט צו פֿאָרשפּרייטן דאָס קריסטענטום צווישן יידן	organization	Religious institutions/organizations	OTHER - elaborate!	disagree	context		1
organizations_clustered	ORG-C05813	סטודענטישע קאָלאָניעס	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C05840	ציוניסטישן פֿאָרזין	organization	Political bodies	OTHER - elaborate!	disagree	context		2
organizations_clustered	ORG-C05847	טאָבאָק-קלאָב	club	OTHER - elaborate!	Society/ Union	disagree	context_weak	yes	2
organizations_clustered	ORG-C05854	יידישע אָרטיסטן-פֿאַריינען	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C00246	קולטור-ליגע	cultural_organization	OTHER - elaborate!	Society/ Union	disagree	context_weak	yes	1
organizations_clustered	ORG-C05920	לעמבערגער מושב-זקנים	institution	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C00154	דעם בונד	union	Society/ Union	Society/ Union	agree	context_weak	yes	1
organizations_clustered	ORG-C05961	פּאָלטאָווער גובערניאַלן טעאַטער-קאָמיטעט	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C05971	אַרגענטינער פֿאַרלאָנס-קאָמיטעט פון „לעקסיקאָן פון יידישן טעאַטער“	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C03357	מפיצי השכלה	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	1
organizations_clustered	ORG-C01481	פּ.פּ.ס	union	Society/ Union	Society/ Union	agree	context_weak	yes	1
organizations_clustered	ORG-C04353	חוטי הזהב	union	Society/ Union	Society/ Union	agree	context_weak	yes	1
organizations_clustered	ORG-C04354	לבנון	union	Society/ Union	Society/ Union	agree	context_weak	yes	1
organizations_clustered	ORG-C06040	פאַראיינס-ברידער לבנון	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C06050	ציוניסטישן קאָנגרעס	organization	Political bodies	OTHER - elaborate!	disagree	context		2
organizations_clustered	ORG-C06052	ציוניסטישער פּאַרטיי	organization	Political bodies	OTHER - elaborate!	disagree	context		2
organizations_clustered	ORG-C06053	בני-ציון	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C02661	גאָלדפאַדען פאַריין אין סטאַניסלאַוו	union	Society/ Union	Society/ Union	agree	context_weak	yes	1
organizations_clustered	ORG-C06056	גאָלדפאַדעןלאדזש	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C00114	הזמיר	society	OTHER - elaborate!	Society/ Union	disagree	context_weak	yes	1
organizations_clustered	ORG-C06069	אָפּטייק	other	Religious institutions/organizations	OTHER - elaborate!	disagree	context		1
organizations_clustered	ORG-C06080	דרום-אָפריקע-טעאַטער-טראָסט	organization	Society/ Union	OTHER - elaborate!	disagree	context		2
organizations_clustered	ORG-C06091	וואָרעוויליוניע (לאָקאָל 5)	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C06100	ייד. אַקט. יוניע	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C06118	דוכאָוונאָיע ביבלעיסקאָיע בראָטסטוואָ	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C06123	שפּינאָזאַ לאָדזש 23	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C02661	גאָלדפֿאַדען-פֿאַריין	association	OTHER - elaborate!	Society/ Union	disagree	context_weak	yes	2
organizations_clustered	ORG-C06140	"צענטראָל-פֿאַרבאַנד פֿון ""בונד"" אין אַמעריקע"	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C06141	"גענעראָל-עקזעקוטיוו פֿון ""בונד"""	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C06142	באַרבער-יוניע	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C06143	פּיפּלס-רעליף-קאָמיטעט	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C00819	אַמעריקאַנער יידישן קאָנגרעס	organization	Labour	OTHER - elaborate!	disagree	context		1
organizations_clustered	ORG-C06144	יונגן בונד	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C03333	פֿאַריין פֿון יידישע ליטעראַטן און זשורנאָליסטן	union	Society/ Union	Society/ Union	agree	context_weak	yes	1
organizations_clustered	ORG-C01282	אַמעריקאַנער אַרמיי	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	1
organizations_clustered	ORG-C06212	פֿרייהייט-געזאָננס-פֿאַריין	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C06216	פּוילישן מוזיקאַלישן פֿאַריין	association	Musical organization	Society/ Union	disagree	context		2
organizations_clustered	ORG-C02125	אָרבעטער פאַריין	union	Society/ Union	Society/ Union	agree	context_weak	yes	1
organizations_clustered	ORG-C06233	יעקב אָרדיןס געזעלשאָפט „גייסטיק-ביבלישע ברוערשאָפט“	society	OTHER - elaborate!	Society/ Union	disagree	context_weak	yes	2
organizations_clustered	ORG-C06234	פֿאַרזיכערונגס-געזעלשאָפֿט „יאקאָר“	company	Business	Company on Tour	disagree	context_weak	yes	2
organizations_clustered	ORG-C06235	יעקב גאָרדין-געזעלשאַפט	society	OTHER - elaborate!	Society/ Union	disagree	context_weak	yes	2
organizations_clustered	ORG-C06276	אינדאָסטריאָל יוניאָן	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C06284	ביוראָ אָוו עדיוקיישאָן	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C01220	דזשואיש וועלפעיר באָרד	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	1
organizations_clustered	ORG-C00270	יידישער טעאָטריקעל-עלייענס	union	Society/ Union	Society/ Union	agree	context_weak	yes	1
organizations_clustered	ORG-C06311	יוניוטער היברו עקטאָרס פאָנד	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C00160	יידישע קונסט	society	Musical organization	Society/ Union	disagree	context		1
organizations_clustered	ORG-C06316	אַסאָשיאייטער עקטאָרס ענד אָרטיסטס אף אָמעריקא	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C01113	טעאַטריקל עליינס	organization	Society/ Union	OTHER - elaborate!	disagree	context		1
organizations_clustered	ORG-C06318	"פּאַריזער ס""ס-אָרגאָניזאַציע"	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C06325	קיעווער אָרטיסטן צוזאַמענפאָר	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C05671	ציון	פאַריין	Society/ Union	Society/ Union	agree	context_weak	yes	1
organizations_clustered	ORG-C06386	קרייז פֿון משכילים	group	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C06407	דראָמאַטישע פאַריינען	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C03044	ציוניסטישער באַוועגונג	union	Society/ Union	Society/ Union	agree	context_weak	yes	1
organizations_clustered	ORG-C06437	אָדעסער טעלעפֿאָן-קאָמפּאָניע	company	Business	Company on Tour	disagree	context		2
organizations_clustered	ORG-C04300	וואָריעטע-יוניע	union	Society/ Union	Society/ Union	agree	context_weak	yes	1
organizations_clustered	ORG-C06456	האָלס	other	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C06461	דודס האַרפע	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C00934	ליטעראַרישע געזעלשאַפֿט	organization	Society/ Union	OTHER - elaborate!	disagree	context		1
organizations_clustered	ORG-C06479	הילפס-קאָמיטעט	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C00727	אָרטיסטן-פֿאַריין	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C02661	גאָלדפֿאַדען-פֿאַריין	union	Society/ Union	Society/ Union	agree	context_weak	yes	3
organizations_clustered	ORG-C06511	רעלקין	agency	agency	Business	disagree	unresolved	yes	2
organizations_clustered	ORG-C06550	„אבאַציא“	other	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C06551	נאָרל-צענטראָלע אין פּוילן	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C06560	אַקציע-געזעלשאַפט צו גרינדן אַ יידיש קונסט-טעאַטער	organization	Society/ Union	OTHER - elaborate!	disagree	context		2
organizations_clustered	ORG-C06563	רוסיש-יידישן אימיגראַנטן-קלוב	club	OTHER - elaborate!	Society/ Union	disagree	context_weak	yes	2
organizations_clustered	ORG-C06570	קאָמיטעט פֿון 100 פּערזאָן	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C06572	ערשטן ציוניסטישן אָקאָדעמישן פֿאַריין	organization	Political bodies	OTHER - elaborate!	disagree	context		2
organizations_clustered	ORG-C06576	אָכראַנקע	institution	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C06596	פֿאָקס-פֿילם-סטודיע	studio	studio	Media (Radio/ Film/TV)	disagree	unresolved	yes	2
organizations_clustered	ORG-C03323	פּוילישער קונסט-געזעלשאָפֿט „זאָכענטא“	society	OTHER - elaborate!	Society/ Union	disagree	context_weak	yes	1
organizations_clustered	ORG-C06622	טעאַטער-ביוראָ	agency	agency	Business	disagree	unresolved	yes	2
organizations_clustered	ORG-C06632	יידישן וויסנשאָפֿטלעכן אינסטיטוט (יוו	institute	Education	OTHER - elaborate!	disagree	context_weak	yes	2
organizations_clustered	ORG-C06636	יידישן ליטעראָטן- און זשורנאָליסטן-קלוב	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C06638	יידישן אָרטיסטן-צוזאַמענפֿאָר	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C06650	קאָמיטעט צו פאַראייניקן ביידע יוניעם	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C06651	"„פאַרווערטס""-אַסאָסיאיישאָן"	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C00179	קונסט-רינג	ארגאניזאציע	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	1
organizations_clustered	ORG-C02030	פֿאַראייניקטע יידישע געווערקשאָפֿטן	union	Society/ Union	Society/ Union	agree	context_weak	yes	1
organizations_clustered	ORG-C06734	בעקעריוניאָן	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C06742	ציוניסטישער אָרגאַניזאַציע אין סינסינעטי	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C06749	כאָרקאָווער-ניקאָלאַיעווער באַן-ליניע	company	Business	Company on Tour	disagree	context_weak	yes	2
organizations_clustered	ORG-C06750	טעקסטיל-פֿאָבריק	company	Business	Company on Tour	disagree	context_weak	yes	2
organizations_clustered	ORG-C06759	יידישן אַרבעטער-קלוב „דער דריטער אינטערנאַציאָנאַל“	club	Labour	Society/ Union	disagree	context		2
organizations_clustered	ORG-C06783	האָרעוואָניע	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C06792	פּעטערבורגער יידישער ליטעראָרישער געזעלשאַפט	organization	Musical organization	OTHER - elaborate!	disagree	context		1
organizations_clustered	ORG-C06813	אַקציענגעזעלשאַפט היינצעל און קוניצער	company	Business	Company on Tour	disagree	context_weak	yes	2
organizations_clustered	ORG-C05604	שטראָהלען	literary collection	OTHER - elaborate!		ra_blank	context_weak	yes	1
organizations_clustered	ORG-C06887	פּסיכיאַטרישן אינסטיטוט פֿון דער שטאָט ניו יאָרק	institute	Education	OTHER - elaborate!	disagree	context_weak	yes	2
organizations_clustered	ORG-C06895	פֿירמע פּאָזנאַנסקי	company	Business	Company on Tour	disagree	context_weak	yes	2
organizations_clustered	ORG-C06900	דראַמאַטורגן-ליגע אין אַמעריקע	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C04257	יידישער וואָדעוויל-יוניע	union	Society/ Union	Society/ Union	agree	context_weak	yes	1
organizations_clustered	ORG-C06911	צילי אַדלער פאַונדעישאָן און בוך-קאָמיטעט	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C02308	היברו ליטעראַטור סאָסייעטי	society	OTHER - elaborate!	Society/ Union	disagree	context_weak	yes	1
organizations_clustered	ORG-C06915	"„שנאָרער אַסאָסיעישאָן"""	association	OTHER - elaborate!	Society/ Union	disagree	context_weak	yes	2
organizations_clustered	ORG-C06917	אָרבעטער דינג	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C02308	היברו ליטעראַטור סאָסייעטי	union	Society/ Union	Society/ Union	agree	context_weak	yes	1
organizations_clustered	ORG-C03331	געזעלשאַפט „קולטור“	union	Society/ Union	Society/ Union	agree	context_weak	yes	1
organizations_clustered	ORG-C06927	וואַריעטע-יוניע לאָקאָל 2	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C06928	לאָקאָל 5 און 1	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C06929	ברענטש 597 אַרבעטער רינג	organization	Labour	OTHER - elaborate!	disagree	context		2
organizations_clustered	ORG-C06933	אנאַרכיסטישן בערנער סטריט קלוב	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C06934	די בראָדערהוד און טיילאָרס	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C00621	סאַציאָליסטישער פּאַרטיי	union	Society/ Union	Society/ Union	agree	context_weak	yes	1
organizations_clustered	ORG-C06949	פאַראיין לבנון	association	OTHER - elaborate!	Society/ Union	disagree	context_weak	yes	2
organizations_clustered	ORG-C06949	פאַראיין לבנון	union	Society/ Union	Society/ Union	agree	context_weak	yes	1
organizations_clustered	ORG-C06953	פּוילישן פֿאַרבאַנד אין קאַנאַדע	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C06957	יידיש נאַציאָנאַלער אַרבעטערפֿאַרבאַנד	union	Labour	Society/ Union	disagree	context		2
organizations_clustered	ORG-C06978	מזרחי-אָרגאַניזאַציעס	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C06979	"דק""ק סיגייט"	organization	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C06990	אַדלערס יאָנג מענס	other	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C06991	יידישן עמיגראַציאָנס קאָמיטעט	union	Society/ Union	Society/ Union	agree	context_weak	yes	2
organizations_clustered	ORG-C06996	די יוניע פון די דאָזיקע אַרבעטער	union	Labour	Society/ Union	disagree	context		2
organizations_clustered	ORG-C02030	די פֿאַראייניקטע יידישע געווערקשאַפטן	union	Society/ Union	Society/ Union	agree	context_weak	yes	1
organizations_clustered	ORG-C07004	אַקטיאָרן קלוב	club	Amateur	Society/ Union	disagree	context		2
organizations_clustered	ORG-C04504	מושב זקנים	other	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	1
organizations_clustered	ORG-C07006	סאנאַטאָריום	other	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
organizations_clustered	ORG-C07007	הילף פֿאַר אייראָפּע	other	OTHER - elaborate!	OTHER - elaborate!	agree	context_weak	yes	2
