row_id	name	original_type	canonical_type	changed	needs_review	decided_via	review_reason	llm_canonical	llm_agree	llm_concern_theme	llm_reason	llm_suggested_new_canonical
ORG-C06055	דער יודישער אַרטיסטען-פאַריין - אברהם גאָלדפאַדען	union	Theatre-related Society/ Union	yes		context		Theatre-related Society/ Union	yes	agree	The entity name explicitly includes 'אַרטיסטען-פאַריין' (artists union), which perfectly matches the Theatre-related Society/ Union category.	
ORG-C06056	גאָלדפאַדעןלאדזש	organization	Welfare/Aid organization	yes		llm_verified	llm:pi_judgement_needed	Welfare/Aid organization	no	pi_judgement_needed	Entity is a lodge (Goldfaden Lodge), which policy directs to Welfare/Aid organization with a PI flag for fraternal orders.	
ORG-C06057	אַרכיוו פאַר יידיש טעאַטער	publisher	Publisher	yes		tag						
ORG-C06058	אידישן טעאַטער מוזיי ניו יאָרק	museum	Heritage Institution	yes		tag						
ORG-C06059	אינסטיטוט פאַר ווייסרוסלענדישער קולטור	publisher	Publisher	yes		tag						
ORG-C06060	יוסף פישער	publisher	Publisher	yes		tag						
ORG-C06061	בוימריטטער וחתנו גאנשאר	publisher	Publisher	yes		tag						
ORG-C06062	ליב מאָרגענשטערן בוכהאַנדלונג	publisher	Publisher	yes		tag						
ORG-C06063	ניעזשינער גימנאַזיע	school	Education	yes		tag						
ORG-C06064	פּעטערבורגער דראַמאַטישער שול פֿון ניקאָליי פּאָפּאָוו	school	Education	yes		tag						
ORG-C06065	ערשטן אַקטיאָרישן פֿאַרבאַנד	union	Theatre-related Society/ Union	yes		context		Theatre-related Society/ Union	yes	agree	The entity is an actors' union, which perfectly fits the Theatre-related Society/ Union category.	
ORG-C06066	אינטים טעאַטער	theatre	Theatre	yes		tag						
ORG-C06067	שיקאָגאָ ביי גליקמאַן	theatre	Theatre	yes		tag						
ORG-C06068	טרופּע „גאָלדפֿאַדען“	troupe	Traveling Company	yes		tag						
ORG-C06069	אָפּטייק	other	Business	yes		llm_verified	llm:shallow_keyword_missed_cue	Business	no	shallow_keyword_missed_cue	'אָפּטייק' means pharmacy, which is explicitly classified as Business under the policy.	
ORG-C06070	גראָסמאָן'ס טעאַטער	theatre	Theatre	yes		tag						
ORG-C06071	פּראָוודאָ	newspaper	Journals/ Newspapers	yes		tag						
ORG-C06072	רוסקי יעוורעי	newspaper	Journals/ Newspapers	yes		tag						
ORG-C06073	ראָזסוועט	newspaper	Journals/ Newspapers	yes		tag						
ORG-C06074	בוקאַרעסטער יידישן טעאַטער	theatre	Theatre	yes		tag						
ORG-C06075	אַרכיוו	newspaper	Journals/ Newspapers	yes		tag						
ORG-C06076	דער טהעאַטער שפּיגעל אונד טהעאַטער פֿריינד	newspaper	Journals/ Newspapers	yes		tag						
ORG-C06077	קיעווסקיאָ אַוואָסטי	newspaper	Journals/ Newspapers	yes		tag						
ORG-C06078	קיעווליאָנין	newspaper	Journals/ Newspapers	yes		tag						
ORG-C06079	דער איד	newspaper	Journals/ Newspapers	yes		tag						
ORG-C06080	דרום-אָפריקע-טעאַטער-טראָסט	organization	Theatre-related Society/ Union	yes		context		Theatre-related Society/ Union	yes	agree	The entity 'South Africa Theatre Trust' is a theatre-related organization, fitting the Theatre-related Society/ Union category.	
ORG-C06081	קאָמעדיע-טעאַטער	theatre	Theatre	yes		tag						
ORG-C06082	אָדלער-סיעראָצקיס לאָדזשער סקאָלאָ-טעאַטער	theatre	Theatre	yes		tag						
ORG-C06083	זשינניצע	theatre	Theatre	yes		tag						
ORG-C06084	באָריסאָווס טרופּע	troupe	Traveling Company	yes		tag						
ORG-C06085	שטאָטישן טעאַטער	theatre	Theatre	yes		tag						
ORG-C06086	בראַנזווילער מעטראָפּאָליטען זינגער-האָל	theatre	Theatre	yes		tag						
ORG-C06087	גאָלדן-רול האָל	theatre	Theatre	yes		tag						
ORG-C06088	שוואַרץס אוירווינג פלייס-טעאַטער	theatre	Theatre	yes		tag						
ORG-C06089	קעפּיטל-טעאַטער	theatre	Theatre	yes		tag						
ORG-C06090	יידיש דראָמאָטיש-מוזיקאַלישע ליג	theatre	Theatre	yes		tag						
ORG-C06091	וואָרעוויליוניע (לאָקאָל 5)	union	Theatre-related Society/ Union	yes		llm_redo_union	llm_redo:kept_default	Theatre-related Society/ Union	yes	kept_default	Vaudeville union (Local 5) is a union for theatrical/vaudeville performers, fitting Theatre-related Society/Union.	
ORG-C06092	פֿאַרבאַנד פֿון די טעאַטער-יוניעס	union	Theatre-related Society/ Union	yes		context		Theatre-related Society/ Union	yes	agree	The entity is explicitly an association of theatre unions, perfectly matching the Theatre-related Society/ Union category.	
ORG-C06093	ערשטע טרופּע פֿאַר דער פּראָווינץ	troupe	Traveling Company	yes		tag						
ORG-C06094	טרופּעס פֿון גראָדנער	troupe	Traveling Company	yes		tag						
ORG-C06095	טרופּעס פֿון מאָגולעסקאָ	troupe	Traveling Company	yes		tag						
ORG-C06096	גאָלדפֿאַדענישן טעאָטער	theatre	Theatre	yes		tag						
ORG-C06097	טעאַטער בוף	theatre	Theatre	yes		tag						
ORG-C06098	פּעלהעם-סטריטקלאָב	theatre	Theatre	yes		tag						
ORG-C06099	קאָאָפּעראַטיוו-טעאַטער	theatre	Theatre	yes		tag						
ORG-C06100	ייד. אַקט. יוניע	union	Theatre-related Society/ Union	yes		llm_redo_union	llm_redo:kept_default	Theatre-related Society/ Union	yes	kept_default	Yiddish Actors Union is a theatre-industry membership body.	
ORG-C06101	שוואָרץן	troupe	Traveling Company	yes		tag						
ORG-C06102	בן-עמים קונסט-טעאַטער	theatre	Theatre	yes		tag						
ORG-C06103	יאַקאָבינס פּאָפּיראָסן-פֿאַבריק	factory	Labour (factory/workshop)	yes		tag						
ORG-C06104	קאַנקאַרדיע-טעאַטער	theatre	Theatre	yes		tag						
ORG-C06105	יאָקאָביס סיגאָרעטן-פאָבריק	factory	Labour (factory/workshop)	yes		tag						
ORG-C06106	קאָלעקטיוו פֿון וואָרפעווער יידישן אָרטיסטן-פֿאַריין	theatre	Theatre	yes		tag						
ORG-C06107	לאָרענצאָס רוסישער דראָמאַטישער שול	school	Education	yes		tag						
ORG-C06108	מישע פישזאָנס טרופּע	troupe	Traveling Company	yes		tag						
ORG-C06109	ווינער „פרייער פֿאָלקסבינע“	theatre	Theatre	yes		tag						
ORG-C06110	ישיבות פֿון לידע	school	Education	yes		tag						
ORG-C06111	ישיבות פֿון וואָלאָזשין	school	Education	yes		tag						
ORG-C06112	קאַטוילישן אוניווערסיטעט	school	Education	yes		tag						
ORG-C06113	אַמעריקאָנער אוניווערסיטעט	school	Education	yes		tag						
ORG-C06114	"ווייסרוסלענדישע אָפּטיילונג ""שול און בוך"""	publisher	Publisher	yes		tag						
ORG-C06115	מינסקער אַרבקאָרנביוראָ	publisher	Publisher	yes		tag						
ORG-C06116	רוסישער וואַנדער-טרופּע	troupe	Traveling Company	yes		tag						
ORG-C06117	יעליסאַוועטגראָדסקי וויעסטניק	newspaper	Journals/ Newspapers	yes		tag						
ORG-C06118	דוכאָוונאָיע ביבלעיסקאָיע בראָטסטוואָ	organization	Religious institutions/organizations	yes		llm_verified	llm:shallow_keyword_missed_cue	Religious institutions/organizations	no	shallow_keyword_missed_cue	Dukhovnoye Bibleyskoye Bratstvo (Spiritual Biblical Brotherhood) was a Jewish religious-ethical reform movement founded by Jacob Gordin, fitting the religious institutions category.	
ORG-C06119	דיאַ אַרבייטער-ציוטונג	newspaper	Journals/ Newspapers	yes		tag						
ORG-C06120	עדיוקיישאָנאַל ליג	school	Education	yes		tag						
ORG-C06121	דיאַ אינטערנאַציאָנאַלע ביבליאָטעק	publisher	Publisher	yes		tag						
ORG-C06122	פּאָלקאָוואי בית-המדרש	school	Education	yes		tag						
ORG-C06123	שפּינאָזאַ לאָדזש 23	union	Welfare/Aid organization	yes		llm_verified	llm:pi_judgement_needed	Welfare/Aid organization	no	pi_judgement_needed	Entity is a fraternal lodge (Spinoza Lodge 23). Per policy, lodges route to Welfare/Aid organization and require PI judgement.	
ORG-C06124	מירער ישיבה	school	Education	yes		tag						
ORG-C06125	אווענד-בלאַט	newspaper	Journals/ Newspapers	yes		tag						
ORG-C06126	טהעאַטער זשורנאַל	newspaper	Journals/ Newspapers	yes		tag						
ORG-C06127	אידישען פֿאַרמער	newspaper	Journals/ Newspapers	yes		tag						
ORG-C06128	פֿאָראיינס-אָרגאָן	newspaper	Journals/ Newspapers	yes		tag						
ORG-C06129	גאָלדפֿאַדען-קלאָב	theatre	Theatre	yes		tag						
ORG-C06130	גאָלדפֿאַדען יאָנג דראַמאָטיק-קלאָב	theatre	Theatre	yes		tag						
ORG-C06131	עדעלשטייןס מענעדזשמענט	troupe	Traveling Company	yes		tag						
ORG-C06132	אָבליק	school	Education	yes		tag						
ORG-C06133	דער טעאָטער-שטערן	newspaper	Journals/ Newspapers	yes		tag						
ORG-C06134	ברידער קאָכאַנסקי	troupe	Traveling Company	yes		tag						
ORG-C06135	קאמינסקי-פישזאָן	troupe	Traveling Company	yes		tag						
ORG-C06136	אַשכנזיס טרופּע	troupe	Traveling Company	yes		tag						
ORG-C06137	זינלערס טרופּע	troupe	Traveling Company	yes		tag						
ORG-C06138	דייטשער פֿילם	film_company	Media (Radio/ Film/TV)	yes		tag						
ORG-C06139	פּראָפעסיאנעלער בינע	theatre	Theatre	yes		tag						
ORG-C06140	"צענטראָל-פֿאַרבאַנד פֿון ""בונד"" אין אַמעריקע"	union	Jewish political bodies	yes		named_entity		Jewish political bodies	yes	agree	The Bund is explicitly listed in the policy under Jewish political bodies.	
ORG-C06141	"גענעראָל-עקזעקוטיוו פֿון ""בונד"""	union	Jewish political bodies	yes		named_entity		Jewish political bodies	yes	agree	The Bund is explicitly listed in the policy under Jewish political bodies.	
ORG-C06142	באַרבער-יוניע	union	Trade Union / Professional Association	yes		llm_verified	llm:missing_canonical→trade_union_applied	OTHER - elaborate!	no	pi_judgement_needed	Barber union is a general trade union with no theatre context. Policy requires flagging for PI decision as there is no general trade union bucket.	Trade Union
ORG-C06143	פּיפּלס-רעליף-קאָמיטעט	organization	Welfare/Aid organization	yes		llm_verified	llm:shallow_keyword_missed_cue	Welfare/Aid organization	no	shallow_keyword_missed_cue	The entity is the People's Relief Committee, a Jewish relief organization. The word 'relief' clearly indicates it belongs in Welfare/Aid organization.	
ORG-C06144	יונגן בונד	union	Jewish political bodies	yes		named_entity		Jewish political bodies	yes	agree	The Yugnt Bund (Youth Bund) is the youth wing of the Bund, which is explicitly classified as a Jewish political body.	
ORG-C06145	"יידישן „ליבהאָבער“-קרייז א""פ פֿון פּיראָזשניקאָוו"	theatre	Theatre	yes		tag						
ORG-C06146	פֿאָן מייערס דראָמאַטישע קורסן	school	Education	yes		tag						
ORG-C06147	שניצערס יידישן קונסט-טעאַטער	theatre	Theatre	yes		tag						
ORG-C06148	יידישן קונסט-טעאַטער ביי שוואָרץ	theatre	Theatre	yes		tag						
ORG-C06149	ביי אָנשעל שאָר	troupe	Traveling Company	yes		tag						
ORG-C06150	ביי יוליוס נאַטאָנסאָן	troupe	Traveling Company	yes		tag						
ORG-C06151	ביי גליקמאַן	troupe	Traveling Company	yes		tag						
ORG-C06152	ביי ליטמאַן און פישזאָן	troupe	Traveling Company	yes		tag						
ORG-C06153	קינדער-שול ביים טעאַטער	school	Education	yes		tag						
ORG-C06154	מאָרינסקער גימנאָזיע	school	Education	yes		tag						
ORG-C06155	אוקראַאינישן אָפּערעטן-טעאַטער פֿון סאַקסאַגאַנסקי און קראָפּיווניצקי	theatre	Theatre	yes		tag						
ORG-C06156	יידישע טרופּע ספּיוואקאָווסקי און קרויזע	troupe	Traveling Company	yes		tag						
ORG-C06157	וואַרשעווער פאַראייניקטער טרופּע	troupe	Traveling Company	yes		tag						
ORG-C06158	פֿראַנצויזישער דראָמאַטישער סטודיע פֿון רענע מויבעל	school	Education	yes		tag						
ORG-C06159	טרופּע פֿון יעקב ספּיוואָקאָווסקי און קאָרל גוטענטאָג	troupe	Traveling Company	yes		tag						
ORG-C06160	קאָמפּאָנעיעץס וואָרעוויל-טעאַטער	theatre	Theatre	yes		tag						
ORG-C06161	ציפקוסן	troupe	Traveling Company	yes		tag						
ORG-C06162	ניי-צייט	newspaper	Journals/ Newspapers	yes		tag						
ORG-C06163	ליטעראַטור-פֿאַנד	publisher	Publisher	yes		tag						
ORG-C06164	גאָרדין ליטעראָרי-סוירקל	school	Education	yes		tag						
ORG-C06165	צייטנייסט	newspaper	Journals/ Newspapers	yes		tag						
ORG-C06166	קליוולענדער גלאָב-טעאַטער	theatre	Theatre	yes		tag						
ORG-C06167	גערמאַן	troupe	Traveling Company	yes		tag						
ORG-C06168	זומער-טעאַטער אויף סעקאָנד געוועניו	theatre	Theatre	yes		tag						
ORG-C06169	זומער-טעאַטער אויפן רוף פון ניישאָנאַל-טעאַטער	theatre	Theatre	yes		tag						
ORG-C06170	יידיש-פּויליש	theatre	Theatre	yes		tag						
ORG-C06171	טרופּע עבעל און לאָגער	troupe	Traveling Company	yes		tag						
ORG-C06172	באָריץ	troupe	Traveling Company	yes		tag						
ORG-C06173	פֿרענקל	troupe	Traveling Company	yes		tag						
ORG-C06174	ווילנער ישיבות	school	Education	yes		tag						
ORG-C06175	פינקעל מיט אַדלערן	troupe	Traveling Company	yes		tag						
ORG-C06176	יאָקובאָוויטשס טרופּע	troupe	Traveling Company	yes		tag						
ORG-C06177	דדער אָרגענטינער יידישער טרופּע פֿון מאָריס בראון	troupe	Traveling Company	yes		tag						
ORG-C06178	אידיש פליי פּאָבלישינג קאָ.	publisher	Publisher	yes		tag						
ORG-C06179	אָדעסער רוסישער אָפּערע	theatre	Theatre	yes		tag						
ORG-C06180	קיעווער פּעטשערסקער גימנאָזיע	school	Education	yes		tag						
ORG-C06181	פּערמינאָווס העכערע טעכנישע קורסן	school	Education	yes		tag						
ORG-C06182	אוניווערזיטעט פֿון שטאָט אָהאיאָ	university	Education	yes		tag						
ORG-C06183	עלעמענטאָר-רעגירונגס-שול	school	Education	yes		tag						
ORG-C06184	נאַציאָנאַל-שול (גימנאָזיע)	school	Education	yes		tag						
ORG-C06185	זעגלען	newspaper	Journals/ Newspapers	yes		tag						
ORG-C06186	די יודישע צייטונג	newspaper	Journals/ Newspapers	yes		tag						
ORG-C06187	ישיבת עץ-חיים	school	Education	yes		tag						
ORG-C06188	באָסטאָן קונסט-גרופּע	troupe	Traveling Company	yes		tag						
ORG-C06189	ביי סעגאָלעסקאָ	troupe	Traveling Company	yes		tag						
ORG-C06190	רומענישער מיליטער-קאָפּעלע	band	Musical organization	yes		tag						
ORG-C06191	ניסן בעלזער אין כאָר	choir	Musical organization	yes		tag						
ORG-C06192	קוואַרטעט שוואָרץ	troupe	Traveling Company	yes		tag						
ORG-C06193	טרופּע פֿון סעגאָלעסקאָ-גראָדנער	troupe	Traveling Company	yes		tag						
ORG-C06194	סמיטס פּרינצעס-קלאָב	theatre	Theatre	yes		tag						
ORG-C06195	פאַמיליע הערשמאַן	troupe	Traveling Company	yes		tag						
ORG-C06196	טרופּע פיקאַן-אשכנזי	troupe	Traveling Company	yes		tag						
ORG-C06197	איסט סייד דראָמאָטיק קלאָב	theatre	Theatre	yes		tag						
ORG-C06198	יאָנג היברוס דראָמאָטיק קלאָב	theatre	Theatre	yes		tag						
ORG-C06199	פֿילאָדעלפֿיער טוירט ענד גרין סטריט טעאַטער	theatre	Theatre	yes		tag						
ORG-C06200	קליוולאַנדער פּערדי טעאַטער	theatre	Theatre	yes		tag						
ORG-C06201	ניויאָרקער פּיפּלס מיוזיק-האָל	theatre	Theatre	yes		tag						
ORG-C06202	געבילם סטאָר טעאַטער	theatre	Theatre	yes		tag						
ORG-C06203	3טן סטריט טעאַטער	theatre	Theatre	yes		tag						
ORG-C06204	געבילם פֿאָלקס-טעאַטער	theatre	Theatre	yes		tag						
ORG-C06205	די רומענישע חתונה	theatre	Theatre	yes		tag						
ORG-C06206	פֿאָלקסטימלעך	publisher	Publisher	yes		tag						
ORG-C06207	טרופּע איד פֿון ראַזאָ אַרנשטיין	troupe	Traveling Company	yes		tag						
ORG-C06208	טרופּע פֿון טיטעלמאַן און אָדאָלף בערמאַן	troupe	Traveling Company	yes		tag						
ORG-C06209	"פּראָווינץ-טרופּע א""פ פֿון בולמאַן און זילבערקאָסטען"	troupe	Traveling Company	yes		tag						
ORG-C06210	אָקאָדעמי אָף מיוזיק	theatre	Theatre	yes		tag						
ORG-C06211	מאָדיאַקאט-טעאַטער	theatre	Theatre	yes		tag						
ORG-C06212	פֿרייהייט-געזאָננס-פֿאַריין	union	Musical organization	yes		llm_verified	llm:shallow_keyword_missed_cue	Musical organization	no	shallow_keyword_missed_cue	Entity is a singing society (Gezangs-Farein), which falls under Musical organization, but auto-assigned based on the generic 'union' tag.	
ORG-C06213	סובאָלקער ישיבה	school	Education	yes		tag						
ORG-C06214	שמיר	troupe	Traveling Company	yes		tag						
ORG-C06215	געמישטן כאָר פֿון די האַנדלס-אָנגעשטעלטע	choir	Musical organization	yes		tag						
ORG-C06216	פּוילישן מוזיקאַלישן פֿאַריין	association	Musical organization	yes		context		Musical organization	yes	agree	The entity name explicitly states it is a musical association.	
ORG-C06217	פּאָלאָסט-טעאַטער	troupe	Traveling Company	yes		tag						
ORG-C06218	נירנבערגער אָפּערע	theatre	Theatre	yes		tag						
ORG-C06219	בערליינער קאָלאָסעאָום קאָנצערט-זאָל	theatre	Theatre	yes		tag						
ORG-C06220	קעסלער-דראָמאָטיקקלוב	theatre	Theatre	yes		tag						
ORG-C06221	4 קלאָסיקע יידיש-רומענישע שול פֿון דר. בעק	school	Education	yes		tag						
ORG-C06222	דייטשע טרופּע פֿאַר אַמעריקע	troupe	Traveling Company	yes		tag						
ORG-C06223	בירגער און אַ האָנדלסשול	school	Education	yes		tag						
ORG-C06224	דראָמאָטישן קרייז ביים גראָסערקלוב	theatre	Theatre	yes		tag						
ORG-C06225	פּוילישע פּראָווינץ-טרופּע	troupe	Traveling Company	yes		tag						
ORG-C06226	שיקאָנאַ	theatre	Theatre	yes		tag						
ORG-C06227	רוסישער טרופּע פֿון אוגריומאָוו	troupe	Traveling Company	yes		tag						
ORG-C06228	טרופּע סעם אָדלער-ספּיוואָקאָווסקי	troupe	Traveling Company	yes		tag						
ORG-C06229	בן-עמי-שניצערס יידישער קונסט-טעאַטער	theatre	Theatre	yes		tag						
ORG-C06230	קאָפּעלמאַנען אין וואָרעווילטעאַטער	theatre	Theatre	yes		tag						
ORG-C06231	ווילנער וואָכענבלאַט	newspaper	Journals/ Newspapers	yes		tag						
ORG-C06232	כנסת ישראל	school	Education	yes		tag						
ORG-C06233	יעקב אָרדיןס געזעלשאָפט „גייסטיק-ביבלישע ברוערשאָפט“	society	Religious institutions/organizations	yes		llm_verified	llm:shallow_keyword_missed_cue	Religious institutions/organizations	no	shallow_keyword_missed_cue	The name 'Spiritual-Biblical Brotherhood' indicates a religious or spiritual organization, not a theatre society.	
ORG-C06234	פֿאַרזיכערונגס-געזעלשאָפֿט „יאקאָר“	company	Business	yes		claude_opus_47_in_session	claude:confirmed_business_insurance	Business	yes	agree	Entity is explicitly an insurance company (פֿאַרזיכערונגס-געזעלשאָפֿט), which correctly maps to Business.	
ORG-C06235	יעקב גאָרדין-געזעלשאַפט	society	Trade Union / Professional Association	yes		pi_override	pi_decision:society_default_trade_union	Theatre-related Society/ Union	yes	agree	Jacob Gordin was a prominent Yiddish playwright, so a society named after him is a theatre-related society. The default rule correctly categorized it.	
ORG-C06236	דייטשן קוואָרטעט	troupe	Traveling Company	yes		tag						
ORG-C06237	גערמאָזס טרופּע	troupe	Traveling Company	yes		tag						
ORG-C06238	ביי האָלענדערן	troupe	Traveling Company	yes		tag						
ORG-C06239	עדעלהאַפער	troupe	Traveling Company	yes		tag						
ORG-C06240	ברידער וויינבערג	troupe	Traveling Company	yes		tag						
ORG-C06241	גראָדנער שטאָט-שול	school	Education	yes		tag						
ORG-C06242	גראָדנערס קאָמפּאָניע	troupe	Traveling Company	yes		tag						
ORG-C06243	גערזאָןס טיטון-פֿאָבריק	factory	Labour (factory/workshop)	yes		tag						
ORG-C06244	ר' נח ריינעסעס שפּייכלער	theatre	Theatre	yes		tag						
ORG-C06245	קאַרוזאָס זאַל	theatre	Theatre	yes		tag						
ORG-C06246	שמעון מאָרקס זומער-גאַרטן	theatre	Theatre	yes		tag						
ORG-C06247	אסתר און סאול וואָלערשטייןס יידישער טרופּע	troupe	Traveling Company	yes		tag						
ORG-C06248	מאָקס קאַרפּ	theatre	Theatre	yes		tag						
ORG-C06249	היפּאָדראָם	theatre	Theatre	yes		tag						
ORG-C06250	יידישע טעאַטער-מענערזשער-אַסאָסיאיושאָן	union	Theatre-related Society/ Union	yes		context		Theatre-related Society/ Union	yes	agree	The entity is explicitly a Yiddish theatre managers association, perfectly fitting the Theatre-related Society/Union category.	
ORG-C06251	יידישע סעקציע בוים פֿאָלקסקאָמיסאַריאָט פֿאַר בילדונגס-ענינים אין ראָטנפֿאַרבאַנד	government body	Non-Jewish political bodies	yes		context		Non-Jewish political bodies	yes	agree	It is a section within a Soviet commissariat (Narkompros), which falls under Non-Jewish political bodies per policy.	
ORG-C06252	ניי-ערד	newspaper	Journals/ Newspapers	yes		tag						
ORG-C06253	דראָמאַטישן קרייז ביי דער יידיש-סאַציאָליסטישער סעקציע	theatre	Theatre	yes		tag						
ORG-C06254	שוישפּילער-שול ביי ריינהאָרטס „דייטשעס טעאַטער“	school	Education	yes		tag						
ORG-C06255	דייטשעס טעאַטער	theatre	Theatre	yes		tag						
ORG-C06256	קליינער יידישער טרופּע	troupe	Traveling Company	yes		tag						
ORG-C06257	מינכענער שוישפּיל-הויז	theatre	Theatre	yes		tag						
ORG-C06258	באַרנאָווסקי	theatre	Theatre	yes		tag						
ORG-C06259	בערלינער דייטשן שטאָט-טעאַטער	theatre	Theatre	yes		tag						
ORG-C06260	דייטשער פֿאָלקסבינע	theatre	Theatre	yes		tag						
ORG-C06261	פיסקאַטאָר-בינע	theatre	Theatre	yes		tag						
ORG-C06262	וועלט-פֿאַרלאָג	publisher	Publisher	yes		tag						
ORG-C06263	יידישער-פֿאַרלאָג	publisher	Publisher	yes		tag						
ORG-C06264	אבעראָסט	administration	Non-Jewish political bodies	yes		context		Non-Jewish political bodies	yes	agree	Ober Ost was the German military administration of occupied Eastern territories during WWI, functioning as a governmental body. 'Non-Jewish political bodies' fits well.	
ORG-C06265	יידיש קינסטלער-טעאַטער	theatre	Theatre	yes		tag						
ORG-C06266	שעהנבערגס טרופּע	troupe	Traveling Company	yes		tag						
ORG-C06267	וואַרשעווער „סקאָלאַ“	theatre	Theatre	yes		tag						
ORG-C06268	וואַרשעווער „סמבטיון“	theatre	Theatre	yes		tag						
ORG-C06269	בעלאָסקאָ סטאָק-קאָמפּאָניע	troupe	Traveling Company	yes		tag						
ORG-C06270	יידיש טעאַטער אויף בראָדוויי	theatre	Theatre	yes		tag						
ORG-C06271	באָסטאָן ביי דזשוליוס נאָטאָנסאָן	theatre	Theatre	yes		tag						
ORG-C06272	פֿאָקס-סוירקעט	theatre	Theatre	yes		tag						
ORG-C06273	אירע עלטערנס טרופּע	טרופּע	Traveling Company	yes		tag						
ORG-C06274	סאַליווער מאַראַסקאַ	theatre	Theatre	yes		tag						
ORG-C06275	ענגלישן דראָמאָטישן קלוב ביי דער (דיוקיישאָנאַל עליינס	theatre	Theatre	yes		tag						
ORG-C06276	אינדאָסטריאָל יוניאָן	union	Trade Union / Professional Association	yes		llm_verified	llm:missing_canonical→trade_union_applied	OTHER - elaborate!	no	missing_canonical_type	"""Industrial Union"" is a general labor/trade union. Policy notes there is no bucket for non-theatre trade unions, requiring PI decision."	Trade Union
ORG-C06277	אָמפיאָן — [ניט-יוניע]-טעאַטער	theatre	Theatre	yes		tag						
ORG-C06278	קלינטאָן-וואָדעוויל-הויז	theatre	Theatre	yes		tag						
ORG-C06279	סעוואָי-טעאַטער	theatre	Theatre	yes		tag						
ORG-C06280	דיימאַנט סטאָר-דראָמאָטיק קלאָב	theatre	Theatre	yes		tag						
ORG-C06281	אַברהם גאָלדפֿאַדען דראָמאָטיק קלוב	theatre	Theatre	yes		tag						
ORG-C06282	מענעדזשמענט פֿון יאָזער פֿיליפּ און ה. וואַכטעל	troupe	Traveling Company	yes		tag						
ORG-C06283	שעכטערס ראָבינער-סעמינאָר	school	Education	yes		tag						
ORG-C06284	ביוראָ אָוו עדיוקיישאָן	organization	Education	yes		llm_verified	llm:shallow_keyword_missed_cue	Education	no	shallow_keyword_missed_cue	The entity 'ביוראָ אָוו עדיוקיישאָן' translates to 'Bureau of Education', which clearly belongs in the Education category.	
ORG-C06285	אָנגלאָ-דזשויש פּלעי-האוז	theatre	Theatre	yes		tag						
ORG-C06286	יידישן אוירווינג פּלייס קונסט-טעאַטער	theatre	Theatre	yes		tag						
ORG-C06287	ביוראָ און דזשואיש עדיוקיישאָן	publisher	Publisher	yes		tag						
ORG-C06288	רעסטאָראָן ברייער	restaurant	Business	yes		tag						
ORG-C06289	כאָר פֿון חזן אהרן שלום שערמאַן	choir	Musical organization	yes		tag						
ORG-C06290	יעקב בער גימפּעלס טרופּע	troupe	Traveling Company	yes		tag						
ORG-C06291	עדעלשטייןס טעאַטער	theatre	Theatre	yes		tag						
ORG-C06292	רומענישן אָפּערעטעאַטער	theatre	Theatre	yes		tag						
ORG-C06293	ניו יאָרקער פּרינצעסטעאַטער	theatre	Theatre	yes		tag						
ORG-C06294	ראָזענפעלדס גימנאָזיע	school	Education	yes		tag						
ORG-C06295	אָגראַר-שול פֿון טשענסטאָכאָוו	school	Education	yes		tag						
ORG-C06296	רעכטער פּועלי-ציון-יוגנט-אָרגאַניזאַציע	political_party	Jewish political bodies	yes		named_entity		Jewish political bodies	yes	agree	Right Poale Zion youth organization is a Zionist political movement, correctly mapped to Jewish political bodies.	
ORG-C06297	אַרבעטער-יוגנט	newspaper	Journals/ Newspapers	yes		tag						
ORG-C06298	וואַנדער-טרופּע פֿון זיגמונט טורקאָוו און אידאַ קאָמינסקאָ	troupe	Traveling Company	yes		tag						
ORG-C06299	הערמאָזס סטודיע	school	Education	yes		tag						
ORG-C06300	וואַרש. ייד. אָרט. ווינקעלע	troupe	Amateur	yes		llm_verified	llm:wrong_named_entity	Amateur	no	wrong_named_entity	Auto-mapper falsely matched 'אָרט.' (likely an abbreviation for 'artistic' or 'local') to the ORT welfare organization. 'Vinkele' and 'troupe' indicate a small theatre or amateur group.	
ORG-C06301	טרופּע פֿון סאַמואיל גענפֿער	troupe	Traveling Company	yes		tag						
ORG-C06302	דאָס אידישע פֿאָלק	newspaper	Journals/ Newspapers	yes		tag						
ORG-C06303	אַרטעף“-טעאַטער	theatre	Theatre	yes		tag						
ORG-C06304	די בראָדער	troupe	Traveling Company	yes		tag						
ORG-C06305	דראָמאָטישער שול פֿון דייטשן טעאַטער-דירעקטאָר וואָלטער וואַסערמאַן	school	Education	yes		tag						
ORG-C06306	בצלאל	theatre	Theatre	yes		tag						
ORG-C06307	יוסף דזשייקאָבסאָנס טרופּע	troupe	Traveling Company	yes		tag						
ORG-C06308	דייטשער אָפּערעטע	theatre	Theatre	yes		tag						
ORG-C06309	די ערשטע יידישע וואָנדערטרופּע	troupe	Traveling Company	yes		tag						
ORG-C06310	טרופּע פֿון הורוויץ	troupe	Traveling Company	yes		tag						
ORG-C06311	יוניוטער היברו עקטאָרס פאָנד	union	Theatre-related Society/ Union	yes		llm_redo_union	llm_redo:kept_default	Theatre-related Society/ Union	yes	kept_default	United Hebrew Actors Fund is a theatre-industry body supporting actors, fitting Theatre-related Society/ Union.	
ORG-C06312	ביבלישע הייסטאָרישע אָפּערן-געזעלשאָפט	theatre	Theatre	yes		tag						
