mention_id	host_person_id	volume	host_xml_id	host_heading	name	gender	person_description	relation
M-3-facs_351_tr_1756108353-062	P-3-facs_351_tr_1756108353	3	facs_351_tr_1756108353	רוסקין, שמעון	דזשעני קאָן	נקבה	עקזעקוטיוו	זי איז געווען אַ מיטגליד פֿון דער עקזעקוטיוו.
M-3-facs_351_tr_1756108353-063	P-3-facs_351_tr_1756108353	3	facs_351_tr_1756108353	רוסקין, שמעון	אַרטור ווינטערס	זכר	עקזעקוטיוו	ער איז געווען אַ מיטגליד פֿון דער עקזעקוטיוו.
M-3-facs_351_tr_1756108353-064	P-3-facs_351_tr_1756108353	3	facs_351_tr_1756108353	רוסקין, שמעון	מאַקס קלעטער	זכר	געוועזענער פּרעזידענט	ער איז געווען אַ פּרעזידענט פֿון דער אָרגאַניזאַציע.
M-3-facs_351_tr_1756108353-065	P-3-facs_351_tr_1756108353	3	facs_351_tr_1756108353	רוסקין, שמעון	הערמאַן יאַבלאָקאָוו	זכר	געוועזענער פּרעזידענט	ער איז געווען אַ פּרעזידענט פֿון דער אָרגאַניזאַציע.
M-3-facs_351_tr_1756108353-066	P-3-facs_351_tr_1756108353	3	facs_351_tr_1756108353	רוסקין, שמעון	אָסקאָר גרין	זכר	געוועזענער פּרעזידענט	ער איז געווען אַ פּרעזידענט פֿון דער אָרגאַניזאַציע.
M-3-facs_351_tr_1756108353-067	P-3-facs_351_tr_1756108353	3	facs_351_tr_1756108353	רוסקין, שמעון	אַננאַ טאַבאַק	נקבה	וויצע-פּרעזידענט	זי איז געווען אַ באַאַמטע אין דער אָרגאַניזאַציע.
M-3-facs_351_tr_1756108353-068	P-3-facs_351_tr_1756108353	3	facs_351_tr_1756108353	רוסקין, שמעון	מאָריס טאַרלאָווסקי	זכר	רעק. סעקרעטאָר	ער איז געווען אַ באַאַמטע אין דער אָרגאַניזאַציע.
M-3-facs_351_tr_1756108353-069	P-3-facs_351_tr_1756108353	3	facs_351_tr_1756108353	רוסקין, שמעון	שוירלי סיגאַל	נקבה	פינאַנס סעקרעטאַר	זי איז געווען אַ באַאַמטע אין דער אָרגאַניזאַציע.
M-3-facs_351_tr_1756108353-070	P-3-facs_351_tr_1756108353	3	facs_351_tr_1756108353	רוסקין, שמעון	הער וועקס	זכר	קאַסירער	ער איז געווען אַ באַאַמטע אין דער אָרגאַניזאַציע.
M-3-facs_351_tr_1756108353-071	P-3-facs_351_tr_1756108353	3	facs_351_tr_1756108353	רוסקין, שמעון	מרדכי יחסן	זכר	עקזעקוטיוו סעקרעטאַר	ער איז געווען אַ באַאַמטע אין דער אָרגאַניזאַציע.
M-3-facs_351_tr_1756108353-072	P-3-facs_351_tr_1756108353	3	facs_351_tr_1756108353	רוסקין, שמעון	יוליוס אַדלער	זכר	עקזעקוטיוו	ער איז געווען אַ מיטגליד פֿון דער עקזעקוטיוו.
M-3-facs_351_tr_1756108353-073	P-3-facs_351_tr_1756108353	3	facs_351_tr_1756108353	רוסקין, שמעון	סילוויאַ פֿרידלענדער	נקבה	עקזעקוטיוו	זי איז געווען אַ מיטגליד פֿון דער עקזעקוטיוו.
M-3-facs_351_tr_1756108353-074	P-3-facs_351_tr_1756108353	3	facs_351_tr_1756108353	רוסקין, שמעון	איידא גרין	נקבה	עקזעקוטיוו	זי איז געווען אַ מיטגליד פֿון דער עקזעקוטיוו.
M-3-facs_351_tr_1756108353-075	P-3-facs_351_tr_1756108353	3	facs_351_tr_1756108353	רוסקין, שמעון	פֿיליפּ לאַסקאָווסקי	זכר	עקזעקוטיוו	ער איז געווען אַ מיטגליד פֿון דער עקזעקוטיוו.
M-3-facs_351_tr_1756108353-076	P-3-facs_351_tr_1756108353	3	facs_351_tr_1756108353	רוסקין, שמעון	טשאַרלס ליט	זכר	עקזעקוטיוו	ער איז געווען אַ מיטגליד פֿון דער עקזעקוטיוו.
M-3-facs_351_tr_1756108353-077	P-3-facs_351_tr_1756108353	3	facs_351_tr_1756108353	רוסקין, שמעון	יצחק ליפינסקי	זכר	עקזעקוטיוו	ער איז געווען אַ מיטגליד פֿון דער עקזעקוטיוו.
M-3-facs_351_tr_1756108353-078	P-3-facs_351_tr_1756108353	3	facs_351_tr_1756108353	רוסקין, שמעון	ישראל ראָזנבערג	זכר	עקזעקוטיוו	ער איז געווען אַ מיטגליד פֿון דער עקזעקוטיוו.
M-3-facs_351_tr_1756108353-079	P-3-facs_351_tr_1756108353	3	facs_351_tr_1756108353	רוסקין, שמעון	ליליען זאַץ	נקבה	עקזעקוטיוו	זי איז געווען אַ מיטגליד פֿון דער עקזעקוטיוו.
M-3-facs_351_tr_1756108353-080	P-3-facs_351_tr_1756108353	3	facs_351_tr_1756108353	רוסקין, שמעון	יוליוס וועין	זכר	עקזעקוטיוו	ער איז געווען אַ מיטגליד פֿון דער עקזעקוטיוו.
M-3-facs_351_tr_1756108353-081	P-3-facs_351_tr_1756108353	3	facs_351_tr_1756108353	רוסקין, שמעון	הענריעטאָ דזשייקאָבסאָן	נקבה	עקזעקוטיוו	זי איז געווען אַ מיטגליד פֿון דער עקזעקוטיוו.
M-3-facs_351_tr_1756108353-082	P-3-facs_351_tr_1756108353	3	facs_351_tr_1756108353	רוסקין, שמעון	אַברהם ראַטענשטיין	זכר	עקזעקוטיוו	ער איז געווען אַ מיטגליד פֿון דער עקזעקוטיוו.
M-3-facs_353_r_2-000	P-3-facs_353_r_2	3	facs_353_r_2	טראָסבערג, משה	עלטערן*		שטרענג-אָרטאָדאָקסישע עלטערן	They were the parents of the subject.
M-3-facs_353_r_2-001	P-3-facs_353_r_2	3	facs_353_r_2	טראָסבערג, משה	פֿאָטער*	male		He was the father of the subject.
M-3-facs_353_r_2-002	P-3-facs_353_r_2	3	facs_353_r_2	טראָסבערג, משה	חברים*	male		They were friends of the subject.
M-3-facs_353_r_2-003	P-3-facs_353_r_2	3	facs_353_r_2	טראָסבערג, משה	באַקאַנטע*			They were acquaintances of the subject.
M-3-facs_353_r_2-004	P-3-facs_353_r_2	3	facs_353_r_2	טראָסבערג, משה	יעקב גאָרדין	male	דראַמאַטורג	The subject performed in his repertoire.
M-3-facs_353_r_2-005	P-3-facs_353_r_2	3	facs_353_r_2	טראָסבערג, משה	גימפּל	male	טעאַטער דירעקטאָר	He was a theater director for whom the subject worked.
M-3-facs_353_r_2-006	P-3-facs_353_r_2	3	facs_353_r_2	טראָסבערג, משה	דר. אָנזעלם קליינמאַן	male	ליטעראַרישער לייטער	He was a literary director the subject worked with.
M-3-facs_353_r_2-007	P-3-facs_353_r_2	3	facs_353_r_2	טראָסבערג, משה	שוועסטער*	female		She was the sister of the subject.
M-3-facs_353_r_2-008	P-3-facs_353_r_2	3	facs_353_r_2	טראָסבערג, משה	זיין פרוי*	female	די פרוי פון דר. קליינמאַן	She was a colleague who performed with the subject.
M-3-facs_353_r_2-009	P-3-facs_353_r_2	3	facs_353_r_2	טראָסבערג, משה	קאַרל שענהער	male	דראַמאַטורג	The subject performed in a play written by him.
M-3-facs_353_r_2-010	P-3-facs_353_r_2	3	facs_353_r_2	טראָסבערג, משה	מאָריס שוואַרץ	male	דירעקטאָר פֿון יידישן קונסט-טעאַטער	He was a director and actor who the subject worked with extensively.
M-3-facs_353_r_2-011	P-3-facs_353_r_2	3	facs_353_r_2	טראָסבערג, משה	אַנסקי	male	דראַמאַטורג	The subject performed in his play 'The Dybbuk'.
M-3-facs_353_r_2-012	P-3-facs_353_r_2	3	facs_353_r_2	טראָסבערג, משה	דעיווויד בעלאָסקאַ	male	אַמעריקאַנער טעאַטער-דירעקטאָר	He was a director who engaged the subject for English roles.
M-3-facs_353_r_2-013	P-3-facs_353_r_2	3	facs_353_r_2	טראָסבערג, משה	דעיווייד וואַרפילד	male	אַמעריקאַנער אַקטיאָר	He was an actor who engaged the subject for English roles.
M-3-facs_353_r_2-014	P-3-facs_353_r_2	3	facs_353_r_2	טראָסבערג, משה	ענגלישן לערער*	male		He was a teacher hired to teach English to the subject.
M-3-facs_353_r_2-015	P-3-facs_353_r_2	3	facs_353_r_2	טראָסבערג, משה	שעלספּיר	male	דראַמאַטורג	The subject performed in a play written by him.
M-3-facs_353_r_2-016	P-3-facs_353_r_2	3	facs_353_r_2	טראָסבערג, משה	הערי סעקלער	male		He was the author of a film the subject appeared in.
M-3-facs_353_r_2-017	P-3-facs_353_r_2	3	facs_353_r_2	טראָסבערג, משה	ז. ליבין	male	דראַמאַטורג	The subject performed in his play or film.
M-3-facs_353_r_2-018	P-3-facs_353_r_2	3	facs_353_r_2	טראָסבערג, משה	עדוואַרד דזשי ראָבינסאָן	male	אַקטיאָר	He was a co-actor in an English play with the subject.
M-3-facs_353_r_2-019	P-3-facs_353_r_2	3	facs_353_r_2	טראָסבערג, משה	מוני ווייזענפֿריינד	male	אַקטיאָר	He was a co-actor in a play with the subject.
M-3-facs_353_r_2-020	P-3-facs_353_r_2	3	facs_353_r_2	טראָסבערג, משה	מילדרעד ליעף	female	אַקטריסע	She was a co-actor in English plays with the subject.
M-3-facs_353_r_2-021	P-3-facs_353_r_2	3	facs_353_r_2	טראָסבערג, משה	טשאַרלז עליט	male	אַקטיאָר	He was a co-actor in an English play with the subject.
M-3-facs_353_r_2-022	P-3-facs_353_r_2	3	facs_353_r_2	טראָסבערג, משה	יעקב בן עמי	male	דירעקטאָר און אַקטיאָר	The subject toured and worked in his theater.
M-3-facs_353_r_2-023	P-3-facs_353_r_2	3	facs_353_r_2	טראָסבערג, משה	טענענהאָלץ	male	אַקטיאָר	He co-organized a folk theater with the subject.
M-3-facs_353_r_2-024	P-3-facs_353_r_2	3	facs_353_r_2	טראָסבערג, משה	זשעלאַזא	male	אַקטיאָר	He co-organized a folk theater with the subject.
M-3-facs_353_r_2-025	P-3-facs_353_r_2	3	facs_353_r_2	טראָסבערג, משה	וויעראַ גאָרדאָן	female	אַקטריסע	She was a co-actor in an English play with the subject.
M-3-facs_353_r_2-026	P-3-facs_353_r_2	3	facs_353_r_2	טראָסבערג, משה	דזשין אַרטור	female	אַקטריסע	She was a co-actor in an English play with the subject.
M-3-facs_353_r_2-027	P-3-facs_353_r_2	3	facs_353_r_2	טראָסבערג, משה	משה ריכטער	male	דירעקטאָר פֿון „אָדאָן“-טעאַטער	He was a theater director for whom the subject worked.
M-3-facs_353_r_2-028	P-3-facs_353_r_2	3	facs_353_r_2	טראָסבערג, משה	באָריס טאָמאַשעווסקי	male	דירעקטאָר פֿון „ליריק“-טעאַטער	The subject performed in his theater and films.
M-3-facs_353_r_2-029	P-3-facs_353_r_2	3	facs_353_r_2	טראָסבערג, משה	לייב מלאַך	male	דראַמאַטורג	The subject performed and directed his play.
M-3-facs_353_r_2-030	P-3-facs_353_r_2	3	facs_353_r_2	טראָסבערג, משה	פרענסין לאַרימאָר	female	אַקטריסע	She was a co-actor in an English play with the subject.
M-3-facs_353_r_2-031	P-3-facs_353_r_2	3	facs_353_r_2	טראָסבערג, משה	העלען זשעלינסקאַ	female	אַקטריסע	She was a co-actor in an English play with the subject.
M-3-facs_353_r_2-032	P-3-facs_353_r_2	3	facs_353_r_2	טראָסבערג, משה	סעם לעווין	male	אַקטיאָר	He was a co-actor in English plays and films with the subject.
M-3-facs_353_r_2-033	P-3-facs_353_r_2	3	facs_353_r_2	טראָסבערג, משה	הירשביין	male	דראַמאַטורג	The subject performed in his play.
M-3-facs_353_r_2-034	P-3-facs_353_r_2	3	facs_353_r_2	טראָסבערג, משה	קליפֿאַרד אָדעס	male	דראַמאַטורג	The subject performed in his play.
M-3-facs_353_r_2-035	P-3-facs_353_r_2	3	facs_353_r_2	טראָסבערג, משה	ווינסטאָן שערמאַן	male	אַקטיאָר	He was a co-actor in an English play with the subject.
M-3-facs_353_r_2-036	P-3-facs_353_r_2	3	facs_353_r_2	טראָסבערג, משה	אַננאַ אָפּעל	female	אַקטריסע	She was a co-actor in an English play with the subject.
M-3-facs_353_r_2-037	P-3-facs_353_r_2	3	facs_353_r_2	טראָסבערג, משה	פֿרידרייך וואָלף	male	דראַמאַטורג	The subject performed in a play written by him.
M-3-facs_353_r_2-038	P-3-facs_353_r_2	3	facs_353_r_2	טראָסבערג, משה	צילע אַדלער	female	אַקטריסע	She was a co-actor in a film with the subject.
M-3-facs_353_r_2-039	P-3-facs_353_r_2	3	facs_353_r_2	טראָסבערג, משה	משה אוישער	male	אַקטיאָר	He was a co-actor in films with the subject.
M-3-facs_353_r_2-040	P-3-facs_353_r_2	3	facs_353_r_2	טראָסבערג, משה	הערמאַן יאַבלאָקאָוו	male	דירעקטאָר פֿון סעקאָנד עוועניו טעאַטער	The subject worked for him in his theater.
M-3-facs_353_r_2-041	P-3-facs_353_r_2	3	facs_353_r_2	טראָסבערג, משה	סעמיועל גאָלדענבורג	male	אַקטיאָר	He was a co-actor in a play with the subject.
M-3-facs_353_r_2-042	P-3-facs_353_r_2	3	facs_353_r_2	טראָסבערג, משה	מיכאָל מיכאַלעסקאָ	male	אַקטיאָר	He was a co-actor in a film with the subject.
M-3-facs_353_r_2-043	P-3-facs_353_r_2	3	facs_353_r_2	טראָסבערג, משה	יוסף גרין	male	דירעקטאָר	The subject worked for him in the Folks-Theater.
M-3-facs_353_r_2-044	P-3-facs_353_r_2	3	facs_353_r_2	טראָסבערג, משה	אַרליין פרענציס	female	אַקטריסע	She was a co-actor in an English film with the subject.
M-3-facs_353_r_2-045	P-3-facs_353_r_2	3	facs_353_r_2	טראָסבערג, משה	מאַלי בוירג	female	אַקטריסע	She was a co-actor in an English film with the subject.
M-3-facs_353_r_2-046	P-3-facs_353_r_2	3	facs_353_r_2	טראָסבערג, משה	י. אַלקאַן	male	דראַמאַטורג	The subject performed in his comedy.
M-3-facs_353_r_2-047	P-3-facs_353_r_2	3	facs_353_r_2	טראָסבערג, משה	קאַמיל האָניג	male	דראַמאַטורג	The subject performed in his play.
M-3-facs_353_r_2-048	P-3-facs_353_r_2	3	facs_353_r_2	טראָסבערג, משה	שלום עליכם	male	דראַמאַטורג	The subject performed in his plays.
M-3-facs_353_r_2-049	P-3-facs_353_r_2	3	facs_353_r_2	טראָסבערג, משה	לעאַ פוקס	female	אַקטריסע	She was a co-actor in English comedies with the subject.
M-3-facs_353_r_2-050	P-3-facs_353_r_2	3	facs_353_r_2	טראָסבערג, משה	זילבערצווייג	male	דראַמאַטיזירער	The subject performed in his dramatizations.
M-3-facs_353_r_2-051	P-3-facs_353_r_2	3	facs_353_r_2	טראָסבערג, משה	פעני עדעלמאַן	female	מחברת	The subject performed in dramatizations of her stories.
M-3-facs_353_r_2-052	P-3-facs_353_r_2	3	facs_353_r_2	טראָסבערג, משה	צילע סילווער	female	אַקטריסע	She was a co-performer in dramatizations with the subject.
M-3-facs_353_r_2-053	P-3-facs_353_r_2	3	facs_353_r_2	טראָסבערג, משה	ל. טרייסטער	male	דראַמאַטורג	The subject acted in and designed sets for his play.
M-3-facs_353_r_2-054	P-3-facs_353_r_2	3	facs_353_r_2	טראָסבערג, משה	פּאַול דאָגלעס	male	אַקטיאָר	He was a co-actor on Broadway with the subject.
M-3-facs_353_r_2-055	P-3-facs_353_r_2	3	facs_353_r_2	טראָסבערג, משה	אַרנאָלד שולמאַן	male	דראַמאַטורג	The subject performed in his play.
M-3-facs_353_r_2-056	P-3-facs_353_r_2	3	facs_353_r_2	טראָסבערג, משה	משה דלוזשנאָווסקי	male	דראַמאַטורג	The subject designed decorations for his play.
M-3-facs_353_r_2-057	P-3-facs_353_r_2	3	facs_353_r_2	טראָסבערג, משה	דזשעסי ווהייט	male	אַקטיאָר	He was a co-actor in an English play with the subject.
M-3-facs_353_r_2-058	P-3-facs_353_r_2	3	facs_353_r_2	טראָסבערג, משה	מאַרק שווייד	male	אַקטיאָר	He was a co-performer on English radio with the subject.
M-3-facs_353_r_2-059	P-3-facs_353_r_2	3	facs_353_r_2	טראָסבערג, משה	צבי סקולער	male	אַקטיאָר	He was a co-performer on English radio with the subject.
M-3-facs_355_tr_1755856094-000	P-3-facs_355_tr_1755856094	3	facs_355_tr_1755856094	רייזען, זלמן	קלמן	זכר	אַ תבואַה-סוחר, געשריבן שירים אין העברעיש און אין יידיש, אַרויסגעגעבן ספרים און אַרומגעפֿאָרן זיי פֿאַרקויפן, צוגעשטעלט עסנוואַרג צו באַן בוי-אַרבעטער, געוואוינט אין וויניצע, שפּעטער אין זשיטאָמיר, געהאַנדלט מיט פלאַקס, אויך געווען אַ לערער, געוואוינט אין וואַרשע און דערנאָך אין מינסק	ער איז דער פֿאָטער פֿון זלמן רייזען.
M-3-facs_355_tr_1755856094-001	P-3-facs_355_tr_1755856094	3	facs_355_tr_1755856094	רייזען, זלמן	אַברהם	זכר	דער דיכטער	ער איז דער ברודער פֿון זלמן רייזען.
M-3-facs_355_tr_1755856094-002	P-3-facs_355_tr_1755856094	3	facs_355_tr_1755856094	רייזען, זלמן	פּסח	זכר	אָרעמען אָבער „אַריסטאָקראַטישערן“ און וועלטלעכערן זיידן	ער איז דער זיידע פֿון זלמן רייזען.
M-3-facs_355_tr_1755856094-003	P-3-facs_355_tr_1755856094	3	facs_355_tr_1755856094	רייזען, זלמן	* שוועסטער	נקבה	די עלטערע שוועסטער	זי איז די שוועסטער פֿון זלמן רייזען.
M-3-facs_355_tr_1755856094-004	P-3-facs_355_tr_1755856094	3	facs_355_tr_1755856094	רייזען, זלמן	הערשל	זכר		ער איז דער ברודער פֿון זלמן רייזען.
M-3-facs_355_tr_1755856094-005	P-3-facs_355_tr_1755856094	3	facs_355_tr_1755856094	רייזען, זלמן	שרה	נקבה		זי איז די שוועסטער פֿון זלמן רייזען.
M-3-facs_355_tr_1755856094-006	P-3-facs_355_tr_1755856094	3	facs_355_tr_1755856094	רייזען, זלמן	מ. וויינרייך	זכר		ער האָט געשריבן וועגן זלמן רייזענס לעבן און אַרבעט.
M-3-facs_355_tr_1755856094-007	P-3-facs_355_tr_1755856094	3	facs_355_tr_1755856094	רייזען, זלמן	ש. ניגער	זכר	רעדאַקטאָר	ער איז געווען דער רעדאַקטאָר פֿון דעם „לעקסיקאָן פֿון דער יודישער ליטעראַטור און פּרעסע“ וואָס זלמן רייזען האָט צונויפגעשטעלט.
M-3-facs_355_tr_1755856094-008	P-3-facs_355_tr_1755856094	3	facs_355_tr_1755856094	רייזען, זלמן	דר. אַברהם ווירשובסקי	זכר	מיטגליד אין דער רעדאַקציאָנעלער קאָלעגיע	ער איז געווען אַ מיטאַרבעטער פֿון זלמן רייזען אין דער רעדאַקציע פֿון „פנקס פֿאַר דער געשיכטע פֿון ווילנע“.
M-3-facs_355_tr_1755856094-009	P-3-facs_355_tr_1755856094	3	facs_355_tr_1755856094	רייזען, זלמן	ש. ל. ציטראָן	זכר	מיטגליד אין דער רעדאַקציאָנעלער קאָלעגיע	ער איז געווען אַ מיטאַרבעטער פֿון זלמן רייזען אין דער רעדאַקציע פֿון „פנקס פֿאַר דער געשיכטע פֿון ווילנע“.
M-3-facs_355_tr_1755856094-010	P-3-facs_355_tr_1755856094	3	facs_355_tr_1755856094	רייזען, זלמן	דר. צמח שאַבאַד	זכר	מיטגליד אין דער רעדאַקציאָנעלער קאָלעגיע	ער איז געווען אַ מיטאַרבעטער פֿון זלמן רייזען אין דער רעדאַקציע פֿון „פנקס פֿאַר דער געשיכטע פֿון ווילנע“.
M-3-facs_355_tr_1755856094-011	P-3-facs_355_tr_1755856094	3	facs_355_tr_1755856094	רייזען, זלמן	ש. אַנ-סקי	זכר	די יידישער הייסטאָריש-עטנאָגראַפֿישער געזעלשאפט איז אויפֿן זיין נאָמען	זלמן רייזען האָט רעדאַקטירט אַ פנקס פֿאַר דער געזעלשאַפט אויף זיין נאָמען.
M-3-facs_355_tr_1755856094-012	P-3-facs_355_tr_1755856094	3	facs_355_tr_1755856094	רייזען, זלמן	מ. עריקן	זכר		ער האָט געהאַט פֿאַרטיק געמאַכט אַ בוך אין אַ שותפות מיט זלמן רייזען.
M-3-facs_355_tr_1755856094-013	P-3-facs_355_tr_1755856094	3	facs_355_tr_1755856094	רייזען, זלמן	ב. קלעצקין	זכר	פֿאַרלאַג-געבע	ער האָט אַרויסגעגעבן זלמן רייזענס ווערק.
M-3-facs_355_tr_1755856094-014	P-3-facs_355_tr_1755856094	3	facs_355_tr_1755856094	רייזען, זלמן	חיים גינינגער	זכר		ער האָט געשריבן וועגן זלמן רייזענס לעקסיקאָן-אַרבעט.
M-3-facs_355_tr_1755856094-015	P-3-facs_355_tr_1755856094	3	facs_355_tr_1755856094	רייזען, זלמן	א. פֿרידקין	זכר		ער האָט צוזאַמען מיט זלמן רייזען אַרויסגעגעבן „א. ב. גאָטלאָבערס יידישע ווערק“.
M-3-facs_355_tr_1755856094-016	P-3-facs_355_tr_1755856094	3	facs_355_tr_1755856094	רייזען, זלמן	שלום אָש	זכר	דעלעגאַט פֿון יידישן פּען-קלוב	ער איז געווען אַ דעלעגאַט צום פּען-קאָנגרעס צוזאַמען מיט זלמן רייזען.
M-3-facs_355_tr_1755856094-017	P-3-facs_355_tr_1755856094	3	facs_355_tr_1755856094	רייזען, זלמן	מלך ראָוויטש	זכר	דעלעגאַט פֿון יידישן פּען-קלוב	ער איז געווען אַ דעלעגאַט צום פּען-קאָנגרעס צוזאַמען מיט זלמן רייזען.
M-3-facs_355_tr_1755856094-018	P-3-facs_355_tr_1755856094	3	facs_355_tr_1755856094	רייזען, זלמן	שאַול	זכר	מיטאַרבעטער אין „דזשניש קראָניקל“	ער איז דער זון פֿון זלמן רייזען.
M-3-facs_355_tr_1755856094-019	P-3-facs_355_tr_1755856094	3	facs_355_tr_1755856094	רייזען, זלמן	לייבע	זכר		ער איז דער זון פֿון זלמן רייזען.
M-3-facs_355_tr_1755856094-020	P-3-facs_355_tr_1755856094	3	facs_355_tr_1755856094	רייזען, זלמן	מרים	נקבה	מרים רייזען; איז געפאַלן אַ קרבן פֿון דער געשטאָפּאָ	זי איז די פרוי פֿון זלמן רייזען.
M-3-facs_355_tr_1755856094-021	P-3-facs_355_tr_1755856094	3	facs_355_tr_1755856094	רייזען, זלמן	ש. קאַטשערגינסקי	זכר	מחבר פֿון „חורבן ווילנע“	ער האָט געשריבן וועגן דעם חורבן פֿון ווילנע און וועגן מרים רייזען.
M-3-facs_355_tr_1755856094-022	P-3-facs_355_tr_1755856094	3	facs_355_tr_1755856094	רייזען, זלמן	אַברהם זאַק	זכר	שריפטשטעלער	ער האָט איבערגעגעבן ידיעות וועגן זלמן רייזען אין דער תפיסה.
M-3-facs_355_tr_1755856094-023	P-3-facs_355_tr_1755856094	3	facs_355_tr_1755856094	רייזען, זלמן	* דירעקטאָר פון „באַנק פּאָלסקי“	זכר	אַן אַנדערער אַרעסטאַנט	ער איז געזעסן אין איין צעל מיט זלמן רייזען אין דער ווילייקער תפיסה.
M-3-facs_355_tr_1755856094-024	P-3-facs_355_tr_1755856094	3	facs_355_tr_1755856094	רייזען, זלמן	יוסף טשערניכאָוו (דניאלי)	זכר	אַדוואָקאַט	ער איז דערשאָסן געוואָרן דורך דער „נ. ק. וו. ד.“ צוזאַמען מיט זלמן רייזען.
M-3-facs_355_tr_1755856094-025	P-3-facs_355_tr_1755856094	3	facs_355_tr_1755856094	רייזען, זלמן	דעלב באַטאָ-אַנסקי	זכר		ער האָט געשריבן וועגן זלמן רייזענס אַרבעטסזאַמקייט.
M-3-facs_355_tr_1755856094-026	P-3-facs_355_tr_1755856094	3	facs_355_tr_1755856094	רייזען, זלמן	דר. א. מוקדוני	זכר		ער האָט געשריבן וועגן זלמן רייזענס ליבע צום מאַמע-לשון.
M-3-facs_355_tr_1755856094-027	P-3-facs_355_tr_1755856094	3	facs_355_tr_1755856094	רייזען, זלמן	לוסי שילדקרעט	נקבה		זי האָט געשריבן וועגן זלמן רייזענס פּערזענלעכקייט און ענערגיע.
M-3-facs_355_tr_1755856094-028	P-3-facs_355_tr_1755856094	3	facs_355_tr_1755856094	רייזען, זלמן	* פֿאָטער	זכר	אַ בעקער, וואָס איז דערנאָך געוואָרן אַן אויבס-סוחר	ער איז דער פֿאָטער פֿון דעם סוביעקט פֿון דער צווייטער ביאָגראַפיע.
M-3-facs_355_tr_1755856094-029	P-3-facs_355_tr_1755856094	3	facs_355_tr_1755856094	רייזען, זלמן	דוד הערמאַן	זכר		ער איז געווען דער אָנפֿירער פֿון דעם שלום עליכם דראַמאַטישן פֿאַראיין.
M-3-facs_355_tr_1755856094-030	P-3-facs_355_tr_1755856094	3	facs_355_tr_1755856094	רייזען, זלמן	ד			
M-3-facs_355_tr_1755856094-031	P-3-facs_355_tr_1755856094	3	facs_355_tr_1755856094	רייזען, זלמן	שטשאָגאַל	זכר		דער סוביעקט פֿון דער צווייטער ביאָגראַפיע האָט אַרומגעוואַנדערט מיט זיין טרופּע.
M-3-facs_355_tr_1755856094-032	P-3-facs_355_tr_1755856094	3	facs_355_tr_1755856094	רייזען, זלמן	* מומע	נקבה		זי האָט געבראַכט דעם סוביעקט פֿון דער צווייטער ביאָגראַפיע קיין אַמעריקע.
M-3-facs_355_tr_1755856094-033	P-3-facs_355_tr_1755856094	3	facs_355_tr_1755856094	רייזען, זלמן	אַרנאָלד יאָפע	זכר		דער סוביעקט האָט זיך באַטייליקט אין זיין יידישער ראַדיאָ-פּראָגראַם.
M-3-facs_355_tr_1755856094-034	P-3-facs_355_tr_1755856094	3	facs_355_tr_1755856094	רייזען, זלמן	בנימין צמח	זכר		דער סוביעקט האָט ביי אים גענומען דראַם-קורסן.
M-3-facs_355_tr_1755856094-035	P-3-facs_355_tr_1755856094	3	facs_355_tr_1755856094	רייזען, זלמן	בן-עמי	זכר		דער סוביעקט איז אַרומגעפֿאָרן מיט זיין טרופּע.
M-3-facs_355_tr_1755856094-036	P-3-facs_355_tr_1755856094	3	facs_355_tr_1755856094	רייזען, זלמן	א. ליטמאַן	זכר	מענעדזשער אין דעטראָיט	ער איז געווען דער מענעדזשער פֿון דער טרופּע וואו דער סוביעקט האָט געשפּילט.
M-3-facs_355_tr_1755856094-037	P-3-facs_355_tr_1755856094	3	facs_355_tr_1755856094	רייזען, זלמן	אָסקאָר גרין	זכר	מענעדזשער פֿון „האָפּקינסאָן“-טעאַטער	ער האָט אָנגאַזשירט דעם סוביעקט פֿון דער ביאָגראַפיע.
M-3-facs_355_tr_1755856094-038	P-3-facs_355_tr_1755856094	3	facs_355_tr_1755856094	רייזען, זלמן	ישראל ראָזענבערג	זכר		ער האָט פֿאַרבעטן דעם סוביעקט צו שפּילן אין זיין וואָדעווייל-טעאַטער.
M-3-facs_355_tr_1755856094-039	P-3-facs_355_tr_1755856094	3	facs_355_tr_1755856094	רייזען, זלמן	א. אַסטראָף	זכר	מענעדזשער אין שיקאַגאָ	ער האָט אָנגאַזשירט דעם סוביעקט צו שפּילן אין שיקאַגאָ.
M-3-facs_355_tr_1755856094-040	P-3-facs_355_tr_1755856094	3	facs_355_tr_1755856094	רייזען, זלמן	מינאַ בערן	נקבה		זי האָט אויפֿגעטראָטן צוזאַמען מיט דעם סוביעקט אין דעם רעוויו „שלום, תל אביב“.
M-3-facs_355_tr_1755856094-041	P-3-facs_355_tr_1755856094	3	facs_355_tr_1755856094	רייזען, זלמן	מתתיהו ראָזען	זכר	ישראל-שוישפּילער	ער האָט אויפֿגעטראָטן צוזאַמען מיט דעם סוביעקט אין דעם רעוויו „שלום, תל אביב“.
M-3-facs_355_tr_1755856094-042	P-3-facs_355_tr_1755856094	3	facs_355_tr_1755856094	רייזען, זלמן	מאָריס שוואַרצן	זכר		דער סוביעקט האָט אים פֿאַרטרעטן אין אַ ראָל אין ניו יאָרק.
