play	page	line_id	offset	length	current_type	text_span	full_line	source	source_tool	source_user	source_tsid	source_date	prior_type	prior_source_tool	n_layers_touched	parent_check
KidushHashem	55	r1l6	0	28	entrance	(אויפֿטריט מענדעס, לאַראָש).	(אויפֿטריט מענדעס, לאַראָש).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364376	2026-05-21			1	
KidushHashem	55	r1l45	33	20	business	(ניט איהם אַ פלעשיל)	אַ גִינְסטִיגֶען אוִיגֶענְבּלִיק (ניט איהם אַ פלעשיל)... אַלזא דֶער קֶענִיג אִיז	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364376	2026-05-21			1	
KidushHashem	55	r1l47	25	22	business	(שטעקען אַרויס די קעפ)	יוּלְיֶע אוּן טָאבִּיאַס (שטעקען אַרויס די קעפ): דוּ זאלְסט אַזוי לעבּען!	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364376	2026-05-21			1	
KidushHashem	57	r1l4	41	24	exit	(לאַראָש און מענדעס אַב)	מענדעס: אַלזא אִין גאטֶעס נָאמֶען, קוּם! (לאַראָש און מענדעס אַב).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364378	2026-05-21			1	
KidushHashem	57	r1l21	33	10	exit	(ביידע אב)	גאט'ס נָאמֶען מֶענְשֶען רֶעטֶען! (ביידע אב).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364378	2026-05-21			1	
KidushHashem	57	r1l22	0	16	setting	פאָרהאַנג פאלְט.	פאָרהאַנג פאלְט.	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288895910	2026-05-25		YiDraCor-annotation-pipeline	2	
KidushHashem	58	r1l2	0	16	setting	פֶערוואנְדְלונְג	פֶערוואנְדְלונְג	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288895912	2026-05-25		YiDraCor-annotation-pipeline	2	
KidushHashem	58	r1l3	0	19	delivery	(איזאַבעלאַ זינגט).	(איזאַבעלאַ זינגט).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364379	2026-05-21			1	
KidushHashem	58	r1l30	26	4	exit	(אב)	ווִי קלאפּט מַיין ברוּסט! (אב).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364379	2026-05-21			1	
KidushHashem	58	r1l31	0	20	entrance	(אויפֿטריט פיקאָלע).	(אויפֿטריט פיקאָלע).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364379	2026-05-21			1	
KidushHashem	59	r1l8	62	7	business	(רופֿט)	מִיר ווענִיגסטֶענְס קִיהלֶען אִין מִיר מַיין פערבּרענט העֶרץ! (רופֿט)	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364381	2026-05-21			1	
KidushHashem	59	r1l10	0	19	entrance	(אויפֿטריט דיענער).	(אויפֿטריט דיענער).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364381	2026-05-21			1	
KidushHashem	59	r1l11	46	21	business	(מען ברענגט איזראַעל)	פיקאלע: בּרֶענְג נוּר אַהער דֶעם געפַאנגענעם! (מען ברענגט איזראַעל). לאָז	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364381	2026-05-21			1	
KidushHashem	59	r1l12	38	12	exit	(דיענער אַב)	מִיך מִיט דֶעם גֶעפאנְגֶענֶעם אַליין! (דיענער אַב).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364381	2026-05-21			1	
KidushHashem	59	r1l15	43	17	business	(וויל צו איהם צו)	זִיך אוֹיך אַזא עזֶעל איבּער מִיר לוּסטיג? (וויל צו איהם צו).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364381	2026-05-21			1	
KidushHashem	59	r1l17	0	23	entrance	(אויפֿטריט איזאַבעלאַ).	(אויפֿטריט איזאַבעלאַ).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364381	2026-05-21			1	
KidushHashem	60	r1l5	44	27	business	(ענטרייסט פיקאָלע'ס שווערד)	פֶערוואנְדֶעלְט, אִין אַ בְּלוּטִיגֶען האס! (ענטרייסט פיקאָלע'ס שווערד) אָ ווִי גֶערְן	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364382	2026-05-21			1	
KidushHashem	60	r1l32	8	12	exit	(פיקאָלע אב)	ווייַן! (פיקאָלע אב).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364382	2026-05-21			1	
KidushHashem	60	r1l33	59	15	business	(אומאַרמט איהם)	איזאבעלא: מַיין זיִסעֶר אַיינְצִינֶער הֶערְצֶענְספרֵיינְד: (אומאַרמט איהם).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364382	2026-05-21			1	
KidushHashem	61	r1l9	9	8	business	(געשיהט)	שִׁיצֶען (געשיהט). אַזוי, אִיצט בּיזטוּ פרֵיי!	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288080447	2026-05-20			1	
KidushHashem	61	r1l10	71	12	business	(אומאַרמונג)	איזראעל: פרֵיי, אוּן דוּרך דִיר, דוּ עדְלֶע פֶערְל פוּן אַלֶע פרוִיען! (אומאַרמונג)	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364383	2026-05-21			1	
KidushHashem	61	r1l11	0	48	business	(פיקאָלע מיט וויין — לאָזט דאָס קריגעל פֿאַלען).	(פיקאָלע מיט וויין — לאָזט דאָס קריגעל פֿאַלען).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364383	2026-05-21			1	
KidushHashem	61	r1l14	0	12	business	(קעטעט איהם)	(קעטעט איהם) דוּ זאלְסט נִישְט קֶענֶען דִי דִיענֶערְשׁאפט אלארְמִירֶען אוּן	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288080447	2026-05-20			1	
KidushHashem	61	r1l17	17	13	business	(בינדעט איהם)	קֶענֶען שׁרֵייען (בינדעט איהם) אוּן דאמִיט אִיך זאָל נִישְט מֶעהר צַייט	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288080447	2026-05-20			1	
KidushHashem	61	r1l19	0	27	business	(וואַרפֿט איהם אין קערקער).	(וואַרפֿט איהם אין קערקער).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364383	2026-05-21			1	
KidushHashem	61	r1l27	68	11	exit	(ביידע אַב)	איזראעל : קוּם, זיִסעֶר ענְגֶעל, איךְ טראג דיךְ אוֹיף מַיינֶע אַרם! (ביידע אַב).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364383	2026-05-21			1	
KidushHashem	61	r1l28	0	27	entrance	(אויפֿטריט לאַראָש, קאָהר).	(אויפֿטריט לאַראָש, קאָהר).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364383	2026-05-21			1	
KidushHashem	62	r1l5	0	40	entrance	(אויפֿטריט טאָביאַס, יוליע פֿערקליידעט).	(אויפֿטריט טאָביאַס, יוליע פֿערקליידעט).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364384	2026-05-21			1	
KidushHashem	62	r1l30	55	20	exit	(טאַנץ ביז אַלע אַב)	בּענשען, אִיהר זאָלט אַזוֹי לֶעבֶּען אוּן זאָגְט אָמֵן (טאַנץ ביז אַלע אַב).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364384	2026-05-21			1	
KidushHashem	62	r1l31	0	27	entrance	(אויפֿטריט מענדעס אַנדרעע).	(אויפֿטריט מענדעס אַנדרעע).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364384	2026-05-21			1	
KidushHashem	64	r1l5	17	8	delivery	(וויינט)	גְרוֹיסֶען בּילד (וויינט) אוּן דֶער אלְטֶער רבּי, וֶועלְכֶער הָאט מִיר אַזוֹי	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364388	2026-05-21			1	
KidushHashem	64	r1l17	30	8	delivery	(וויינט)	אנדרעע: יאָ דאָס ווֵייס אִיך! (וויינט).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364388	2026-05-21			1	
KidushHashem	64	r1l26	15	7	delivery	(אפארט)	רוּהיג מַאכֶען (אפארט) אַזוי רוהִיג ווִי אַ קבר. אַלְזָא קוּם מַיין פרייַנד.	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288080452	2026-05-20			1	
KidushHashem	64	r1l29	20	11	exit	(ביידע אַב)	אוּן צוּ בּוּרטשען. (ביידע אַב).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364388	2026-05-21			1	
KidushHashem	65	r1l6	28	22	business	(פערשטעקען זיך ווידער)	מֶען קוּמט שׁוֹין וִוידעֶר. (פערשטעקען זיך ווידער).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364389	2026-05-21			1	
KidushHashem	65	r1l7	0	30	entrance	(אויפֿטריט לאַראָש בעזאָפֿען).	(אויפֿטריט לאַראָש בעזאָפֿען).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364389	2026-05-21			1	
KidushHashem	65	r1l11	49	13	business	(שליעסט אויף)	אַרויס, יוּד, אוּן אַמוּזיער מִיר מַיינֶע גֶעסט. (שליעסט אויף).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364389	2026-05-21			1	
KidushHashem	65	r1l12	0	20	entrance	(אויפֿטריט פיקאָלע).	(אויפֿטריט פיקאָלע).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364389	2026-05-21			1	
KidushHashem	65	r1l15	32	43	business	(לויפֿט אַריין — טאָביאַס פֿערריעגעלט שנעל)	אִין? צוּם טַייפֶעל, רֶעד דָאך! (לויפֿט אַריין — טאָביאַס פֿערריעגעלט שנעל).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364389	2026-05-21			1	
KidushHashem	65	r1l17	11	13	business	(מוזיק שטורם)	שבּת־גוֹי. (מוזיק שטורם).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288080453	2026-05-20			1	
KidushHashem	65	r1l18	63	19	business	(טְהוּט זִיד אויִס,	טאביאס: נֵיין! עֶר זאָל לעבּען, עֶר אִיז מִיר זֶעהְר וויכטִיג! (טְהוּט זִיד אויִס,	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364389	2026-05-21			1	
KidushHashem	65	r1l19	0	93	business	שׁפרִינְגט אִין וואַסער אַריין — יוּלְיֶע האַלט צוּ פיקאָלע — שִׁיף קוּמְט — טאָביאַס שׁלֶעפט	שׁפרִינְגט אִין וואַסער אַריין — יוּלְיֶע האַלט צוּ פיקאָלע — שִׁיף קוּמְט — טאָביאַס שׁלֶעפט	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364389	2026-05-21			1	
KidushHashem	65	r1l20	0	15	business	דֶעם שבּת-גוִי)	דֶעם שבּת-גוִי).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364389	2026-05-21			1	
KidushHashem	65	r1l21	0	54	business	אַ בִּילְד: איזראַעל, איזאַבעלאַ, טאָביאַס, שבּת-גוִי.	אַ בִּילְד: איזראַעל, איזאַבעלאַ, טאָביאַס, שבּת-גוִי.	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364389	2026-05-21			1	
KidushHashem	65	r1l22	0	16	setting	פאָרהאַנג פאלְט.	פאָרהאַנג פאלְט.	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288895915	2026-05-25		YiDraCor-annotation-pipeline	2	
KidushHashem	66	r1l3	0	9	setting	(קערקער).	(קערקער).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288080454	2026-05-20			1	
KidushHashem	66	r1l4	0	46	entrance	(יודען ווערען פֿונ'ם וועכטער אַריין-געפֿיהרט).	(יודען ווערען פֿונ'ם וועכטער אַריין-געפֿיהרט).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364390	2026-05-21			1	
KidushHashem	66	r1l9	0	24	entrance	(אויפטריט אַבאַרבאַנעל).	(אויפטריט אַבאַרבאַנעל).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364390	2026-05-21			1	
KidushHashem	66	r1l26	0	23	entrance	(אויפֿטריט איזאַבעלאַ).	(אויפֿטריט איזאַבעלאַ).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364390	2026-05-21			1	
KidushHashem	66	r1l27	19	15	business	(אומאַרמט איהם)	איזאבעלא: פָאטֶער! (אומאַרמט איהם) אִיצט בּין איךְ בּיי מַיין אֶמֶתְ'ן פָאטֶער...	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364390	2026-05-21			1	
KidushHashem	67	r1l7	27	8	delivery	(וויינט)	אוּמקוּמען אוֹיף קדוש־השם. (וויינט).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288080455	2026-05-20			1	
KidushHashem	67	r1l25	25	10	business	(קאהר ביס)	הֶעלְף דַיינֶע קיִנְדעֶר (קאהר ביס)	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288080455	2026-05-20			1	
KidushHashem	68	r1l9	38	10	business	(קאהר ביס)	„שׁמֶע יִשְרָאֵל, ה' אלהינוּ ה׳ אחד“. (קאהר ביס).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364393	2026-05-21			1	
KidushHashem	68	r1l10	0	11	exit	(אַלע אַב).	(אַלע אַב).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364393	2026-05-21			1	
KidushHashem	68	r1l12	9	12	business	(אומאַרמונג)	פָאטֶער! (אומאַרמונג).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364393	2026-05-21			1	
KidushHashem	68	r1l13	0	19	entrance	(אויפֿטריט לאראָש).	(אויפֿטריט לאראָש).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364393	2026-05-21			1	
KidushHashem	68	r1l17	18	22	business	(גיט איהר דאָס פאפיער)	פֶערְפֶערְטִיגֶען (גיט איהר דאָס פאפיער)	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364393	2026-05-21			1	
KidushHashem	68	r1l19	10	6	business	(לעזט)	איזאבעלא: (לעזט) זאָל אִיך מַיינֶע אוֹיגֶען טרוִיען? דִי הינריכטוּנג אִיז	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288080456	2026-05-20			1	
KidushHashem	68	r1l27	18	7	delivery	(אפארט)	אַבַּארְבַּאנְעֶל (אפארט): נֵיין, דאָס בּעדייטעט נִישְט קֵיין גוּטעס! ווִי קוּמט	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364393	2026-05-21			1	
KidushHashem	69	r1l20	18	7	business	(קניעט)	אַבַּארְבַּאנְעֶל (קניעט): מַיין טהַייער יוּדיש קִינְד!	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364394	2026-05-21			1	
KidushHashem	70	r1l4	28	12	business	(אומאַרמונג)	איזאבעלא: אָ מַיין פָאטֶער! (אומאַרמונג).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364396	2026-05-21			1	
KidushHashem	70	r1l9	70	7	business	(רופֿט)	לאראש : איךְ קֶען מֶעהר אוּן דאָס וֶועל איךְ דִיר אָט בּאלד ווייזעֶן! (רופֿט)	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364396	2026-05-21			1	
KidushHashem	70	r1l17	0	29	entrance	(אויפֿטריט טאָבּיאַס, יוליע).	(אויפֿטריט טאָבּיאַס, יוליע).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364396	2026-05-21			1	
KidushHashem	70	r1l22	0	27	entrance	(אויפֿטריט קעניג, איזראעל).	(אויפֿטריט קעניג, איזראעל).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364396	2026-05-21			1	
KidushHashem	71	r1l5	0	22	entrance	(יוליע ברענגט אנדרעע).	(יוליע ברענגט אנדרעע).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288080459	2026-05-20			1	
KidushHashem	71	r1l15	0	33	entrance	(יוליע ברענגט פיקאָלע אין קעטען).	(יוליע ברענגט פיקאָלע אין קעטען).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364397	2026-05-21			1	
KidushHashem	71	r1l26	0	22	entrance	(יוליע ברענגט מענדעס).	(יוליע ברענגט מענדעס).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288080459	2026-05-20			1	
KidushHashem	72	r1l6	56	20	exit	(ווערען אָבגעפֿיהרט)	שפּיעל, וואָס דוּ האָסְט פֶערְלארֶען? פאָרט מִיט אִיהם! (ווערען אָבגעפֿיהרט).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364398	2026-05-21			1	
KidushHashem	72	r1l18	8	15	delivery	(צו איזאַבעלאַ)	קֶענִיג (צו איזאַבעלאַ): האָסְט אִיהר טַייער בּילד פֶערְפֶערְטִיגֶע אוּן מִיר דאפון	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364398	2026-05-21			1	
KidushHashem	72	r1l32	55	27	exit	(אַלע אַב אוִיסֶער טאָביאַס	טאביאס: עֶס לעבּע דֶער קֶענִיג אוּן זַיין מִינִיסטֶער! (אַלע אַב אוִיסֶער טאָביאַס	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364398	2026-05-21			1	
KidushHashem	72	r1l33	0	14	exit	אוּן יוּלְיֶע)	אוּן יוּלְיֶע).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364398	2026-05-21			1	
KidushHashem	73	r1l34	52	5	exit	(אַב)	זאגזשֶׁע מִיר נָאך אַמאל, אַז דוּ בּלֵייבּסט מַיין. (אַב)	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364400	2026-05-21			1	
KidushHashem	74	r1l4	0	17	setting	פֶערוואנְדְלונְג.	פֶערוואנְדְלונְג.	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288895926	2026-05-25		YiDraCor-annotation-pipeline	2	
KidushHashem	74	r1l5	0	56	entrance	(אויפטרים קעניג, איזאַבעלאַ, איזראַעל, טאָביאַס, יוליע).	(אויפטרים קעניג, איזאַבעלאַ, איזראַעל, טאָביאַס, יוליע).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364401	2026-05-21			1	
KidushHashem	74	r1l12	0	9	business	(ענטדעקט)	(ענטדעקט).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288080464	2026-05-20			1	
KidushHashem	74	r1l17	66	7	business	(קניעט)	קעניג: אִיך בּין פעֶרשטיִיִנעֶרט עבֶּען זָא ווִי דִיעזֶעס בִּילְד (קניעט) יאָ אַזוי	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288364401	2026-05-21			1	
KidushHashem	75	r1l23	0	16	setting	פאָרהאַנג פאלְט.	פאָרהאַנג פאלְט.	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288895931	2026-05-25		YiDraCor-annotation-pipeline	2	
MishkeMashke-Kultur1910	5	line_1638100306226_908	0	47	setting	דִי בּיִהנע שטעֶלט פאָר בּיִסינג'ס אַ קאַנטאָר:	דִי בּיִהנע שטעֶלט פאָר בּיִסינג'ס אַ קאַנטאָר:	RA	App_5.0.0.687	judithl1@mail.tau.ac.il	288753656	2026-05-24		App_5.0.0.672	2	
MishkeMashke-Kultur1910	5	line_1638100376104_968	1	48	delivery	מאָנקאַדזשׁאוּ פון היִנטער דיִ קוּליִסעֶן פייַפט	(מאָנקאַדזשׁאוּ פון היִנטער דיִ קוּליִסעֶן פייַפט).	RA	App_5.0.0.687	judithl1@mail.tau.ac.il	288753656	2026-05-24	ּ	App_5.0.0.672	2	
MishkeMashke-Kultur1910	5	line_1638100392044_978	11	15	entrance	אויפטריט דיענער	דיִענעֶר! (אויפטריט דיענער) ווער איזט דאַס בּייַ מיר זאָ	RA	App_5.0.0.687	judithl1@mail.tau.ac.il	288753656	2026-05-24		App_5.0.0.672	2	
MishkeMashke-Kultur1910	5	line_1638100432814_1013	37	13	delivery	דיִענעּר אָבּ	בּיסינג: זאָל עֶר העֶרייַן קאָמעֶן! (דיִענעּר אָבּ) זאָל עֶר פיִליַיכט מייַן	RA	App_5.0.0.687	judithl1@mail.tau.ac.il	288753656	2026-05-24		App_5.0.0.672	2	
MishkeMashke-Kultur1910	5	line_1638100445226_1028	1	24	entrance	אוֹיפטריִט מאָנקאַדזשׁאו	(אוֹיפטריִט מאָנקאַדזשׁאוּ).	RA	App_5.0.0.687	judithl1@mail.tau.ac.il	288753656	2026-05-24		App_5.0.0.672	2	
MishkeMashke-Kultur1910	6	line_1638101626555_1395	0	26	entrance	(אוֹיפּטריִט נאַטאַנזאָהן)	(אוֹיפּטריִט נאַטאַנזאָהן)	RA	App_5.0.0.687	judithl1@mail.tau.ac.il	288862098	2026-05-25			1	
MishkeMashke-Kultur1910	10	line_1638459008086_645	28	30		(בּיסס. קאָהר וויעדערהאָלט עס)	טאַנצען קאָן איך זעהר גרויס (בּיסס. קאָהר וויעדערהאָלט עס) יעצט מייַנע	RA	App_5.0.0.687	judithl1@mail.tau.ac.il	288743023	2026-05-24			1	
MishkeMashke-Kultur1910	10	line_1638459055336_674	40	20		(קאָהר וויעדערהאַלט)	דיר צו שיידען, יעָדוּ בּראַט פּראָשצייא (קאָהר וויעדערהאַלט).	RA	App_5.0.0.687	judithl1@mail.tau.ac.il	288743023	2026-05-24			1	
MishkeMashke-Kultur1910	10	line_1638459074636_684	42	20		(קאָהר וויעדערהאַלט)	מײַן פאַטערלאַנד, יעדוּ בּראַט פּראָשציאי (קאָהר וויעדערהאַלט).	RA	App_5.0.0.687	judithl1@mail.tau.ac.il	288743023	2026-05-24			1	
MishkeMashke-Kultur1910	10	line_1638459119656_718	36	26		בּיִסס. ווייטער וויעדעהאלט	חינעזע: אַנגעלעטשיאַ! אַנגעלעטשיאַ (בּיִסס. ווייטער וויעדעהאלט	RA	App_5.0.0.687	judithl1@mail.tau.ac.il	288743023	2026-05-24			1	
MishkeMashke-Kultur1910	10	line_1638459133248_723	0	11		דאָסזעלבע).	דאָסזעלבע).	RA	App_5.0.0.687	judithl1@mail.tau.ac.il	288743023	2026-05-24			1	
MishkeMashke-Kultur1910	10	line_1638459141165_728	54	11		מען קלינגט)	קאהר : בּראַוואָ ! בּראַוואָ! בּראַוואָ: בּראַוואָ ! (מען קלינגט)	RA	App_5.0.0.687	judithl1@mail.tau.ac.il	288743023	2026-05-24			1	
MishkeMashke-Kultur1910	10	line_1638459162257_738	45	6		(ביסס)	קאהר: יעצט געהען וויר צום מיטאָג צום מיטאַג! (ביסס)	RA	App_5.0.0.687	judithl1@mail.tau.ac.il	288743023	2026-05-24			1	
MishkeMashke-Kultur1910	10	line_1638459179526_743	0	39		(נאַטאַנזאהן'ס פרוי און סאַלע ערשיינען)	(נאַטאַנזאהן'ס פרוי און סאַלע ערשיינען)	RA	App_5.0.0.687	judithl1@mail.tau.ac.il	288743023	2026-05-24			1	
MishkeMashke-Kultur1910	10	line_1638459471315_829	0	31		(אויפטריט קאַרל מיט שאַרלאָטאַ)	(אויפטריט קאַרל מיט שאַרלאָטאַ)	RA	App_5.0.0.687	judithl1@mail.tau.ac.il	288743023	2026-05-24			1	
MishkeMashke-Kultur1910	10	line_1638459660605_933	21	11		(אַלע אָבּ)	זאָל צום גוטען זײַן. (אַלע אָבּ)	RA	App_5.0.0.687	judithl1@mail.tau.ac.il	288743023	2026-05-24			1	
MishkeMashke-Kultur1910	10	line_1638459665381_938	0	28		(אויפטריט מישקע מיט מאָשקען)	(אויפטריט מישקע מיט מאָשקען)	RA	App_5.0.0.687	judithl1@mail.tau.ac.il	288743023	2026-05-24			1	
MishkeMashke-Kultur1910	10	line_1638459967653_1088	0	16		(אויפטריט קאַרל)	(אויפטריט קאַרל)	RA	App_5.0.0.687	judithl1@mail.tau.ac.il	288743023	2026-05-24			1	
MishkeMashke-Kultur1910	16	line_1638465145403_3883	0	31		די בּיִהנע שטעלט פאָר, אַ זאַל.	די בּיִהנע שטעלט פאָר, אַ זאַל.	RA	TranskribusLite2.1.0	rabeliovi@univ.haifa.ac.il	87553541	2022-06-03			1	
Yudale_der_blinder,_Emkroyt1908	5	r2l11	0	23	setting	(ארים צימער ביי ירוחם).	(ארים צימער ביי ירוחם).	RA	App_5.0.0.700	noashur@mail.tau.ac.il	290043033	2026-05-30	business	YiDraCor-annotation-pipeline	2	
Yudale_der_blinder,_Emkroyt1908	5	line_1647267226661_1467	7	5	delivery	(בעז)	ירוחם: (בעז) אַז קרִיכֶען זאלסְטוּ ווִי אַהין אִיךְ ווֵייס, ווֶער פרעגט דִיךְ	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	287830565	2026-05-19			1	
Yudale_der_blinder,_Emkroyt1908	5	line_1647267350544_1513	41	19	business	(צערייסט די נאטען).	ירוחם: עֶס וֶועט זַיין שׁטִיל צוּ נֵיין? (צערייסט די נאטען).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288302586	2026-05-21			1	
Yudale_der_blinder,_Emkroyt1908	5	r2l41	0	20	entrance	(אויפטריט פריידעלע).	(אויפטריט פריידעלע).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288302586	2026-05-21			1	
Yudale_der_blinder,_Emkroyt1908	5	line_1647267380716_1531	50	5	exit	(אב).	יאכנע: דֶער מאמֶען זאָל זײַן פאַר אַ יעדֶען עֵבֶר (אב).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	288302586	2026-05-21			1	
Yudale_der_blinder,_Emkroyt1908	5	r2l46	0	16	entrance	(אויפטריט איסר).	(אויפטריט איסר).	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	287830565	2026-05-19			1	
Yudale_der_blinder,_Emkroyt1908	6	line_1647268127683_1919	7	15	business	(גיט אַ בענקעל)	יאכנע: (גיט אַ בענקעל) זִיצְט (אַפאַרט) אִין גֶעהַאקְטֶע וואוּנְדֶען.	LLM	YiDraCor-annotation-pipeline	sinai.rusinek@mail.huji.ac.il	287830566	2026-05-19		App_5.0.0.672	2	
