edition,page(s),line_id / count,category,owner,issue/detail,text,suggested_action
Blimele (di Perle von Warsha),15,l_4,schema violation,NOA,unknown attrs on l: ['continued'],אַ מלאָך טוב געהט מיט אונז מיט ,fix per schema
Blimele (di Perle von Warsha),15,l_6,schema violation,NOA,unknown attrs on l: ['continued'],עֶר וֶועט אוּנז שׁוֹין הֶעלְפֶען. ,fix per schema
Blimele (di Perle von Warsha),15,l_7,schema violation,NOA,unknown attrs on l: ['continued'],ער וֶועט אוּנז שׁוֹין הֶעלְפֶען.,fix per schema
Blimele (di Perle von Warsha),15,TextRegion_1648914288835_3334l16,schema violation,NOA,unknown attrs on l: ['continued'],"אלע: יאָ שׁרֶעקט אַייך נִישְט, דֶען דֶער גְרויִסעֶר גָאט,",fix per schema
Blimele (di Perle von Warsha),15,TextRegion_1648914288835_3334l16,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,"אלע: יאָ שׁרֶעקט אַייך נִישְט, דֶען דֶער",tag speaker xmlid:alle
Blimele (di Perle von Warsha),15,TextRegion_1648914288835_3334l17,schema violation,NOA,unknown attrs on l: ['continued'],וועט אונז רעטען פון דער נאטה,fix per schema
Blimele (di Perle von Warsha),15,TextRegion_1648914288835_3334l18,schema violation,NOA,unknown attrs on l: ['continued'],פוּן דֶער נאטה אמן אמן,fix per schema
Blimele (di Perle von Warsha),15,TextRegion_1648914288835_3334l21,schema violation,NOA,unknown attrs on l: ['continued'], וויינע ניכט געליעבּטעס,fix per schema
Blimele (di Perle von Warsha),15,TextRegion_1648914288835_3334l22,schema violation,NOA,unknown attrs on l: ['continued'],"דַיינֶען מוּטה פֶערְלִיערֶע נִיכְט,",fix per schema
Blimele (di Perle von Warsha),15,TextRegion_1648914288835_3334l23,schema violation,NOA,unknown attrs on l: ['continued'],"פֶערְלאסֶען מוּז איך דיך,",fix per schema
Blimele (di Perle von Warsha),15,TextRegion_1648914288835_3334l24,schema violation,NOA,unknown attrs on l: ['continued'],"ווייל מיך איינע הייליגע פּפליכט,",fix per schema
Blimele (di Perle von Warsha),15,TextRegion_1648914288835_3334l25,schema violation,NOA,unknown attrs on l: ['continued'],"דָאך מֵיין העֶרץ אוּן מֵיין זֶעֶעלֶע,",fix per schema
Blimele (di Perle von Warsha),15,TextRegion_1648914288835_3334l26,schema violation,NOA,unknown attrs on l: ['continued'],"לאָז אִיך דָא צוּריק בּיי דִיר,",fix per schema
Blimele (di Perle von Warsha),15,TextRegion_1648914288835_3334l27,schema violation,NOA,unknown attrs on l: ['continued'],בּיז וויר אוּנז וויעדער זעהען,fix per schema
Blimele (di Perle von Warsha),15,TextRegion_1648914288835_3334l28,schema violation,NOA,unknown attrs on l: ['continued'],אַדיע לעבּע וואהל.,fix per schema
Blimele (di Perle von Warsha),15,TextRegion_1648914288835_3334l29,schema violation,NOA,unknown attrs on l: ['continued'],"גֶעה מֵיין פריינד גֶעה מִיט גָאט,",fix per schema
Blimele (di Perle von Warsha),15,TextRegion_1648914288835_3334l30,schema violation,NOA,unknown attrs on l: ['continued'],דֶען דִיך רוּפט דַיינֶע הֵיילִיגֶע פּפליכט.,fix per schema
Blimele (di Perle von Warsha),15,TextRegion_1648914288835_3334l31,schema violation,NOA,unknown attrs on l: ['continued'],שִׁייטצֶע עֶר דִיך פוּן יֶעדֶער נאטה.,fix per schema
Blimele (di Perle von Warsha),15,TextRegion_1648914288835_3334l32,schema violation,NOA,unknown attrs on l: ['continued'],"געה מיט גאט פערוויילֶע נִיכְט,",fix per schema
Blimele (di Perle von Warsha),15,TextRegion_1648914288835_3334l33,schema violation,NOA,unknown attrs on l: ['continued'],אוּן מיין הערץ מיין זעעלע.,fix per schema
Blimele (di Perle von Warsha),15,TextRegion_1648914288835_3334l34,schema violation,NOA,unknown attrs on l: ['continued'],נעהמע אויך מיט דִיר מִיט,fix per schema
Blimele (di Perle von Warsha),16,r_2_1l1,schema violation,NOA,unknown attrs on l: ['continued'],דֶער זִיסֶער הִימֶעל הִיטֶע דיך.,fix per schema
Blimele (di Perle von Warsha),16,r_2_1l2,schema violation,NOA,unknown attrs on l: ['continued'],אוֹיף יעדען אָרט אוּן טרִיט,fix per schema
Blimele (di Perle von Warsha),16,r_2_1l3,schema violation,NOA,unknown attrs on l: ['continued'],הֶעלְף אוּנז גאט פוּן דִיא שׁונְאִים ווִי אַמאל.,fix per schema
Blimele (di Perle von Warsha),16,r_2_1l4,schema violation,NOA,unknown attrs on l: ['continued'],העלף אוּן רעטע דיין הייליג פאלק ישראל,fix per schema
Blimele (di Perle von Warsha),16,r_2_1l5,schema violation,NOA,unknown attrs on l: ['continued'],"רחם נא אָבינוּ, עננוּ",fix per schema
Blimele (di Perle von Warsha),16,r_2_1l9,schema violation,NOA,unknown attrs on l: ['continued'],שִׁיק אוּנז גאט דיין מלאך טוֹב.,fix per schema
Blimele (di Perle von Warsha),16,r_2_1l10,schema violation,NOA,unknown attrs on l: ['continued'],"אוֹיף שְׁרִיט אוּן טרִיט, פֶערְלאז אוּנז נִיט, אוֹי אָמֵן.",fix per schema
Blimele (di Perle von Warsha),16,r_2_1l12,schema violation,NOA,unknown attrs on l: ['continued'],"יאָ קֵיינֶע האפנוּנג פֶערְלִיער,",fix per schema
Blimele (di Perle von Warsha),16,r_2_1l13,schema violation,NOA,unknown attrs on l: ['continued'],"בּאלד וִויעדֶער וִויעדֶער צוּריק,",fix per schema
Blimele (di Perle von Warsha),16,r_2_1l14,schema violation,NOA,unknown attrs on l: ['continued'],"בּאלד זֶעהֶען וִויר אוּנז מִיט פרֵיידֶע, מיט",fix per schema
Blimele (di Perle von Warsha),16,r_2_1l15,schema violation,NOA,unknown attrs on l: ['continued'],פרֵיידֶע אוּג מִיט גלִיק,fix per schema
Blimele (di Perle von Warsha),16,r_2_1l16,schema violation,NOA,unknown attrs on l: ['continued'],"לעבּע וואהל אַדיע אויף וויעדערזעהן,",fix per schema
Blimele (di Perle von Warsha),16,r_2_1l18,schema violation,NOA,unknown attrs on l: ['continued'],"אויף וויעדערזעהן לעבּע וואהל, יא. אָ, אָ.",fix per schema
Blimele (di Perle von Warsha),16,r_2_1l19,schema violation,NOA,unknown attrs on l: ['continued'],קֵיין האפנוּנג פֶערְלִיער,fix per schema
Blimele (di Perle von Warsha),16,r_2_1l20,schema violation,NOA,unknown attrs on l: ['continued'],בּאלד וִויעדֶער וִויעדֶער צוּריק,fix per schema
Blimele (di Perle von Warsha),16,r_2_1l22,schema violation,NOA,unknown attrs on l: ['continued'],אַדיע גֶעה גֶעה מִיט גָאט.,fix per schema
Blimele (di Perle von Warsha),16,r_2_1l23,schema violation,NOA,unknown attrs on l: ['continued'],אלע: אַדיע גֶעה מִיט גלִיק.,fix per schema
Blimele (di Perle von Warsha),16,r_2_1l23,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: אַדיע גֶעה מִיט גלִיק. (עס פֿאלט אי,tag speaker xmlid:alle
Blimele (di Perle von Warsha),22,r_3_1l38,untagged speaker (collective),AUTO,collective 'איינער' — no speaker span,איינער: דָא קאמְט עֶר. (דאניאל ערשיינט),tag speaker xmlid:eyner
Blimele (di Perle von Warsha),23,r_1_1l15,untagged speaker (unknown),NOA,turn-like 'מאלסים' not in cast (OCR?),מאלסים: נָאך לאַנגע נִיכְט.,fix OCR / link to a cast xmlid
Blimele (di Perle von Warsha),23,r_1_1l21,untagged speaker (collective),AUTO,collective 'איינער' — no speaker span,איינער: דֶער קֶענִיג קאמט..,tag speaker xmlid:eyner
Blimele (di Perle von Warsha),25,r_2_1l24,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: וִויר שׁוועהרֶען.,tag speaker xmlid:alle
Blimele (di Perle von Warsha),25,r_2_1l26,schema violation,NOA,speaker span requires xmlid attribute (link to a role xml:id),אלע,fix per schema
Blimele (di Perle von Warsha),25,r_2_1l29,schema violation,NOA,speaker span requires xmlid attribute (link to a role xml:id),קאר,fix per schema
Blimele (di Perle von Warsha),26,TextRegion_1649021288331_370l11,schema violation,NOA,unknown attrs on l: ['continued'],בּליהמע מיינע.,fix per schema
Blimele (di Perle von Warsha),26,TextRegion_1649021288331_370l12,schema violation,NOA,unknown attrs on l: ['continued'],יאָ דִיא ריינע.,fix per schema
Blimele (di Perle von Warsha),26,TextRegion_1649021288331_370l15,schema violation,NOA,unknown attrs on l: ['continued'],עוויג טרייא,fix per schema
Blimele (di Perle von Warsha),26,line_1649534733694_2528,schema violation,NOA,unknown attrs on l: ['continued'],בּלייבּט זִיא נוּר מִיר.,fix per schema
Blimele (di Perle von Warsha),26,TextRegion_1649021288331_370l19,schema violation,NOA,unknown attrs on l: ['continued'],פראמע טויבּע,fix per schema
Blimele (di Perle von Warsha),26,TextRegion_1649021288331_370l22,schema violation,NOA,unknown attrs on l: ['continued'],יא איך גלויבּע,fix per schema
Blimele (di Perle von Warsha),26,TextRegion_1649021288331_370l25,schema violation,NOA,unknown attrs on l: ['continued'],עוויג טרויען,fix per schema
Blimele (di Perle von Warsha),26,TextRegion_1649021288331_370l27,schema violation,NOA,unknown attrs on l: ['continued'],ווערדע איך איהר.,fix per schema
Blimele (di Perle von Warsha),26,TextRegion_1649021288331_370l31,schema violation,NOA,unknown attrs on l: ['continued'],איך גלויבּ,fix per schema
Blimele (di Perle von Warsha),26,TextRegion_1649021288331_370l33,schema violation,NOA,unknown attrs on l: ['continued'],דער זיעג,fix per schema
Blimele (di Perle von Warsha),26,line_1649534743864_2547,schema violation,NOA,unknown attrs on l: ['continued'],דער אִיזְט מִיט דִיר,fix per schema
Blimele (di Perle von Warsha),26,line_1649534785890_2568,schema violation,NOA,unknown attrs on l: ['continued'],דיא וואהרהייט ווירד,fix per schema
Blimele (di Perle von Warsha),26,TextRegion_1649021288331_370l37,schema violation,NOA,unknown attrs on l: ['continued'],נוּר זיעגען איהר,fix per schema
Blimele (di Perle von Warsha),26,line_1649534821816_2622,schema violation,NOA,unknown attrs on l: ['continued'],יא יא דיא אונשוּלד,fix per schema
Blimele (di Perle von Warsha),26,line_1649534817382_2615,schema violation,NOA,unknown attrs on l: ['continued'],טריאוּמפּפערט.,fix per schema
Blimele (di Perle von Warsha),26,TextRegion_1649021288331_370l41,schema violation,NOA,unknown attrs on l: ['continued'],—,fix per schema
Blimele (di Perle von Warsha),26,TextRegion_1649021288331_370l47,schema violation,NOA,unknown attrs on l: ['continued'],שטילער רוהיג,fix per schema
Blimele (di Perle von Warsha),26,line_1649534590348_2428,schema violation,NOA,unknown attrs on l: ['continued'],שיטצע די אוּנשוּלד גאט,fix per schema
Blimele (di Perle von Warsha),26,TextRegion_1649021288331_370l53,schema violation,NOA,unknown attrs on l: ['continued'],שיטצע אוּנד הִיטֶע,fix per schema
Blimele (di Perle von Warsha),26,TextRegion_1649021288331_370l56,schema violation,NOA,unknown attrs on l: ['continued'],זִיא פאן נאטה.,fix per schema
Blimele (di Perle von Warsha),26,line_1649534590350_2430,schema violation,NOA,unknown attrs on l: ['continued'],שיטצע גאט די אונשוּלד,fix per schema
Blimele (di Perle von Warsha),26,TextRegion_1649021288331_370l59,schema violation,NOA,unknown attrs on l: ['continued'],פָאן גֶעפאהר,fix per schema
Blimele (di Perle von Warsha),26,line_1649534851356_2657,schema violation,NOA,unknown attrs on l: ['continued'],דֶער גְרַאף גֶעוויינְט יַא.,fix per schema
Blimele (di Perle von Warsha),26,line_1649534892737_2677,schema violation,NOA,unknown attrs on l: ['continued'], _ __ _ __,fix per schema
Blimele (di Perle von Warsha),26,TextRegion_1649021288331_370l14,schema violation,NOA,unknown attrs on l: ['continued'],יא ער געוויינט יא,fix per schema
Blimele (di Perle von Warsha),26,line_1649534590341_2419,schema violation,NOA,unknown attrs on l: ['continued'],וויר ווערדען זעהען,fix per schema
Blimele (di Perle von Warsha),26,TextRegion_1649021288331_370l17,schema violation,NOA,unknown attrs on l: ['continued'],יא.,fix per schema
Blimele (di Perle von Warsha),26,TextRegion_1649021288331_370l20,schema violation,NOA,unknown attrs on l: ['continued'],דער גראף יא,fix per schema
Blimele (di Perle von Warsha),26,TextRegion_1649021288331_370l23,schema violation,NOA,unknown attrs on l: ['continued'],יא...,fix per schema
Blimele (di Perle von Warsha),26,line_1649534604594_2442,schema violation,NOA,unknown attrs on l: ['continued'], _ __ _ __,fix per schema
Blimele (di Perle von Warsha),26,line_1649534604592_2441,schema violation,NOA,unknown attrs on l: ['continued'],נֵיין נֵיין.,fix per schema
Blimele (di Perle von Warsha),26,line_1649534942741_2711,schema violation,NOA,unknown attrs on l: ['continued'], _ __ _ __,fix per schema
Blimele (di Perle von Warsha),26,line_1649534952621_2729,schema violation,NOA,unknown attrs on l: ['continued'],וויר ווערדען זעהען.,fix per schema
Blimele (di Perle von Warsha),26,line_1649534946030_2716,schema violation,NOA,unknown attrs on l: ['continued'],_ _ _ _ _,fix per schema
Blimele (di Perle von Warsha),26,TextRegion_1649021288331_370l18,schema violation,NOA,unknown attrs on l: ['continued'],נֵיין.,fix per schema
Blimele (di Perle von Warsha),26,line_1649534965946_2755,schema violation,NOA,unknown attrs on l: ['continued'],דֶער גְרַאף נֵיין.,fix per schema
Blimele (di Perle von Warsha),26,TextRegion_1649021288331_370l24,schema violation,NOA,unknown attrs on l: ['continued'],נֵיין.,fix per schema
Blimele (di Perle von Warsha),26,line_1649534590344_2423,schema violation,NOA,unknown attrs on l: ['continued'],דֶער רֵיינֶער וואהרְהֵייט אִימֶער גלִיקט.,fix per schema
Blimele (di Perle von Warsha),26,TextRegion_1649021288331_370l36,schema violation,NOA,unknown attrs on l: ['continued'],אוּנד אִיהְר פֶערְפאלְגֶער אִימֶער נוּר פֶערְלִיערְט.,fix per schema
Blimele (di Perle von Warsha),26,line_1649534590344_2425,schema violation,NOA,unknown attrs on l: ['continued'],מִיט גאטטעס הילף יַא יַא דִיא אוּנשוּלד זִיענְט.,fix per schema
Blimele (di Perle von Warsha),26,line_1649534590345_2427,schema violation,NOA,unknown attrs on l: ['continued'],גאט שִׁייטצֶע זִיא אוּנד הייטע זִיא.,fix per schema
Blimele (di Perle von Warsha),26,TextRegion_1649021288331_370l44,schema violation,NOA,unknown attrs on l: ['continued'],עֶר גֶעוויינְט,fix per schema
Blimele (di Perle von Warsha),26,line_1649535033093_2827,schema violation,NOA,unknown attrs on l: ['continued'], _ _ _ _ _,fix per schema
Blimele (di Perle von Warsha),26,line_1649534998203_2797,schema violation,NOA,unknown attrs on l: ['continued'],עֶר גֶעוויינְט,fix per schema
Blimele (di Perle von Warsha),26,TextRegion_1649021288331_370l52,schema violation,NOA,unknown attrs on l: ['continued'], _ __ _ __,fix per schema
Blimele (di Perle von Warsha),26,TextRegion_1649021288331_370l55,schema violation,NOA,unknown attrs on l: ['continued'],ער געוויינט יא,fix per schema
