transkribus_url	transkribus_url	current_type	value	value_in_context	type_source	flag	comments
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=40	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=40	delivery	(אַלע ביס)	סאלאמאן: אוֹי קלֶעזמֶערְלִיך זֶענֶען מִיר אִין שׁטֶעדְטִיל נוּר (אַלע ביס)	rule:repeat→delivery migration		
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=40	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=40	business	(אַ קלאפ)	סאלאמאן → דֶער פויקער הָאט רֶעכט (אַ קלאפ)	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=40	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=40	entrance	(אויפטריט טאבעלע)	סאלאמאן → (אויפטריט טאבעלע)	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=40	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=40	business	(ביז גאט אליין)	קאהר: (ביז גאט אליין)	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=40	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=40	business	(3 מאָל)	קאהר → גלִיק יא מִיר וִוינְשֶׁען דִיר (3 מאָל)	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=40	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=40	entrance	(אויפֿטריט סטודענטען אין דיא קוליעסען).	קאהר → (אויפֿטריט סטודענטען אין דיא קוליעסען).	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=40	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=40	business	(לויפֿען אריין)	סטודענט: אַך דַיינֶע פרֵיינְד זַייא קאמֶען הִיעהֶער טראלאלא (לויפֿען אריין)	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=42	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=42	exit	(אַלע אב)	קאהר → יא מִיר דַאנְקֶען. (אַלע אב)	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=42	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=42	entrance	(אויפֿטריט איצעלע, קיילע ביילע, טילע, אַלטערוניו).	קאהר → (אויפֿטריט איצעלע, קיילע ביילע, טילע, אַלטערוניו).	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=43	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=43	entrance	(אויפֿטריט טוביה)	קֵיילע ביילע → (אויפֿטריט טוביה)	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=43	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=43	entrance	(אויפטריט דוד, טאבעלע).	איצעלע → (אויפטריט דוד, טאבעלע).	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=43	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=43	business	(לאָזט זיך געהן, זייא קומען איהם ענטגעגען).	טוביה: וואָס עֶר אִיז דָא? (לאָזט זיך געהן, זייא קומען איהם ענטגעגען).	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=44	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=44	entrance	(אויפֿטריט יענקעלע ערבליקט טוביה'ן ערשרעקט).	איצעלע → (אויפֿטריט יענקעלע ערבליקט טוביה'ן ערשרעקט).	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=44	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=44	business	(וויל איהם שלאָגען).	טוביה: ענְטפֶער! (וויל איהם שלאָגען).	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=44	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=44	business	(שלעפט איהם אַריבער גיט איהם אַ וואָרף).	טוביה → פאר מיֵינֶע פִיס. (שלעפט איהם אַריבער גיט איהם אַ וואָרף).	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=45	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=45	business	(וואַרפֿט געלד איבער דיא ביהנע)	דוד → זא בּין אִיך דֶער בּעסטער פָאן אַייך אַלע! (וואַרפֿט געלד איבער דיא ביהנע)	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=45	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=45	business	(ענטבּלעסט זִיך דִיא	דוד → אַלזא וֶוער פאן אוּנז בּיידען דַארְף שׁטאלְצִיערֶען מֶעהר? (ענטבּלעסט זִיך דִיא	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=45	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=45	business	בּרוּסט מיט אָרדענס)	דוד → בּרוּסט מיט אָרדענס) זִיעה הֶער מַיין גְבִיר אוּנד קנִיע נִיעדֶער פאַר מִיר!	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=45	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=45	business	(טוביה איצעלע שטעהען פֿערווירט, טאבעלע יענקעלע פֿאלען אוֹיף דִיא קנִיע	דוד → (טוביה איצעלע שטעהען פֿערווירט, טאבעלע יענקעלע פֿאלען אוֹיף דִיא קנִיע	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=45	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=45	business	געבען דוד אין ביידע זייטען, דאס בילד ווירד בעלייכטעט פאזיציאָן).	דוד → געבען דוד אין ביידע זייטען, דאס בילד ווירד בעלייכטעט פאזיציאָן).	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=45	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=45	setting	(פאָרהאַנג).	דוד → (פאָרהאַנג).	rule:auto-resolve lexicon		
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=46	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=46	setting	(רייכער זאאל גֶעדֶעקטֶער טִיש, לינקס אַ שׁרֵייבּטִישֶׁעל מִיט שִׁיפלאד, עֶס זִיטצֶען	(רייכער זאאל גֶעדֶעקטֶער טִיש, לינקס אַ שׁרֵייבּטִישֶׁעל מִיט שִׁיפלאד, עֶס זִיטצֶען	rule:opening-setting (ST7b)		
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=46	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=46	setting	טוּבּיה, חיה, גֶעסט, קֵיילֶע בִּילע, אַלטערוניו, אִיצֶעלֶע, טִילֶע, נח).	טוּבּיה, חיה, גֶעסט, קֵיילֶע בִּילע, אַלטערוניו, אִיצֶעלֶע, טִילֶע, נח).	rule:opening-setting (ST7b)		
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=46	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=46	business	(אַלע לאכען)	אלטערוניו: בּרוּך דיין אמְת. (אַלע לאכען)	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=46	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=46	delivery	(ביס)	קיילע ביילע → (ביס)	rule:repeat→delivery migration		
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=46	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=46	business	(נעהמט דיא תנאים)	איצעלע: (נעהמט דיא תנאים) אַצוּנד ווֶעלֶען מִיר לֵייענֶען דִיא תּנאים!	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=46	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=46	business	(נח צעברעכט אַ טעלער)	איצעלע → חוה בּת ר' צדוק אַהרן מַזָל טוֹב מַזָל טוֹב (נח צעברעכט אַ טעלער) לְחַיִים	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=47	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=47	exit	(אַלע אב)	קאהר: קול שׁשוֹן וקוֹל שׁמְחה גֶעווַאלְד...... (אַלע אב)	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=47	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=47	entrance	(אויפֿטריט יענקעל קוקט זייא נאָך, וויינט).	קאהר → (אויפֿטריט יענקעל קוקט זייא נאָך, וויינט).	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=48	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=48	business	(טאנצט)	אוֹי אוֹי אוּמגליק (טאנצט)	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=48	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=48	business	(אַנדער געזאנג און טאנץ יענקעלע)	(אַנדער געזאנג און טאנץ יענקעלע)	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=48	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=48	business	(ביס אין גאנצען)	טאבּעלע מוּז מיֵינֶע זַיין. (ביס אין גאנצען)	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=48	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=48	business	(טאנץ)	(טאנץ)	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=49	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=49	entrance	(אויפטריט טוביה)	(אויפטריט טוביה)	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=49	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=49	delivery	(אפארט)	יענקעל: (אפארט) עֶר מֶעג נֶעהמֶען ווֶעמֶען עֶר וִויל אוּנ איך טאר נִיט.	rule:auto-resolve lexicon		
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=49	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=49	business	(זעטצט איהם אויפ'ן שויס)	טוביה: קוּם אַהער מַיין קִינְד! (זעטצט איהם אויפ'ן שויס) בּעווייז דַיין פָאטֶער	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=50	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=50	business	(שפרינגט אויף)	טוביה: (שפרינגט אויף) אָה?!!!	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=50	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=50	business	(וויל אב)	יענקעל → טאבּעלע, אוּן דִיר פָאטֶערִיל זאָג אִיך דעֶרְוַוייל זַייא געזוּנד. (וויל אב)	rule:auto-resolve lexicon		
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=50	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=50	business	(לויפֿט אַבּ דוּרך דִיא טהִיר, ווארפֿט זִיא אִיהם אִין	יענקעל → האָבּ קֵיין צַייט. (לויפֿט אַבּ דוּרך דִיא טהִיר, ווארפֿט זִיא אִיהם אִין	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=50	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=50	business	דער נאז)	יענקעל → דער נאז)	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=51	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=51	entrance	(אויפֿטריט חוה)	טוביה → (אויפֿטריט חוה)	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=51	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=51	business	(שעהמענד)	חוה → רערֶען (שעהמענד) אַז בּיז צוּ דִיר האבּ אִיך גָאר נִיט גֶעוואוסט וואס	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=51	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=51	delivery	(אפארט)	טוביה: (אפארט) מַיינֶע רֵייד, אַ רֵיינֶער מלאך! דֶערְפַאר אָבּער חוה'לֶע	rule:auto-resolve lexicon		
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=51	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=51	delivery	(אפארט)	חוה: (אפארט) לאמיך שׁוֹין זעהן וואָס אִיך הֶער.	rule:auto-resolve lexicon		
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=51	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=51	business	(שליעסט אויף שיפלאָר)	טוביה: (שליעסט אויף שיפלאָר) אִין דֶער בּריעפטאשע וִויא דוּא וַוייסְט לִיענְט	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=52	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=52	business	(גיט איהר אַ זייגעריל).	(גיט איהר אַ זייגעריל).	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=52	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=52	exit	(אב)	חוה → אִיהם אַרַיין שִׁיקֶען. (אב)	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=52	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=52	entrance	(אויפֿטריט נח)	חוה → (אויפֿטריט נח)	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=52	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=52	business	(גיט איהם)	נח → (גיט איהם) לְחַיִים!	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=53	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=53	exit	(אַב)	טוביה → אִיך דַאנְק דִיר. (אַב)	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=53	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=53	business	(ערבּליקט	נח → מִיר, וַוייל עֶר וֶועט שׁוֹין פוּן אִיצט אָן אָנהייבּען צוּ טְריִנְקעֶן (ערבּליקט	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=53	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=53	business	פלֶעשֶׁער אויפ'ן טיש)	נח → פלֶעשֶׁער אויפ'ן טיש) וואָס אִיז וואָס וִוינְקט אִיהר צוּ מִיר? אִיך האבּ אַייך	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=53	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=53	business	(וויל נעהמען)	נח → אַמָאל אויס? נֵיין! וואָס אִיז עפּיס הֶפְקֶר פּעטרישקע? (וויל נעהמען)	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=53	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=53	business	(העָרט זיך צו)	נח → בנאמנות, (העָרט זיך צו) וואָס אִיהר רוּפט מִיך? אַנוּ לאמִיך הֶערֶען!	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=53	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=53	delivery	(בּיס)	נח → (בּיס)	rule:repeat→delivery migration		
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=54	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=54	exit	(טאנץ, אַב)	אָבּער ווייטֶער שׁוועהר.... א. ז. וו. (טאנץ, אַב)	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=54	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=54	entrance	(אויפֿטריט סאלאמאן מיט איין אייזען, פֿערווירט, קיקט זיך אום).	(אויפֿטריט סאלאמאן מיט איין אייזען, פֿערווירט, קיקט זיך אום).	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=54	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=54	business	(ברעכט אוֹיף	סאלאמאן → אוּנד אוּנגליקליך מַאכֶען וִויא עֶר מִיך גֶעמאכט האט? (ברעכט אוֹיף	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=54	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=54	business	שיפלאד)	סאלאמאן → שיפלאד) הָא! דָא לִיענְט נָאך דִיא בּריעפטאשע מִיט דֶעם גַאנְצעֶן גֶעלְד!	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=54	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=54	exit	(אב).	סאלאמאן → חַ חַ חַ. (אב).	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=54	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=54	entrance	(אויפֿטריט טוביה מינאַ).	סאלאמאן → (אויפֿטריט טוביה מינאַ).	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=55	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=55	business	(גיט איהם).	מינא: הִיעֶר ר' טוֹבִיה אִיז דֶער שַׁיין אוֹיף מיֵינֶע 1000 גוּלדען. (גיט איהם).	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=55	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=55	exit	(אַב).	מינא: מַיין הֶערְצלִיכֶען דַאנְק ר' טוֹבּיה פִיר אִיהְרֶע מִיהֶע. (אַב).	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=55	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=55	business	(געהט צו זינגענד צום שרייבטיש וויל אָפענען מיט דיא שליסעל אונ קאָן ניט)	טוביה: (געהט צו זינגענד צום שרייבטיש וויל אָפענען מיט דיא שליסעל אונ קאָן ניט)	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=55	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=55	business	(פראביערט איין	טוביה → וואָס אִיז דָאס? אִיז דאָס נִיט דֶער רֶעכטֶער שׁלִיסֶעל? (פראביערט איין	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=55	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=55	business	צווייטען)	טוביה → צווייטען) אַ דֶער שלאָס אִיז שׁוֹין קאליע אִיך וֶועל שׁוֹין מוּזען קוִיפֶען	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=55	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=55	business	(עפֿענט)	טוביה → אָפְשֵר האבּ אִיך פֶערְגֶעסֶען צוּ פֶערְשׁלִיסֶען (עפֿענט) וֶועה מִיר! אוִיפגֶע⸗	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=55	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=55	business	(איצעלע, קיילע ביילע, נח, אַלטער, געסט).	טוביה → (איצעלע, קיילע ביילע, נח, אַלטער, געסט).	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=55	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=55	business	(אַלע ערשראקען).	טוביה: בּערויבּט מַיין גַאנְץ פֶערְמֶעגֶען, אַלעס בּערויבּט (אַלע ערשראקען).	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=55	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=55	business	(ראַנגעלט זיך ביז ער שלעפט פֿון דער טאַשע אַ פלעשיל).	איצעלע → בּעזיכען. (ראַנגעלט זיך ביז ער שלעפט פֿון דער טאַשע אַ פלעשיל).	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=55	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=55	delivery	(וויינענד)	נח: (וויינענד) אִיך? אִיך וואָס אִיך האבּ מִיך שׁוֹין אַמאל גֶעוואלְגֶערְט אִין	rule:auto-resolve lexicon		
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=56	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=56	exit	(נח אַב).	אלע: קוּמט קוּמט (נח אַב).	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=56	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=56	entrance	(אויפֿטריט מינאַ).	טוביה → (אויפֿטריט מינאַ).	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=57	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=57	business	(בריכט צוזאַמען אויף בענקעל).	טוביה: וֶועה מִיר אִיך אַ רויבּער. (בריכט צוזאַמען אויף בענקעל).	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=57	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=57	delivery	(וויינט).	מינא → עֶס מִיר צוּריק, אָדער נֶעהמְט מִיר אוֹיך מַיין לעבּען. (וויינט).	rule:auto-resolve lexicon		
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=58	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=58	business	(וויינט, טוביה נאָך).	מינא: וֶועה! וֶועה! וואָס וֶועל אִיך אַצוּנד טהוּן. (וויינט, טוביה נאָך).	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=59	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=59	business	(מינאַ שלוכצט שטאַרק)	טוביה: (מינאַ שלוכצט שטאַרק) אָה קִינְד! הַאלְט צוּריק דַיינֶע טרֶערֶען דֶען	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=59	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=59	business	(מען הערט חוה'ס שטימע)	טוביה → גיהנְם אוּנְטֶער מיֵינֶע פִיס בּרענען (מען הערט חוה'ס שטימע) אָה זִיא אִיז	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=59	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=59	entrance	(אויפֿטריט חוה, נאָטאַר).	טוביה → (אויפֿטריט חוה, נאָטאַר).	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=59	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=59	exit	(נאָטאַר אַב).	טוביה → גֶעהֶען יוּנגער מַאן. (נאָטאַר אַב).	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=59	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=59	business	(צייגט איהר דעם שיפלאָד)	טוביה: (צייגט איהר דעם שיפלאָד) נא זעה!	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=59	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=59	business	(חוה וואַנקט, טוביה פאקט זיא)	טוביה: אויפגעבּראכען, אַלעס בּערויבּט (חוה וואַנקט, טוביה פאקט זיא) שְׁטַארְק	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=60	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=60	business	(אַלע ווילען אבגעהן).	חוה → נִיט צוּ שפּעט, גז"ד נָאך בּין אִיך פרֵייא. (אַלע ווילען אבגעהן).	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=60	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=60	exit	(חוה וויל אב).	טוביה → בּאלד אַיינְשׁטִירְצֶען וַוייל דִיא ראטֶען צוּלויפען זיך. (חוה וויל אב).	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=61	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=61	exit business	(רייסט איהר אלעס אָב)	טוביה → (רייסט איהר אלעס אָב) נַא דִיר אָרימע יתומה נא.......	rule:auto-resolve lexicon		
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=61	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=61	business	(פֿאלט).	טוביה → דַארְפֶען גֶענִיעסֶען, אַרויס! אַרויס!..... (פֿאלט).	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=61	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=61	business	(איבער איהם)	מינא: (איבער איהם) ר' טוביה'ניוּ! (וויינט).	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=61	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=61	delivery	(וויינט).	מינא: (איבער איהם) ר' טוביה'ניוּ! (וויינט).	rule:auto-resolve lexicon		
