entry_id,context,source_role,source_value,clustered_value,qid,qid_source,place_qid_conflict,wikidata_label_en,wikidata_label_yi,wikidata_type,resolved_category,other_type,cemetery,burial_city,death_site,settlement,province,country,neighborhood,other,review_flags,needs_review,correction_applied,death_burial_conflict
2-facs_212_r,burial,place,וואַשינגטאָן-בּית-עולם,Washington Cemetery,Q7971720,initial,False,Washington Cemetery,,Jewish cemetery,cemetery,,Washington Cemetery,,,,,,,,,False,,False
2-facs_219_tr_1744280715,burial,place,וואַשינגטאָן-בית עולם,Washington Cemetery,Q7971720,initial,False,Washington Cemetery,,Jewish cemetery,cemetery,,Washington Cemetery,,,,,,,,,False,,False
2-facs_219_tr_1744280715,burial,settlement,ניו-יאָרק,New York,Q60,settlement,False,New York City,ניו יארק,"global city, port city, city in the United States, city, big city, largest city, city in the state of New York, metropolis, megacity",settlement,,,,,New York City,,,,,,False,state_to_city_manual,False
2-facs_230_tr_1744280762,burial,place,וואַשינגטאָן-סעמעטרי,Washington Cemetery,Q7971720,initial,False,Washington Cemetery,,Jewish cemetery,cemetery,,Washington Cemetery,,,,,,,,,False,,False
2-facs_232_tr_1744280746,burial,place,וואַשינגטאָן-בית עולם,Washington Cemetery,Q7971720,initial,False,Washington Cemetery,,Jewish cemetery,cemetery,,Washington Cemetery,,,,,,,,,False,,False
2-facs_232_tr_1744280746,burial,province,ניו יאָרק,New York City,Q60,province,False,New York City,ניו יארק,"global city, port city, city in the United States, city, big city, largest city, city in the state of New York, metropolis, megacity",settlement,,,,,New York City,,,,,province_role_mismatch,True,,False
2-facs_255_tr_1744280686,burial,place,הר-חברון בית עולם,Mount Hebron Cemetery,Q2341172,initial,False,Mount Hebron Cemetery,,"cemetery, Jewish cemetery",cemetery,,Mount Hebron Cemetery,,,,,,,,,False,,False
2-facs_270_tr_1744280698,burial,place,הר חברון,Mount Hebron Cemetery,Q2341172,initial,False,Mount Hebron Cemetery,,"cemetery, Jewish cemetery",cemetery,,Mount Hebron Cemetery,,,,,,,,,False,,False
2-facs_270_tr_1744280698,burial,settlement,ניו יאָרק,New York,Q60,settlement,False,New York City,ניו יארק,"global city, port city, city in the United States, city, big city, largest city, city in the state of New York, metropolis, megacity",settlement,,,,,New York City,,,,,,False,state_to_city_manual,False
2-facs_271_tr_1744280771,burial,place,וואַשינגטאָן בית עולם,Washington Cemetery,Q7971720,initial,False,Washington Cemetery,,Jewish cemetery,cemetery,,Washington Cemetery,,,,,,,,,False,,False
2-facs_311_tr_1744365774,burial,place,וואַרשע,Warsaw,Q270,initial,False,Warsaw,ווארשע,"city with powiat rights in Poland, city, seat of government, big city, tourist destination, largest city, administrative territorial entity, metropolis, national capital",settlement,,,,,Warsaw,,,,,,False,,False
2-facs_331_tr_1744365763,burial,place,הר חברון,Mount Hebron Cemetery,Q2341172,initial,False,Mount Hebron Cemetery,,"cemetery, Jewish cemetery",cemetery,,Mount Hebron Cemetery,,,,,,,,,False,,False
2-facs_331_tr_1744365763,burial,settlement,ניו-יאָרק,New York,Q60,settlement,False,New York City,ניו יארק,"global city, port city, city in the United States, city, big city, largest city, city in the state of New York, metropolis, megacity",settlement,,,,,New York City,,,,,,False,state_to_city_manual,False
2-facs_402_tr_1744366863,burial,place,קאָזיאַטיין,Kozyatyn,Q1048143,dodgy,False,Casper Norrild,,human,other,human,,,,,,,,Casper Norrild,needs_manual_type_review,True,,False
3-facs_17_tr_1752653009,burial,place,"בית עולם פֿון „אַרבעטער-רינג""",Mount Carmel Cemetery,Q4285547,initial,False,Mount Carmel Cemetery,,Jewish cemetery,cemetery,,Mount Carmel Cemetery,,,,,,,,,False,,False
3-facs_32_r_2,burial,place,"בית-עלמין פֿון „אַרבעטער-רינג""",Mount Carmel Cemetery,Q4285547,initial,False,Mount Carmel Cemetery,,Jewish cemetery,cemetery,,Mount Carmel Cemetery,,,,,,,,,False,,False
3-facs_33_tr_1752653026,burial,place,בית עולם פֿון די יידישע טעאַטריקל עלייענס,Mount Hebron Cemetery,Q2341172,initial,False,Mount Hebron Cemetery,,"cemetery, Jewish cemetery",cemetery,,Mount Hebron Cemetery,,,,,,,,,False,,False
3-facs_33_tr_1752653026,burial,settlement,ניו-יאָרק,New York,Q60,settlement,False,New York City,ניו יארק,"global city, port city, city in the United States, city, big city, largest city, city in the state of New York, metropolis, megacity",settlement,,,,,New York City,,,,,,False,state_to_city_manual,False
3-facs_91_tr_1753268279,burial,place,בית עולם פֿון „אַרבעטער-רינג“,Mount Carmel Cemetery,Q4285547,initial,False,Mount Carmel Cemetery,,Jewish cemetery,cemetery,,Mount Carmel Cemetery,,,,,,,,,False,,False
3-facs_128_tr_1754820296,burial,place,סאַנטיאגאָ,Santiago,Q2887,dodgy,False,Santiago,סאנטיאגא,"city in Chile, big city, largest city, global city",settlement,,,,,Santiago,,,,,,False,,False
3-facs_158_tr_1755156151,burial,place,"בית עולם פֿון „אַרבעטער-רינג""",Mount Carmel Cemetery,Q4285547,initial,False,Mount Carmel Cemetery,,Jewish cemetery,cemetery,,Mount Carmel Cemetery,,,,,,,,,False,,False
3-facs_278_tr_1755674209,burial,place,שיקאַגאָ,Chicago,Q1297,initial,False,Chicago,שיקאגא,"city of Illinois, global city, big city",settlement,,,,,Chicago,,,,,,False,,False
3-facs_280_tr_1755674193,burial,place,וואַשינגטאָן בית עולם,Washington Cemetery,Q7971720,initial,False,Washington Cemetery,,Jewish cemetery,cemetery,,Washington Cemetery,,,,,,,,,False,,False
3-facs_282_tr_1755674183,burial,place,בית עולם פֿון טעאַַטריקל גלייענס,Mount Hebron Cemetery,Q2341172,initial,False,Mount Hebron Cemetery,,"cemetery, Jewish cemetery",cemetery,,Mount Hebron Cemetery,,,,,,,,place_province_mismatch,True,,False
3-facs_282_tr_1755674183,burial,province,ניו יאָרק,New York City,Q60,province,False,New York City,ניו יארק,"global city, port city, city in the United States, city, big city, largest city, city in the state of New York, metropolis, megacity",settlement,,,,,New York City,,,,,province_role_mismatch,True,,False
3-facs_284_tr_1755674201,burial,place,הר-חברון,Mount Hebron Cemetery,Q2341172,initial,False,Mount Hebron Cemetery,,"cemetery, Jewish cemetery",cemetery,,Mount Hebron Cemetery,,,,,,,,,False,,False
3-facs_284_tr_1755674201,burial,settlement,ניו יאָרק,New York,Q60,settlement,False,New York City,ניו יארק,"global city, port city, city in the United States, city, big city, largest city, city in the state of New York, metropolis, megacity",settlement,,,,,New York City,,,,,,False,state_to_city_manual,False
3-facs_289_tr_1755803006,burial,place,בית עולם פֿין יידישן טעאַטריקל עלייענס,Mount Hebron Cemetery,Q2341172,initial,False,Mount Hebron Cemetery,,"cemetery, Jewish cemetery",cemetery,,Mount Hebron Cemetery,,,,,,,,,False,,False
3-facs_308_tr_1755973377,burial,place,ניו יאָרק,New York City,Q60,initial,False,New York City,ניו יארק,"global city, port city, city in the United States, city, big city, largest city, city in the state of New York, metropolis, megacity",settlement,,,,,New York City,,,,,,False,,False
3-facs_326_tr_1756057710,burial,place,אַרבעטער-רינג סעמעטערי,Mount Carmel Cemetery,Q4285547,initial,False,Mount Carmel Cemetery,,Jewish cemetery,cemetery,,Mount Carmel Cemetery,,,,,,,,,False,,False
3-facs_327_tr_1756057819,burial,place,בית-עולם פֿין אַרבעטער-רינג (הר הכרמל),Mount Carmel Cemetery,Q4285547,initial,False,Mount Carmel Cemetery,,Jewish cemetery,cemetery,,Mount Carmel Cemetery,,,,,,,,,False,,False
3-facs_333_tr_1756059823,burial,place,בית-עולם פֿון די יידישע טעאַטריקל עלייענס אויפֿן הר חברון,Mount Hebron Cemetery,Q2341172,initial,False,Mount Hebron Cemetery,,"cemetery, Jewish cemetery",cemetery,,Mount Hebron Cemetery,,,,,,,,,False,,False
3-facs_337_tr_1756106065,burial,place,בית עולם פֿון די יידישע טעאַטריקל עלייענס,Mount Hebron Cemetery,Q2341172,initial,False,Mount Hebron Cemetery,,"cemetery, Jewish cemetery",cemetery,,Mount Hebron Cemetery,,,,,,,,,False,,False
3-facs_402_tr_1755856047,burial,place,בית עולם פֿון דער יידישער טעאַטריקל עלייענס,Mount Hebron Cemetery,Q2341172,initial,False,Mount Hebron Cemetery,,"cemetery, Jewish cemetery",cemetery,,Mount Hebron Cemetery,,,,,,,,,False,,False
5-facs_19_tr_1729944965,burial,place,לאָדזש,Łódź,Q580,initial,False,Łódź,לאדזש,"big city, city with powiat rights in Poland, city",settlement,,,,,Łódź,,,,,,False,,False
5-facs_97_tr_1733059490,burial,place,ביאַליסטאָק,Białystok,Q761,initial,False,Białystok,ביאליסטאק,"city with powiat rights in Poland, city, big city, tourist destination, private town",settlement,,,,,Białystok,,,,,,False,,False
5-facs_100_tr_1733059460,burial,place,פּאָנאַר,Aukštieji Paneriai,Q2005090,kimatch_review_2026-05-23,False,Aukštieji Paneriai,פאנאר,"neighborhood, neighborhood of Vilnius",neighborhood,,,,,,,,Aukštieji Paneriai,,,False,True,False
5-facs_136_tr_1733832804,burial,place,ביאַליסטאָק,Białystok,Q761,initial,False,Białystok,ביאליסטאק,"city with powiat rights in Poland, city, big city, tourist destination, private town",settlement,,,,,Białystok,,,,,,False,,False
5-facs_148_tr_1733832676,burial,place,אַנדידזשאַן,Andijan,Q487656,kimatch_review_2026-05-23,False,South Huron,,"town, lower-tier municipality of Ontario",settlement,,,,,South Huron,,,,,,False,True,False
5-facs_168_tr_1735652657,burial,place,פּאָנאַר,Aukštieji Paneriai,Q2005090,kimatch_review_2026-05-23,False,Aukštieji Paneriai,פאנאר,"neighborhood, neighborhood of Vilnius",neighborhood,,,,,,,,Aukštieji Paneriai,,,False,True,False
5-facs_202_tr_1739221568,burial,place,שטוטהאָף,Stutthof concentration camp,Q152978,dodgy,False,,,asteroid,other,asteroid,,,,,,,,Stutthof concentration camp,needs_manual_type_review,True,,False
5-facs_208_tr_1739221724,burial,place,פרעשאָוו,Prešov,Q50455,dodgy,False,Prešov,,,other,unknown,,,,,,,,Prešov,needs_manual_type_review;qid_lookup_missing,True,,False
5-facs_281_r_1,burial,place,בריסק,Brest,Q140147,initial,False,Brest,בריסק,"city of oblast subordinance, border city, big city",settlement,,,,,Brest,,,,,,False,,False
5-facs_336_tr_1739222350,burial,place,פּאָנאַר,Aukštieji Paneriai,Q2005090,kimatch_review_2026-05-23,False,Aukštieji Paneriai,פאנאר,"neighborhood, neighborhood of Vilnius",neighborhood,,,,,,,,Aukštieji Paneriai,,,False,True,False
5-facs_341_tr_1739222058,burial,place,דאָבראַ וואָלאַ,Dobra Wola,Q213106,dodgy,False,Carlos Kameni,,human,other,human,,,,,,,,Carlos Kameni,needs_manual_type_review,True,,False
5-facs_414_tr_1739222237,burial,place,פּאָנאַר,Aukštieji Paneriai,Q2005090,kimatch_review_2026-05-23,False,Aukštieji Paneriai,פאנאר,"neighborhood, neighborhood of Vilnius",neighborhood,,,,,,,,Aukštieji Paneriai,,,False,True,False
5-facs_421_tr_1739222380,burial,place,באַביי יאָר,Babi Yar,Q48766,initial,False,Babi Yar,באבי יאר,place of mass murder,other,place of mass murder,,,,,,,,Babi Yar,needs_manual_type_review,True,,False
5-facs_438_tr_1739221803,burial,place,סלאָנים,Slonim,Q863576,initial,False,Slonim,סלאנים,city of raion subordinance,settlement,,,,,Slonim,,,,,,False,,False
5-facs_535_tr_1739222178,burial,place,באַביי יאָר,Babi Yar,Q48766,initial,False,Babi Yar,באבי יאר,place of mass murder,other,place of mass murder,,,,,,,,Babi Yar,needs_manual_type_review,True,,False
5-facs_535_tr_1739222170,burial,place,פאָנאַר,Aukštieji Paneriai,Q2005090,kimatch_review_2026-05-23,False,Aukštieji Paneriai,פאנאר,"neighborhood, neighborhood of Vilnius",neighborhood,,,,,,,,Aukštieji Paneriai,,,False,True,False
6-facs_11_tr_1747745181,burial,country,פּוילן,Poland,Q36,country,False,Poland,פוילן,"sovereign state, country, country bordering the Baltic Sea, successor state",country,,,,,,,Poland,,,,False,,False
6-facs_22_tr_1747746208,burial,place,בית עולם פֿון די יידישע טעאַטריקל אַלייענסעס,Mount Hebron Cemetery,Q2341172,initial,False,Mount Hebron Cemetery,,"cemetery, Jewish cemetery",cemetery,,Mount Hebron Cemetery,,,,,,,,,False,,False
6-facs_31_r_1,burial,place,בית עולם פֿון אַרבעטער רינג,Mount Carmel Cemetery,Q4285547,initial,False,Mount Carmel Cemetery,,Jewish cemetery,cemetery,,Mount Carmel Cemetery,,,,,,,,,False,,False
6-facs_59_tr_1747746198,burial,place,בית עולם פֿון די יידישע טעאַטריקל עלייענס,Mount Hebron Cemetery,Q2341172,initial,False,Mount Hebron Cemetery,,"cemetery, Jewish cemetery",cemetery,,Mount Hebron Cemetery,,,,,,,,,False,,False
6-facs_60_tr_1747746173,burial,place,בית עולם פֿון די יידישע טעאַטריקל אַלייענס,Mount Hebron Cemetery,Q2341172,initial,False,Mount Hebron Cemetery,,"cemetery, Jewish cemetery",cemetery,,Mount Hebron Cemetery,,,,,,,,,False,,False
6-facs_65_tr_1747746178,burial,place,בית עולם פֿון די יידישע טעאַטריקל אַלייענס,Mount Hebron Cemetery,Q2341172,initial,False,Mount Hebron Cemetery,,"cemetery, Jewish cemetery",cemetery,,Mount Hebron Cemetery,,,,,,,,,False,,False
6-facs_65_tr_1747746178,burial,settlement,ניו-יאָרק,New York,Q60,settlement,False,New York City,ניו יארק,"global city, port city, city in the United States, city, big city, largest city, city in the state of New York, metropolis, megacity",settlement,,,,,New York City,,,,,,False,state_to_city_manual,False
