UID	HebName	EngClean	orig_status	orig_grade	engine_pick_id	resolved_kima_id	resolved_rom	dist_km	method	verdict	Latitude	Longitude	Sourcing	KaganID	JGenID	USBGN	YS_id	candidates
AT-00046		Pinkafeld	name_exact	A_autolink	16378	16378	Pinkafeld (Austria)	0.7	exact_geoverified	KEEP	47.3666666666666	16.1166666666667	JGen		2523	-1987960		16378
AT-00047		Amstetten	fuzzy	C_review		80690	Amstetten (Austria)	0.0	coord_rearbitrated	KEEP	48.1166666666666	14.8666666666667	JGen		2525	-1974003		75404|80690
AT-00048		Poysdorf	no_match	C_review					none	NO_CANDIDATE	48.6666666666667	16.6333333333333	JGen		3808	-1988332		
AT-00049		Neulengbach	name_exact	A_autolink	11412	11412	Neulengbach (Austria)	1.9	exact_geoverified	KEEP	48.2	15.9	JGen		3809	-1986016		11412
AT-00050		Bregenz	name_exact	A_autolink	7349	7349	Bregenz (Austria)	1.4	exact_geoverified	KEEP	47.5	9.76666666666667	JGen		3811	-1975069		7349
AT-00051		Stockerau	name_exact	A_autolink	16071	16071	Stockerau (Austria)	0.5	exact_geoverified	KEEP	48.3833333333333	16.2166666666666	JGen		4093	-1992560		16071
AT-00052		Korneuburg	name_exact	A_autolink	16637	16637	Korneuburg (Austria)	0.5	exact_geoverified	KEEP	48.35	16.3333333333333	JGen		4094	-1982990		16637
AT-00053	אבערהאלאברון	Hollabrunn	name_exact	A_autolink	21481	21481	Hollabrunn (Austria)	2.9	exact_geoverified	KEEP	48.55	16.0833333333333	Kagan	31	4095	-1981020		21481
AT-00055		Mistelbach	name_exact	A_autolink	9982	9982	Mistelbach (Austria)	1.2	exact_geoverified	KEEP	48.5666666666667	16.5833333333333	JGen		4343	-1985179		9982
AT-00056	קלאגנפורט	Klagenfurt	name_exact	A_autolink	9996	9996	Klagenfurt (Austria)	0.0	exact_geoverified	KEEP	46.6166666666666	14.3	Kagan	7616	5044	-1982354		9996
AT-00057		Groß-Enzersdorf	fuzzy	C_review		16323	Gross-Enzersdorf (Austria)	0.0	coord_rearbitrated	KEEP	48.2	16.55	JGen		5122	-1978775		16323
AT-00058		Oberwart	name_exact	A_autolink	15144	15144	Oberwart (Austria)	0.5	exact_geoverified	KEEP	47.2833333333333	16.2	JGen		5224	-1987131		15144
AT-00059		Horn	name_exact	A_autolink	19161	19161	Horn (Germany)	510.7	exact_geoverified	KEEP	48.65	15.65	JGen		5315	-1981141		19161
AT-00060		Gänserndorf	name_exact	A_autolink	16073	16073	Gänserndorf (Austria)	1.6	exact_geoverified	KEEP	48.35	16.7333333333333	JGen		6002	-1977727		16073
AT-00063	צעלערנדארף	Zellerndorf	no_match	C_review					none	NO_CANDIDATE	48.69453	15.9567400999999	Kagan	7008				
AT-00064	גערעסדארף	Kroatisch Geresdorf	fuzzy	C_review		79108	Karsdorf (Saxony-Anhalt, Germany)	553.5	coord_rearbitrated	REJECT	47.4914176	16.6102672	Kagan	1773				70727|79108
AT-00065	וויינערן	Weinern	fuzzy	C_review		85652	Vänern (Sweden)	1130.4	coord_rearbitrated	REJECT	48.81455	15.4387198999999	Kagan	2773				85652
AT-00066	אראקסאלאש	Grafenschachen	no_match	C_review					none	NO_CANDIDATE	47.36198	16.06669	Kagan	630				
AT-00067	רייכענוי	Reichenau an der Rax	name_exact	A_autolink	15213	15213	Reichenau an der Rax (Austria)	0.2	exact_geoverified	KEEP	47.6983777999999	15.8350738	Kagan	8217				15213
AT-00068	ציסערסדארף	Zissersdorf	no_match	C_review					none	NO_CANDIDATE	48.4025075	16.1393214	Kagan	6993				
AT-00069	היינריכסווייט	Heinrichs bei Weitra	no_match	C_review					none	NO_CANDIDATE	48.747371	14.8379	Kagan	2438				
AT-00070	גאטנדארף	Gattendorf	name_exact	A_autolink	27129	27129	Gattendorf (Austria)	1.3	exact_geoverified	KEEP	48.01424	16.98355	Kagan	1567	6566	-1977810		27129
AT-00070	קאטענדארף	Gattendorf	name_exact	A_autolink	27129	27129	Gattendorf (Austria)	1.3	exact_geoverified	KEEP	48.01424	16.98355	Kagan	7097	6566	-1977810		27129
AT-00070	קטן דארף	Gattendorf	name_exact	A_autolink	27129	27129	Gattendorf (Austria)	1.3	exact_geoverified	KEEP	48.01424	16.98355	Kagan	7097	6566	-1977810		27129
AT-00071	ווייץ	Weiz	fuzzy	C_review		85687	Weiz (Austria)	0.3	coord_rearbitrated	KEEP	47.21717	15.62297	Kagan	2778				85687|13240|17602|76100|2457
AT-00072	העניגסבערג	Hönigsberg	name_exact	A_autolink	23690	23690	Honigsberg (Austria)	0.2	exact_geoverified	KEEP	47.58191	15.64635	Kagan	2490				23690
AT-00073	אשפערן ביי ווין	Aspern	fuzzy	C_review		11479	Epernay (France)	924.6	coord_rearbitrated	REJECT	48.2172549	16.4927219	Kagan	687				11479|82004|90379|83004|83441
AT-00074	קרומבאך	Krumbach	name_exact	B_review	18597	18597	Krumbach (Austria)	0.3	exact_geoverified	KEEP	47.5219	16.193685	Kagan	7853				18527|18597
AT-00075	דיינענדארף	Deinzendorf	no_match	C_review					none	NO_CANDIDATE	48.69585	15.92091	Kagan	2062				
AT-00076	פעלינג	Felling	fuzzy	C_review		8145	Jelling (Denmark)	879.5	coord_rearbitrated	REJECT	48.86516	15.79759	Kagan	6878				19514|82201|8145
AT-00077	וויזן	Wiesen	fuzzy	C_review		10313	Weisenau (Germany)	638.3	coord_rearbitrated	REJECT	47.73779	16.33909	Kagan	2738				83765|10313|669|89729
AT-00077	רעטפאלו	Wiesen	fuzzy	C_review		10313	Weisenau (Germany)	638.3	coord_rearbitrated	REJECT	47.73779	16.33909	Kagan	2738				83765|10313|669|89729
AT-00078	ווימפאסינג	Wimpassing im Schwarzatale	no_match	C_review					none	NO_CANDIDATE	47.6992999	16.0329482	Kagan	2825				
AT-00079	דעגינג	Döging	no_match	C_review					none	NO_CANDIDATE	48.19194	13.31867	Kagan	2115				
AT-00080	דאנערסקירכען	Donnerskirchen	no_match	C_review					none	NO_CANDIDATE	47.89444	16.64661	Katzav3					
AT-00081	מדינת קערנטן	Carinthia	name_exact	A_autolink	7304	7304	Carinthia (Austria)	24.5	exact_geoverified	KEEP	46.722203	14.1805882	15thCAshkenaz					7304
AT-00081	קערנטן	Carinthia	name_exact	A_autolink	7304	7304	Carinthia (Austria)	24.5	exact_geoverified	KEEP	46.722203	14.1805882	15thCAshkenaz					7304
AT-00082	דארנבאך	Dornbach	fuzzy	C_review		71990	Dörnbach (Rockenhausen, Germany)	636.9	coord_rearbitrated	KEEP	48.231272	16.2804609	Kagan	1957				71990
AT-00083	קירכשלאג	Kirchschlag bei Linz	fuzzy	C_review		19903	Kirchschlag (Austria)	69.5	coord_rearbitrated	REVIEW	48.4129959	14.2763981	Kagan	7567				19903
AT-00084	לאנדשטראססע	Landstrasse	name_exact	A_autolink	18202	18202	3. Bezirk (Vienna, Austria)	0.0	exact_geoverified	KEEP	48.196389	16.395833	"SHU""M"					18202
AU-00000	אוסטרליא	Australia	name_exact	A_autolink	6306	6306	Australia	83.8	exact_geoverified	KEEP	-25.274398	133.775136	Gurewicz stationery					6306
AU-00000	אוסטרליה	Australia	name_exact	A_autolink	6306	6306	Australia	83.8	exact_geoverified	KEEP	-25.274398	133.775136	Importation Letter					6306
AU-00002	סידניי	Sydney	name_exact	A_autolink	9812	9812	Sydney (N.S.)	17040.1	exact_geoverified	REJECT	-33.8688197	151.2092955	Prenum 74					9812
AU-00003	מלבורן	Melbourne	name_exact	B_review	632	632	Melbourne (Vic.)	0.1	exact_geoverified	KEEP	-37.8136276	144.9630576	Importation Letter					632|10578
AU-00003	מעלבארן	Melbourne	name_exact	B_review	632	632	Melbourne (Vic.)	0.1	exact_geoverified	KEEP	-37.8136276	144.9630576	Gurewicz stationery					632|10578
AZ-00001	באקו	Baku	name_exact	A_autolink	507	507	Baku (Azerbaijan)	5.5	exact_geoverified	KEEP	40.4092616999999	49.8670924	DivM	1020	4913	-2705195		507
AZ-00011		Lankaran	fuzzy	C_review		80943	Lănkăran (Azerbaijan)	0.4	coord_rearbitrated	KEEP	38.75	48.85	JGen		4914	-2707450		80943|6430|7515
AZ-00012		Quba	name_exact	A_autolink	18742	18742	Quba (Azerbaijan)	0.8	exact_geoverified	KEEP	41.3666666666667	48.5166666666667	JGen		4915	-2708214		18742
AZ-00013	וואסילעווקע	Vasilyevka	no_match	C_review					none	NO_CANDIDATE	41.4818164	48.920139	Kagan	2638				
BA-00000	בוסנא	Bosnia	fuzzy	C_review		613	Bet She'an (Israel)	2001.6	coord_rearbitrated	REJECT	43.915886	17.679076	Sponsors - Leket HaZohar					613|8573
BA-00000	בוסנייא	Bosnia	fuzzy	C_review		613	Bet She'an (Israel)	2001.6	coord_rearbitrated	REJECT	43.915886	17.679076	Hakham Zvi					613|8573
BA-00001	סאראיי	Sarajevo	name_exact	B_review	8286	8286	Sarajevo (Bosnia and Hercegovina)	2.5	exact_geoverified	KEEP	43.85	18.3833333333333	Prenum - Kehilot Yaakov	8427	2329	-94996		8286|19327
BA-00001	סאראיעווע	Sarajevo	name_exact	B_review	8286	8286	Sarajevo (Bosnia and Hercegovina)	2.5	exact_geoverified	KEEP	43.85	18.3833333333333	Kagan	5655	2329	-94996		8286|19327
BA-00001	סעראיעווא	Sarajevo	name_exact	B_review	8286	8286	Sarajevo (Bosnia and Hercegovina)	2.5	exact_geoverified	KEEP	43.85	18.3833333333333	Kagan	5655	2329	-94996		8286|19327
BA-00001	שאראי	Sarajevo	name_exact	B_review	8286	8286	Sarajevo (Bosnia and Hercegovina)	2.5	exact_geoverified	KEEP	43.85	18.3833333333333	https://www.hebrewbooks.org/pdfpager.aspx?req=110&st=&pgnum=6	8427	2329	-94996		8286|19327
BA-00001	שאראיי	Sarajevo	name_exact	B_review	8286	8286	Sarajevo (Bosnia and Hercegovina)	2.5	exact_geoverified	KEEP	43.85	18.3833333333333	Kagan	8427	2329	-94996		8286|19327
BA-00001	שראי דמי בושנה	Sarajevo	name_exact	B_review	8286	8286	Sarajevo (Bosnia and Hercegovina)	2.5	exact_geoverified	KEEP	43.85	18.3833333333333	https://www.hebrewbooks.org/pdfpager.aspx?req=41525&st=&pgnum=232	8427	2329	-94996		8286|19327
BA-00010	טראבניק	Travnik	name_exact	B_review	12285	12285	Travnik (Travnik, Bosnia and Hercegovina)	0.0	exact_geoverified	KEEP	44.2333333333333	17.6666666666667	Kagan	3673	2217	-98524		12285|12286
BA-00010	טראווניק	Travnik	name_exact	B_review	12285	12285	Travnik (Travnik, Bosnia and Hercegovina)	0.0	exact_geoverified	KEEP	44.2333333333333	17.6666666666667	JGen	3673	2217	-98524		12285|12286
BA-00010	טראפניק	Travnik	name_exact	B_review	12285	12285	Travnik (Travnik, Bosnia and Hercegovina)	0.0	exact_geoverified	KEEP	44.2333333333333	17.6666666666667	Kagan	3673	2217	-98524		12285|12286
BA-00012	דאלנא טוזלע	Tuzla	fuzzy	C_review		70692	Tuzla (Bosnia and Herzegovina)	1.5	coord_rearbitrated	KEEP	44.55	18.6666666666667	Kagan	1905	2330	-99066		70692
BA-00013	באניא לוקא	Banja Luka	name_exact	A_autolink	8930	8930	Banja Luka (Bosnia and Hercegovina)	1.4	exact_geoverified	KEEP	44.7833333333333	17.1833333333333	Kagan	989	2331	-74381		8930
BA-00013	באנייאלוקה	Banja Luka	name_exact	A_autolink	8930	8930	Banja Luka (Bosnia and Hercegovina)	1.4	exact_geoverified	KEEP	44.7833333333333	17.1833333333333	Prenum - Kehilot Yaakov	989	2331	-74381		8930
BA-00014		Mostar	name_exact	A_autolink	12188	12188	Mostar (Bosnia and Hercegovina)	0.9	exact_geoverified	KEEP	43.35	17.8	JGen		2332	-89574		12188
BA-00015	בילינא	Bijeljina	fuzzy	C_review		86699	Bijeljina (Bosnia and Herzegovina)	0.7	coord_rearbitrated	KEEP	44.75	19.2166666666666	Kagan	1269	2333	-75056		86699|514|76546|18719|89638
BA-00015	ביעלינא	Bijeljina	fuzzy	C_review		86699	Bijeljina (Bosnia and Herzegovina)	0.7	coord_rearbitrated	KEEP	44.75	19.2166666666666	Kagan	1269	2333	-75056		86699|514|76546|18719|89638
BA-00016		Doboj	fuzzy	C_review		70989	Doboj (Bosnia and Herzegovina)	3.9	coord_rearbitrated	KEEP	44.7333333333333	18.0833333333333	JGen		5002	-78514		70989
BA-00017		Prijedor	name_exact	A_autolink	19104	19104	Prijedor (Bosnia and Hercegovina)	2.3	exact_geoverified	KEEP	44.9833333333333	16.7166666666666	JGen		5417	-93181		19104
BA-00018	ביהאץ	Bihać	fuzzy	C_review		73027	Bihać (Bosnia and Herzegovina)	0.0	coord_rearbitrated	KEEP	44.8166666666667	15.8666666666667	Kagan	1203	5598	-75014		73027
BA-00018	ביחאץ	Bihać	fuzzy	C_review		73027	Bihać (Bosnia and Herzegovina)	0.0	coord_rearbitrated	KEEP	44.8166666666667	15.8666666666667	JGen	1203	5598	-75014		73027
BA-00019		Brèko	fuzzy	C_review		13619	Brok (Ostrołęka, Poland)	898.7	coord_rearbitrated	REJECT	44.8666666666666	18.8166666666667	JGen		5650	-76047		75548|6702|13619|70198|24642
BA-00020		Derventa	no_match	C_review					none	NO_CANDIDATE	44.9833333333333	17.9166666666667	JGen		5829	-78353		
BA-00021		Zenica	name_exact	A_autolink	16997	16997	Zenica (Bosnia and Hercegovina)	68.8	exact_geoverified	KEEP	44.2	17.9	JGen		6371	-102019		16997
BA-00022	בעלעני	Beleni	fuzzy	C_review		79702	Belene (Bulgaria)	516.5	coord_rearbitrated	REJECT	43.4149877	18.7244578	Kagan	1362				76161|79702|89638|514|76546
BE-00001	ברוסיל	Brussels	fuzzy	C_review		575	Brussels (Belgium)	0.4	coord_rearbitrated	KEEP	50.8503396	4.3517103	Melamed Lehoil	1511	4359	-1955538		575|16897|18843|76962|15018
BE-00001	בריסל	Brussels	name_exact	A_autolink	575	575	Brussels (Belgium)	0.4	exact_geoverified	KEEP	50.8503396	4.3517103	Kagan	1511	4359	-1955538		575
BE-00001	בריססיל	Brussels	fuzzy	C_review		575	Brussels (Belgium)	0.4	coord_rearbitrated	KEEP	50.8503396	4.3517103	Kagan	1511	4359	-1955538		575|16897
BE-00001	בריססעל	Brussels	name_exact	A_autolink	575	575	Brussels (Belgium)	0.4	exact_geoverified	KEEP	50.8503396	4.3517103	Kagan	1511	4359	-1955538		575
BE-00002	אנווער	Antwerp	name_exact	A_autolink	7032	7032	Antwerp (Belgium : Province)	1.0	exact_geoverified	KEEP	51.2194475	4.4024643	Kagan	513	4358	-1953257		7032
BE-00002	אנוערבין	Antwerp	name_exact	A_autolink	7032	7032	Antwerp (Belgium : Province)	1.0	exact_geoverified	KEEP	51.2194475	4.4024643	Prenum 117	513	4358	-1953257		7032
BE-00002	אנטווערבין	Antwerp	name_exact	A_autolink	7032	7032	Antwerp (Belgium : Province)	1.0	exact_geoverified	KEEP	51.2194475	4.4024643	Kagan	513	4358	-1953257		7032
BE-00002	אנטווערפין	Antwerp	name_exact	B_review	643	643	Antwerp (Belgium)	0.3	exact_geoverified	KEEP	51.2194475	4.4024643		513	4358	-1953257		643|7032
BE-00002	אנטווערפן	Antwerp	name_exact	B_review	643	643	Antwerp (Belgium)	0.3	exact_geoverified	KEEP	51.2194475	4.4024643	Kagan	513	4358	-1953257		643|7032
BE-00002	אנטווערפען	Antwerp	name_exact	B_review	643	643	Antwerp (Belgium)	0.3	exact_geoverified	KEEP	51.2194475	4.4024643		513	4358	-1953257		643|7032
BE-00002	אנטוורפן	Antwerp	name_exact	B_review	643	643	Antwerp (Belgium)	0.3	exact_geoverified	KEEP	51.2194475	4.4024643	Yabia Omer	513	4358	-1953257		643|7032
BE-00002	אניווערס	Antwerp	name_exact	A_autolink	7032	7032	Antwerp (Belgium : Province)	1.0	exact_geoverified	KEEP	51.2194475	4.4024643	Kagan	513	4358	-1953257		7032
BE-00002	ענטווערפען	Antwerp	name_exact	A_autolink	7032	7032	Antwerp (Belgium : Province)	1.0	exact_geoverified	KEEP	51.2194475	4.4024643	LM/SS	513	4358	-1953257		7032
BE-00003	גענט	Ghent	name_exact	A_autolink	6307	6307	Ghent (Belgium)	0.7	exact_geoverified	KEEP	51.05	3.71666666666667	Kagan	1744	4362	-1958757		6307
BE-00013		Laeken	fuzzy	C_review		77522	Laeken (Belgium)	1.2	coord_rearbitrated	KEEP	50.87783	4.34807	Prenum - Pinner Talmud					77522|15669|14134|87096
BE-00015		Charleroi	name_exact	A_autolink	8803	8803	Charleroi (Belgium)	0.8	exact_geoverified	KEEP	50.4166666666667	4.43333333333333	JGen		4360	-1955924		8803
BE-00016		Farciennes	no_match	C_review					none	NO_CANDIDATE	50.4333333333333	4.55	JGen		4361	-1957942		
BE-00018	ליטיך	Liège	name_exact	B_review	10512	10512	Liège (Belgium : Province)	0.0	exact_geoverified	KEEP	50.6333333333333	5.56666666666667	Kagan	4403	4363	-1964016		8637|10512
BE-00019		Mons	name_exact	A_autolink	7119	7119	Mons (Belgium)	1.4	exact_geoverified	KEEP	50.45	3.93333333333333	JGen		4364	-1965562		7119
BE-00020		Oostende	name_exact	A_autolink	7117	7117	Ostend (Belgium)	1.0	exact_geoverified	KEEP	51.2166666666667	2.91666666666666	JGen		5438	-1966651		7117
BE-00021		Arlon	name_exact	A_autolink	6171	6171	Arlon (Belgium)	0.0	exact_geoverified	KEEP	49.6833333333333	5.81666666666667	JGen		5490	-1953322		6171
BE-00022		Namur	name_exact	B_review	11904	11904	Namur (Belgium : Province)	1.2	exact_geoverified	KEEP	50.4666666666667	4.83333333333333	JGen		6617	-1965962		10227|11904
BE-90001	פלאנדיש	Flanders	name_ambiguous	C_review		1435	Flanders	54.1	coord_rearbitrated	KEEP	51.0108706	3.7264613	SDM					1435|13728|13729
BE-90001	פראנדיש	Flanders	name_ambiguous	C_review		1435	Flanders	54.1	coord_rearbitrated	KEEP	51.0108706	3.7264613	SDM					1435|13728|13729
BG-00000	בולגאריע	Bulgaria	name_exact	A_autolink	9368	9368	Bulgaria	49.3	exact_geoverified	KEEP	43.0	25.0	JGen		613	-832642		9368
BG-00001	סאפיע	Sofia	fuzzy	C_review		668	Sofia (Bulgaria)	0.0	coord_rearbitrated	KEEP	42.6977082	23.3218675	JGen	5634	2354	-838489		668|73821|23361
BG-00001	סופיא	Sofia	name_exact	A_autolink	668	668	Sofia (Bulgaria)	0.0	exact_geoverified	KEEP	42.6977082	23.3218675	SDM	5634	2354	-838489		668
BG-00001	סופיאה	Sofia	name_exact	A_autolink	668	668	Sofia (Bulgaria)	0.0	exact_geoverified	KEEP	42.6977082	23.3218675		5634	2354	-838489		668
BG-00001	סופיע	Sofia	fuzzy	C_review		668	Sofia (Bulgaria)	0.0	coord_rearbitrated	KEEP	42.6977082	23.3218675	Prenum 2220	5634	2354	-838489		668
BG-00001	צופיאה	Sofia	fuzzy	C_review		668	Sofia (Bulgaria)	0.0	coord_rearbitrated	KEEP	42.6977082	23.3218675	SDM	5634	2354	-838489		668
BG-00001	שופיאה	Sofia	fuzzy	C_review		668	Sofia (Bulgaria)	0.0	coord_rearbitrated	KEEP	42.6977082	23.3218675	SDM	5634	2354	-838489		668
BG-00011	בודון	Vidin	name_exact	B_review	8382	8382	Vidin (Bulgaria)	1.0	exact_geoverified	KEEP	43.996159	22.8679302		2727	2370	-839613		8382|9226
BG-00011	ווידין	Vidin	name_exact	B_review	8382	8382	Vidin (Bulgaria)	1.0	exact_geoverified	KEEP	43.996159	22.8679302	Kagan	2727	2370	-839613		8382|9226
BG-00011	וידין	Vidin	name_exact	B_review	8382	8382	Vidin (Bulgaria)	1.0	exact_geoverified	KEEP	43.996159	22.8679302	SDM	2727	2370	-839613		8382|9226
BG-00012	ניקופול	Nikopol	name_exact	B_review	13375	13375	Nikopol (Bulgaria)	0.4	exact_geoverified	KEEP	43.700859	24.8946628	SDM		2364	-836702		13375|17828
BG-00013	פיליבי	Plovdiv	name_exact	B_review	12685	12685	Pleven (Bulgaria)	142.5	exact_geoverified	REVIEW	42.1354079	24.7452904	Kagan	6837	2355	-837298		12685
BG-00013	פיליבע	Plovdiv	fuzzy	C_review		412	Plovdiv (Bulgaria)	0.8	coord_rearbitrated	KEEP	42.1354079	24.7452904	Prenum 2220	6837	2355	-837298		412|71852|12685
BG-00013	פיליפאפאל	Plovdiv	fuzzy	C_review		412	Plovdiv (Bulgaria)	0.8	coord_rearbitrated	KEEP	42.1354079	24.7452904	Kagan	6837	2355	-837298		412
BG-00013	פיליפופול	Plovdiv	name_exact	A_autolink	412	412	Plovdiv (Bulgaria)	0.8	exact_geoverified	KEEP	42.1354079	24.7452904	SDM	6837	2355	-837298		412
BG-00014	פליבנה	Pleven	name_exact	A_autolink	12685	12685	Pleven (Bulgaria)	0.9	exact_geoverified	KEEP	43.4170423	24.6066847	SDM	6626	2368	-837287		12685
BG-00014	פלעוונע	Pleven	name_exact	A_autolink	12685	12685	Pleven (Bulgaria)	0.9	exact_geoverified	KEEP	43.4170423	24.6066847	Kagan	6626	2368	-837287		12685
BG-00014	פניבנה	Pleven	name_exact	A_autolink	12685	12685	Pleven (Bulgaria)	0.9	exact_geoverified	KEEP	43.4170423	24.6066847	SDM	6626	2368	-837287		12685
BG-00015	דולייא	Petrich	fuzzy	C_review		74741	Petrich (Blagoevgrad, Bulgaria)	0.0	coord_rearbitrated	KEEP	41.3981080999999	23.2066849	SDM					74741|80461|7555
BG-00016	שומנא	Shumen	name_exact	A_autolink	10723	10723	Shumen (Bulgaria)	0.7	exact_geoverified	KEEP	43.2666666666667	26.9166666666667	Prenum 2220		494	-838266		10723
BG-00019	אורוסג'וק	Ruse	name_exact	A_autolink	444	444	Ruse (Bulgaria)	1.3	exact_geoverified	KEEP	43.8333333333333	25.95	Kagan	193	2356	-837975		444
BG-00019	רוסטשוק	Ruse	fuzzy	C_review		444	Ruse (Bulgaria)	1.3	coord_rearbitrated	KEEP	43.8333333333333	25.95	Kagan	8159	2356	-837975		444
BG-00020		Varna	name_exact	A_autolink	7147	7147	Varna (Bulgaria)	0.7	exact_geoverified	KEEP	43.2166666666667	27.9166666666667	JGen		2357	-839465		7147
BG-00021	באזארג'יק	Pazardzhik	fuzzy	C_review		80	Pazardzhik (Bulgaria)	0.7	coord_rearbitrated	KEEP	42.2	24.3333333333333	Kagan	860	2358	-837110		80
BG-00021	באזארדזשיק	Pazardzhik	fuzzy	C_review		80	Pazardzhik (Bulgaria)	0.7	coord_rearbitrated	KEEP	42.2	24.3333333333333	Kagan	860	2358	-837110		80
BG-00022	סליוונע	Sliven	name_exact	A_autolink	8299	8299	Sliven (Bulgaria)	1.5	exact_geoverified	KEEP	42.6666666666667	26.3166666666667	Kagan	5930	2359	-838421		8299
BG-00023	יאמבול	Yambol	name_exact	A_autolink	768	768	I︠a︡mbol (Bulgaria)	0.3	exact_geoverified	KEEP	42.4833333333333	26.5	Prenum 2220		2360	-839944		768
BG-00024		Kyustendil	name_exact	A_autolink	9618	9618	Ki︠u︡stendil (Bulgaria)	0.5	exact_geoverified	KEEP	42.2833333333332	22.6833333333333	JGen		2361	-835744		9618
