person_id	heading	subject	seq	place	place_kind	org	role	verb	date_start	date_end	certainty	t_start	t_end	t_inferred	res_status	qid	label_en	lat	lon	events	evidence
P-5-facs_430_r	לערעסקאָ, סאַמועל [שמואל לערער]	entry	12	לעמבערג	settlement	זעליג שאָרס טרופּע	performer	tour			none	1876	1913	True	settlement	Q36036	Lviv	49.8425	24.032222	"[{""event_type"": ""season"", ""play"": """", ""venue"": """", ""date"": """", ""description"": ""Toured for 2 years""}]"	פֿאָרט ל. אַרום 2 יאָר מיט זעליג שאָרס טרופּע
P-5-facs_430_r	לערעסקאָ, סאַמועל [שמואל לערער]	entry	13	רומעניע	country	אייגענער קאָנצעסיע	director	stay			none	1876	1913	True	region	רומעניע	Romania	45.94	24.97	[]	שפּילט ער אין רומעניע אויף אַן אייגענער קאָנצעסיע
P-5-facs_430_r	לערעסקאָ, סאַמועל [שמואל לערער]	entry	14	לעמבערג	settlement	גימפּעלן	performer	stay			none	1876	1913	True	settlement	Q36036	Lviv	49.8425	24.032222	[]	שפּעטער טרעט ער ווידער אַריין צו גימפּעלן אין לעמבערג
P-5-facs_430_r	לערעסקאָ, סאַמועל [שמואל לערער]	entry	15	רומעניע	country	אַקסעלראָד	director	stay			none	1876	1913	True	region	רומעניע	Romania	45.94	24.97	[]	דערנאָך ביי אַקסעלראָד אין רומעניע אויף אַן אייגענער קאָנצעסיע
P-5-facs_430_r	לערעסקאָ, סאַמועל [שמואל לערער]	entry	16	לאָנדאָן	settlement		performer	visit			none	1876	1913	True	settlement	Q84	London	51.507222	-0.1275	"[{""event_type"": ""performance"", ""play"": """", ""venue"": ""פּאַוויליאָן טעאַטער"", ""date"": """", ""description"": ""Guest performance with Sam Shilling""}, {""event_type"": ""performance"", ""play"": ""די נבלה"", ""venue"": ""עמפּייער טעאַטער"", ""date"": """", ""description"": ""Played the role of Mendel""}, {""event_type"": ""performance"", ""play"": ""נאַראַ"", ""venue"": ""מייל ענד עמפּייר"", ""date"": """", ""description"": ""Staged Ibsen's Nora with Dina Feinman""}]"	שפּעטער גאַסטראָלירט ער אין לאָנדאָנער פּאַוויליאָן טעאַטער
P-5-facs_430_r	לערעסקאָ, סאַמועל [שמואל לערער]	entry	17	בודאָפּעסט	settlement	ווערטהיימער	performer	stay			none	1876	1913	True	settlement	Q1781	Budapest	47.498333	19.040833	"[{""event_type"": ""season"", ""play"": """", ""venue"": ""געזאַנג-און-שפּיל-האַלע"", ""date"": """", ""description"": ""Played for 4 years without intermissions due to licensing""}]"	דערנאָך ביי ווערטהיימער אין בודאָפּעסט, וואו ער האָט 4 יאָר געשפּילט
P-5-facs_430_r	לערעסקאָ, סאַמועל [שמואל לערער]	entry	18	בערלין	settlement		director	stay	1913	1913	explicit	1913	1913	False	settlement	Q64	Berlin	52.516667	13.383333	[]	זומער 1913 האָט ל. געפירט אין בערלין אַ טרופּע
P-5-facs_430_r	לערעסקאָ, סאַמועל [שמואל לערער]	entry	19	אוקראינע	country		performer	stay	1917	1917	explicit	1917	1917	False	region	אוקראינע	Ukraine	49.0	32.0	[]	1917 — האָט ער געשפּילט אין אוקראינע
P-5-facs_430_r	לערעסקאָ, סאַמועל [שמואל לערער]	entry	20	פּוילן	country	חברים-טרופּעס	performer	tour			none	1917	1926	True	region	פוילן	Poland	52.23	21.01	[]	דערנאָך אַרומגעפֿאָרן מיט חברים-טרופּעס איבער פּוילן
P-5-facs_430_r	לערעסקאָ, סאַמועל [שמואל לערער]	entry	21	רומעניע	country	חברים-טרופּעס	performer	tour			none	1917	1926	True	region	רומעניע	Romania	45.94	24.97	[]	און רומעניע
P-5-facs_430_r	לערעסקאָ, סאַמועל [שמואל לערער]	entry	22	ווין	settlement		performer	stay	1926		explicit	1926	1926	False	settlement	Q1741	Vienna	48.208333	16.3725	[]	1926 — געקומען אין ווין, וואו ער איז פֿאַרבליבן שפּילן עטלעכע יאָר.
P-5-facs_430_r	לערעסקאָ, סאַמועל [שמואל לערער]	entry	23	טשערנאָוויץ	settlement			stay	1939		approximate	1939	1939	False	settlement	Q157725	Chernivtsi	48.290833	25.934444	[]	בעתן אויסבראָך פֿון דער צווייטער וועלט-מלחמה האָט ל. ... זיך געפונען אין טשערנאָוויץ
P-5-facs_430_r	לערעסקאָ, סאַמועל [שמואל לערער]	entry	24	טראַנסניסטריע	region			flight		1943	explicit	1943	1943	False	unresolved					"[{""event_type"": ""death"", ""play"": """", ""venue"": """", ""date"": ""1943"", ""description"": ""Died of typhus in the camp""}, {""event_type"": ""burial"", ""play"": """", ""venue"": ""וואַסער-קלאָזעט"", ""date"": """", ""description"": ""Buried in a water closet""}]"	דעפּאָרטירט קיין טראַנסניסטריע... אין אָנהייב 1943 איז ל. דערפֿון קראַנק געוואָרן אויף טיפוס און איז געשטאָרבן.
P-5-facs_556_tr_1739222579	אַדלער קאָטיאַ [גוראָלניק]	entry	1	ניקאָפּאָל, אוקראינע	settlement			born	1881-05-15		explicit	1881	1881	False	region_first_of_list	אוקראינע	Ukraine	49.0	32.0	[]	געבוירן 15 מיי (א. ס.) 1881 אין ניקאָפּאָל, אוקראינע
P-5-facs_556_tr_1739222579	אַדלער קאָטיאַ [גוראָלניק]	entry	2	ניקאָפּאָל	settlement	ליבהאָבער-גרופּעס	performer	stay			none	1881	1908	True	unresolved					"[{""event_type"": ""other"", ""play"": """", ""venue"": """", ""date"": """", ""description"": ""began participating in amateur groups""}]"	אָנגעהויבן מיטווירקן אין ליבהאָבער-גרופּעס
P-5-facs_556_tr_1739222579	אַדלער קאָטיאַ [גוראָלניק]	entry	3	רוסלאַנד	country	סאָבסייס טרופּע	performer	stay	1908		explicit	1908	1908	False	region	רוסלאנד	Russia	55.75	37.62	"[{""event_type"": ""debut"", ""play"": """", ""venue"": """", ""date"": ""1908"", ""description"": ""entered as a professional actress""}, {""event_type"": ""marriage"", ""play"": """", ""venue"": """", ""date"": """", ""description"": ""married Yeremyahu Adler""}]"	אין 1908 טרעט זי אַריין אַלס פּראָפעסיאנעלע אַקטעריסע אין סאָבסייס טרופּע
P-5-facs_556_tr_1739222579	אַדלער קאָטיאַ [גוראָלניק]	entry	4	רוסלאַנד	country	פֿאַכלערס מיניאַטור-טרופּע	performer	tour			none	1908	1926	True	region	רוסלאנד	Russia	55.75	37.62	[]	מאַכט זי מיט זיינע וואַנדערונגען איבער רוסלאַנד, אין פֿאַכלערס מיניאַטור-טרופּע
P-5-facs_556_tr_1739222579	אַדלער קאָטיאַ [גוראָלניק]	entry	5	קאָנסטאַנטינאָפּאָל	settlement		performer	tour			none	1908	1926	True	settlement	Q406	Istanbul	41.01	28.960278	[]	קאָנסטאַנטינאָפּאָל
P-5-facs_556_tr_1739222579	אַדלער קאָטיאַ [גוראָלניק]	entry	6	בולגאַריע	country		performer	tour			none	1908	1926	True	region	בולגאריע	Bulgaria	42.7	25.5	[]	בולגאַריע
P-5-facs_556_tr_1739222579	אַדלער קאָטיאַ [גוראָלניק]	entry	7	רומעניע	country		performer	tour			none	1908	1926	True	region	רומעניע	Romania	45.94	24.97	[]	רומעניע
P-5-facs_556_tr_1739222579	אַדלער קאָטיאַ [גוראָלניק]	entry	8	עסטרייך	country		performer	tour			none	1908	1926	True	region	עסטרייך	Austria	48.2	16.37	[]	עסטרייך
P-5-facs_556_tr_1739222579	אַדלער קאָטיאַ [גוראָלניק]	entry	9	דייטשלאַנד	country		performer	tour			none	1908	1926	True	region	דייטשלאנד	Germany	52.52	13.4	[]	דייטשלאַנד
P-5-facs_556_tr_1739222579	אַדלער קאָטיאַ [גוראָלניק]	entry	10	פאַריז	settlement		performer	settled	1926		explicit	1926	1926	False	settlement	Q90	Paris	48.856667	2.352222	"[{""event_type"": ""performance"", ""play"": """", ""venue"": """", ""date"": """", ""description"": ""plays from time to time""}]"	זינט 1926 אין פאַריז, וואו זי שפּילט פֿון צייט צו צייט
P-5-facs_556_tr_1739222579	אַדלער קאָטיאַ [גוראָלניק]	entry	11	פאַריז	settlement			death			none	1926	1926	True	settlement	Q90	Paris	48.856667	2.352222	"[{""event_type"": ""death"", ""play"": """", ""venue"": """", ""date"": """", ""description"": ""deported and killed by Nazis""}]"	ווען די נאַציס האָבן פֿאַרכאַפּט פאַריז, האָבן זיי זיי דעפּאָרטירט און אומגעבראַכט
P-5-facs_560_tr_1739220843	אַריעל, רחל	entry	1	לאָדזש, פּוילן	settlement			born	1891-10-07		explicit	1891	1891	False	settlement	Q580	Łódź	51.75	19.466667	[]	געבוירן 7 אָקטאָבער 1891 אין לאָדזש, פּוילן
P-5-facs_560_tr_1739220843	אַריעל, רחל	entry	2	וויטעבסק	settlement	גענפערס טרופּע	כאָריסטקע	stay			none	1891	1921	True	settlement	Q102217	Vitebsk	55.183333	30.166667	"[{""event_type"": ""performance"", ""play"": """", ""venue"": """", ""date"": """", ""description"": ""started playing small roles after a short time""}]"	נעמט זי מיט אַלס כאָריסטקע קיין וויטעבסק אין גענפערס טרופּע
P-5-facs_560_tr_1739220843	אַריעל, רחל	entry	3	ווילנע	settlement	סאָבסיין	אַקטיאָר	stay			none	1891	1921	True	settlement	Q216	Vilnius	54.687222	25.28	"[{""event_type"": ""performance"", ""play"": """", ""venue"": """", ""date"": """", ""description"": ""played larger roles""}]"	פֿון דאָרט פֿאָרט זיי קיין ווילנע צו סאָבסיין
P-5-facs_560_tr_1739220843	אַריעל, רחל	entry	4	קאָנסטאַנטינאָפּאָל	settlement			stay	1921		explicit	1921	1921	False	settlement	Q406	Istanbul	41.01	28.960278	[]	אין 1921 פֿאָרט זי קיין קאָנסטאַנטינאָפּאָל
P-5-facs_560_tr_1739220843	אַריעל, רחל	entry	5	רומעניע	country			stay			none	1921	1921	True	region	רומעניע	Romania	45.94	24.97	[]	פֿון דאָרט קיין רומעניע
P-5-facs_560_tr_1739220843	אַריעל, רחל	entry	6	לאָדזש	settlement	חברים-טרופּע	אַקטיאָר	return			none	1921	1921	True	settlement	Q580	Łódź	51.75	19.466667	"[{""event_type"": ""performance"", ""play"": """", ""venue"": """", ""date"": """", ""description"": ""played together with her husband Chaim-Dovid Ariel""}]"	צוריק קיין לאָדזש, וואו זי שפּילט אין דער דאָרטיקער חברים-טרופּע צוזאַמען מיט איר מאָן חיים-דוד אַריעל
P-5-facs_560_tr_1739220843	אַריעל, רחל	entry	7	פּוילן	country			death			none	1921	1921	True	region	פוילן	Poland	52.23	21.01	"[{""event_type"": ""death"", ""play"": """", ""venue"": """", ""date"": """", ""description"": ""murdered by the Nazis""}]"	איז א. אומגעבראַכט געוואָרן דורך די נאַציס
P-5-facs_568_tr_1739221639	מענדעלעוויטש, דוד	entry	1	קעלץ, פּוילן	settlement			born	1888		explicit	1888	1888	False	settlement	Q102317	Kielce	50.8725	20.631944	[]	געבוירן 1888 אין קעלץ, פּוילן.
P-5-facs_568_tr_1739221639	מענדעלעוויטש, דוד	entry	2	ראַדאָם	settlement	פּוילישער בינע	performer	stay			none	1888	1909	True	settlement	Q104740	Radom	51.416667	21.15	"[{""event_type"": ""debut"", ""play"": """", ""venue"": """", ""date"": """", ""description"": ""Debuted on the Polish stage but left soon due to antisemitism""}]"	דעביוטירט אין ראַדאָם אויף דער פּוילישער בינע
P-5-facs_568_tr_1739221639	מענדעלעוויטש, דוד	entry	3	טשענסטאָכאָוו	settlement	יידישע דראַמאַטישע סעקציע	director	settled	1909		explicit	1909	1909	False	settlement	Q103217	Częstochowa	50.80964	19.12217	"[{""event_type"": ""performance"", ""play"": ""אוריאל אַקאָסטאָ"", ""venue"": """", ""date"": """", ""description"": ""Directed and played the role of De Silva""}]"	1909 — זיך באַזעצט אין טשענסטאָכאָוו, און... אָרגאַניזירט אַ יידישע דראַמאַטישע סעקציע
P-5-facs_568_tr_1739221639	מענדעלעוויטש, דוד	entry	4	פּוילן	country	קאַמינסקי-טרופּע	performer	tour			none	1909	1915	True	region	פוילן	Poland	52.23	21.01	[]	אַריינגעטראָטן אַלס פּראָפעסיאנעלער יידישער אַקטיאָר אין דער גאַסטראָלירנדיקער קאַמינסקי-טרופּע, מיט וועלכער ער פֿאָרט אַרום איבער פּוילן.
P-5-facs_568_tr_1739221639	מענדעלעוויטש, דוד	entry	5	פּוילן	country	ליפּאָווסקי, גענפער	performer	stay		1915	explicit	1915	1915	False	region	פוילן	Poland	52.23	21.01	[]	איבערגעגאַנגען אין די טרופּעס פֿון ליפּאָווסקי, גענפער א. א., וואו ער שפּילט ביז 1915.
P-5-facs_568_tr_1739221639	מענדעלעוויטש, דוד	entry	6	כאַרקאָוו	settlement	קלאַראַ יאָנג	performer	stay	1915	1916	explicit	1915	1916	False	settlement	Q42308	Kharkiv	49.9925	36.231111	[]	1915-16 — געשפּילט מיט קלאַראַ יאָנג אין כאַרקאָוו
P-5-facs_568_tr_1739221639	מענדעלעוויטש, דוד	entry	7	קרים און אוקראַינע	region	אונטער זיין דירעקציע אַ טרופּע	director	tour			none	1915	1917	True	settlement_first_of_list	Q7835	Crimea	45.0	34.0	[]	אָרגאַניזירט אונטער זיין דירעקציע אַ טרופּע, מיט וועלכער ער כאָרט אַרום... איבער קרים און אוקראַינע.
P-5-facs_568_tr_1739221639	מענדעלעוויטש, דוד	entry	8	ראָטנפֿאַרבאַנד	country	קאָאָפּעראַטיווער טרופּע	performer	tour	1917	1920	explicit	1917	1920	False	region	ראטנפארבאנד	Soviet Union	55.75	37.62	[]	1917-20 — אַרומגעפֿאָרן מיט אַ קאָאָפּעראַטיווער טרופּע
P-5-facs_568_tr_1739221639	מענדעלעוויטש, דוד	entry	9	קאָנסטאַנטינאָפּאָל	settlement		performer	stay			none	1917	1922	True	settlement	Q406	Istanbul	41.01	28.960278	[]	געשפּילט יידיש טעאַטער אין קאָנסטאַנטינאָפּאָל
P-5-facs_568_tr_1739221639	מענדעלעוויטש, דוד	entry	10	איטאַליע	country		performer	stay			none	1917	1922	True	region	איטאליע	Italy	41.9	12.5	[]	איטאַליע
P-5-facs_568_tr_1739221639	מענדעלעוויטש, דוד	entry	11	ווין	settlement		performer	stay			none	1917	1922	True	settlement	Q1741	Vienna	48.208333	16.3725	[]	און ווין.
P-5-facs_568_tr_1739221639	מענדעלעוויטש, דוד	entry	12	פאַריז	settlement	נ. בלומענטאַל	performer	stay	1922	1925	explicit	1922	1925	False	settlement	Q90	Paris	48.856667	2.352222	[]	1922 — אָנגאַזשירט געוואָרן קיין פאַריז... וואו ער שפּילט ביז 1925
P-5-facs_568_tr_1739221639	מענדעלעוויטש, דוד	entry	13	לאָנדאָן	settlement	נ. בלומענטאַל	performer	stay	1922	1925	explicit	1922	1925	False	settlement	Q84	London	51.507222	-0.1275	[]	און לאָנדאָן (דיר. נ. בלומענטאַל), וואו ער שפּילט ביז 1925
P-5-facs_568_tr_1739221639	מענדעלעוויטש, דוד	entry	14	בעלגיע	country	יידישע טרופּעס	director	stay	1925	1927	approximate	1925	1927	False	region	בעלגיע	Belgium	50.85	4.35	[]	דערנאָך, ביז 1927, געווען דירעקטאָר פֿון יידישע טרופּעס אין בעלגיע.
P-5-facs_568_tr_1739221639	מענדעלעוויטש, דוד	entry	15	דרום אפריקע	country	יידישער טרופּע	performer	stay	1928		explicit	1928	1928	False	settlement	Q258	South Africa	-29.0	24.0	[]	1928 — אָנגאַזשירט געוואָרן מיט אַ יידישער טרופּע אין דרום אפריקע
P-5-facs_568_tr_1739221639	מענדעלעוויטש, דוד	entry	16	מערב-אייראָפּע	region		performer	return			none	1928	1942	True	region	מערב-אייראפע	Western Europe	48.85	2.35	[]	נאָכן צו ריקקומען אין מערב-אייראָפּע, דאָרט ווייטער געשפּילט יידיש טעאַטער.
P-5-facs_568_tr_1739221639	מענדעלעוויטש, דוד	entry	17	בריסל	settlement			stay	1942		explicit	1942	1942	False	settlement	Q239	Brussels	50.846667	4.351667	[]	געפֿאָרן אין 1942 פֿון בריסל
P-5-facs_568_tr_1739221639	מענדעלעוויטש, דוד	entry	18	אַנטווערפן	settlement			pass_through	1942		explicit	1942	1942	False	settlement	Q12892	Antwerp	51.2211111111111	4.39972222222222	"[{""event_type"": ""other"", ""play"": """", ""venue"": """", ""date"": ""1942"", ""description"": ""Arrested by Nazis at a station while traveling to Antwerp""}]"	קיין אַנטווערפן... אויף אַ געוויסער סטאַציע האָבן אים די נאַציס אַראָפּגענומען און אַרעסטירט
P-5-facs_568_tr_1739221639	מענדעלעוויטש, דוד	entry	19	אשוויענטשים	settlement			death			none	1942	1942	True	unresolved					"[{""event_type"": ""death"", ""play"": """", ""venue"": """", ""date"": """", ""description"": ""Deported and never returned""}]"	דעפּאָרטירט קיין אשוויענטשים פֿון וואַנען ער איז מער ניט צוריקגעקומען.
P-5-facs_64_tr_1733059339	זיידערמאַן, דוד	entry	1	לאָדזש, פּוילן	settlement		performer	born	1895-02-12		explicit	1895	1895	False	settlement	Q580	Łódź	51.75	19.466667	"[{""event_type"": ""other"", ""play"": """", ""venue"": """", ""date"": """", ""description"": ""received a traditional Jewish education and finished a 4-class school""}]"	געבוירן 12 פעברואר 1895 אין לאָדזש, פּוילן.
P-5-facs_64_tr_1733059339	זיידערמאַן, דוד	entry	2	לאָדזש	settlement		weaver	stay			none	1895	1917	True	settlement	Q580	Łódź	51.75	19.466667	"[{""event_type"": ""other"", ""play"": """", ""venue"": ""כאַפּושס אויף וואָלבארסקאַ גאָס 36"", ""date"": """", ""description"": ""worked as a weaver while dreaming of the theater""}, {""event_type"": ""performance"", ""play"": """", ""venue"": ""זאַנדבערגן אין טעאַטער"", ""date"": """", ""description"": ""attended theater every Sabbath afternoon as a child""}]"	נאָך זיצנדיק אויף דער וועבשטול אין כאַפּושס אויף וואָלבארסקאַ גאָס 36, אין לאָדזש
P-5-facs_64_tr_1733059339	זיידערמאַן, דוד	entry	3	סביבה פֿון לאָדזש	region	פֿאַרשיידענע 'ליבהאָבער'גרופּעס	performer	tour			none	1895	1917	True	unresolved					"[{""event_type"": ""other"", ""play"": """", ""venue"": """", ""date"": """", ""description"": ""left home to travel with amateur groups""}]"	לאָזט זיך אַרויס מיט פֿאַרשיידענע 'ליבהאָבער'גרופּעס איבער דער סביבה פֿון לאָדזש
P-5-facs_64_tr_1733059339	זיידערמאַן, דוד	entry	4	לאָדזש	settlement	לאָדזשער 'סקאָלאַ'-טעאָטער	performer	stay	1917		explicit	1917	1917	False	settlement	Q580	Łódź	51.75	19.466667	"[{""event_type"": ""marriage"", ""play"": """", ""venue"": """", ""date"": """", ""description"": ""married Chana Lerner, a chorus member in the troupe""}]"	ד. ווערט אין 1917 אַנגאַזשירט אין לאָדזשער 'סקאָלאַ'-טעאָטער
P-5-facs_64_tr_1733059339	זיידערמאַן, דוד	entry	5	פּוילישער פּראָווינץ	region	קאדיש-כאַש טרופּע	performer	tour			none	1917	1920	True	unresolved					"[{""event_type"": ""performance"", ""play"": ""באַיאַדעראַ"", ""venue"": """", ""date"": """", ""description"": ""performed in European operettas""}]"	פֿאַרבינדן זיך מיט דער קאדיש-כאַש טרופּע און פֿאָרן מיט איר אַרום איבער דער פּוילישער פּראָווינץ.
P-5-facs_64_tr_1733059339	זיידערמאַן, דוד	entry	6	קאָוונער ליטע	region		performer	tour	1920		explicit	1920	1920	False	unresolved					[]	1920 — מאַכט ז. אַ טורניי איבער קאָוונער ליטע
P-5-facs_64_tr_1733059339	זיידערמאַן, דוד	entry	7	לאָנדאָן	settlement	יאָזעף קעסלער	performer	visit	1922		explicit	1922	1922	False	settlement	Q84	London	51.507222	-0.1275	[]	1922 — גאַסטראָלירט ער ביי יאָזעף קעסלער אין לאָנדאָן
P-5-facs_64_tr_1733059339	זיידערמאַן, דוד	entry	8	בערלין	settlement		performer	visit			none	1922	1926	True	settlement	Q64	Berlin	52.516667	13.383333	[]	שפּעטער אין בערלין.
P-5-facs_64_tr_1733059339	זיידערמאַן, דוד	entry	9	וואַרשע	settlement	וואַרשעווער קאַמינסקי טעאַטער	performer	stay	1926		explicit	1926	1926	False	settlement	Q270	Warsaw	52.23	21.011111	"[{""event_type"": ""performance"", ""play"": ""מאָדערנע דאַמען"", ""venue"": ""קאָמינסקי-טעאַטער"", ""date"": """", ""description"": ""huge success in the operetta Modern Ladies""}, {""event_type"": ""performance"", ""play"": ""בר כוכבאַ"", ""venue"": ""וואַרשעווער צירק--בנין"", ""date"": """", ""description"": ""performed in the circus building""}]"	1926 שפּילט ער אין וואַרשעווער קאַמינסקי טעאַטער
P-5-facs_64_tr_1733059339	זיידערמאַן, דוד	entry	10	פּוילן	country	אָפּערעטן-טרופּע	director	tour		1928	explicit	1928	1928	False	region	פוילן	Poland	52.23	21.01	[]	ביז 1928 האָט ז. אָנגעפֿירט מיט אַן אָפּערעטן-טרופּע איבער פּוילן.
P-5-facs_64_tr_1733059339	זיידערמאַן, דוד	entry	11	ריגע	settlement	ריגער קאָמעדיע און אָפּערעטן-טעאַטער	performer	stay	1928		explicit	1928	1928	False	settlement	Q1773	Riga	56.9475	24.106944	[]	אין 1928 האָט ער געשפּילט אין ריגער קאָמעדיע און אָפּערעטן-טעאַטער
P-5-facs_64_tr_1733059339	זיידערמאַן, דוד	entry	12	ליטע, לעטלאַנד, פֿראַנקרייך, ענגלאַנד, בעלגיע, טשעכאָסלאָוואַקיי, רומעניע, עסטרייך, דייטשלאַנד, דרום אַמעריקע און אפריקע	region		performer	tour			none	1928	1939	True	settlement	Q37	Lithuania	55.2	24.0	[]	דערנאָך גאַסטראָלירט אין ליטע, לעטלאַנד, פֿראַנקרייך, ענגלאַנד, בעלגיע, טשעכאָסלאָוואַקיי, רומעניע, עסטרייך, דייטשלאַנד, דרום אַמעריקע און אפריקע
P-5-facs_64_tr_1733059339	זיידערמאַן, דוד	entry	13	וואַרשע	settlement		performer	stay	1939		approximate	1939	1939	False	settlement	Q270	Warsaw	52.23	21.011111	"[{""event_type"": ""other"", ""play"": """", ""venue"": """", ""date"": """", ""description"": ""tried to flee to Russia but failed and returned to Warsaw""}, {""event_type"": ""performance"", ""play"": ""די רומענישע חתונה"", ""venue"": ""עלדאָראַדאָ-טעאַטער"", ""date"": """", ""description"": ""performed in the ghetto""}, {""event_type"": ""other"", ""play"": ""מיין יידישע מאַמע"", ""venue"": """", ""date"": """", ""description"": ""forced to sing for a Nazi propaganda film""}, {""event_type"": ""business"", ""play"": """", ""venue"": ""חיים סאַנדלערס שאַפּ"", ""date"": """", ""description"": ""worked in a shop to get life-cards during the actions""}]"	ווען דער [צווייטער וועלט-] קריג איז אויסגעבראָכן... זיך געפונען אין וואַרשע
P-5-facs_64_tr_1733059339	זיידערמאַן, דוד	entry	14	פּאָניאַטאָוו	settlement	טעבענסעס שאַפּ	performer	stay			none	1939	1943	True	unresolved					"[{""event_type"": ""performance"", ""play"": """", ""venue"": """", ""date"": """", ""description"": ""performed concerts in the camp""}]"	אַוועקגעשיקט קיין פּאָניאַטאָוו, הינטער לובלין, אין לאַגער אַריין
P-5-facs_64_tr_1733059339	זיידערמאַן, דוד	entry	15	מאידאַנעק	settlement			death	1943-11-03	1943-11-03	explicit	1943	1943	False	unresolved					"[{""event_type"": ""death"", ""play"": """", ""venue"": ""מאידאַנקער פעלדער"", ""date"": ""1943-11-03"", ""description"": ""shot by the Germans along with 18,000 other Jews""}]"	זיי אַוועקגעשיקט גלייך קיין מאידאַנעק. דאָס איז געווען דעם 3-טן נאוועמבער 1943
P-5-facs_70_tr_1733059368	יאַקובאָוויטש, יעקב	entry	1	לאָדזש, פּוילן	settlement			born	1896-02-22		explicit	1896	1896	False	settlement	Q580	Łódź	51.75	19.466667	[]	געבוירן 22 פעברואַר 1896 אין לאָדזש, פּוילן
P-5-facs_70_tr_1733059368	יאַקובאָוויטש, יעקב	entry	2	לאָדזש	settlement	י. מייזעל	געהילף-מייסטער	stay			none	1896	1916	True	settlement	Q580	Łódź	51.75	19.466667	"[{""event_type"": ""business"", ""play"": """", ""venue"": """", ""date"": """", ""description"": ""worked as an assistant master weaver""}]"	געוואָרן געהילף-מייסטער ביי דער פֿירמע י. מייזעל אין לאָדזש
P-5-facs_70_tr_1733059368	יאַקובאָוויטש, יעקב	entry	3	לאָדזש	settlement	לאָדזשער גרויסעס טעאַטער	performer	stay	1916		explicit	1916	1916	False	settlement	Q580	Łódź	51.75	19.466667	"[{""event_type"": ""debut"", ""play"": ""די אַמעריקאַנערין"", ""venue"": ""לאָדזשער גרויסעס טעאַטער"", ""date"": ""1916"", ""description"": ""professional debut as Sam Lehrer""}]"	אין 1916 אָנגעהויבן שפּילן פּראָפעסיאנעל אין לאָדזשער גרויסעס טעאַטער
P-5-facs_70_tr_1733059368	יאַקובאָוויטש, יעקב	entry	4	פּראָווינץ	region		performer	tour			none	1916	1918	True	unresolved					[]	געפֿאָרן איבער דער פּראָווינץ
P-5-facs_70_tr_1733059368	יאַקובאָוויטש, יעקב	entry	5	וואַרשע	settlement		performer	stay			none	1916	1918	True	settlement	Q270	Warsaw	52.23	21.011111	[]	שפּעטער אין וואַרשע
P-5-facs_70_tr_1733059368	יאַקובאָוויטש, יעקב	entry	6	פּוילישער פּראָווינץ	region		performer	tour			none	1916	1918	True	unresolved					"[{""event_type"": ""performance"", ""play"": ""ישיבה בחור"", ""venue"": """", ""date"": """", ""description"": ""played lead roles""}]"	אַרומגעוואַנדערט איבער דער פּוילישער פּראָווינץ וואו ער שפּילט הויפּט-ראָלן
P-5-facs_70_tr_1733059368	יאַקובאָוויטש, יעקב	entry	7	וואַרשע	settlement	"טעאַטער „ווענוס"""	performer	stay	1918		explicit	1918	1918	False	settlement	Q270	Warsaw	52.23	21.011111	[]	"אין 1918 אין וואַרשע אין טעאַטער „ווענוס"" מיט זיין ברודער און שוועגערין"
P-5-facs_70_tr_1733059368	יאַקובאָוויטש, יעקב	entry	8	אוקראינע	country			emigration	1919		explicit	1919	1919	False	region	אוקראינע	Ukraine	49.0	32.0	[]	1919 — אַריבער קיין אוקראינע
P-5-facs_70_tr_1733059368	יאַקובאָוויטש, יעקב	entry	9	זלאַטאָפּאָל	settlement		performer	stay	1919	1919-05	explicit	1919	1919	False	settlement	Q889579	Zlatopil	49.386944	36.214167	"[{""event_type"": ""conflict"", ""play"": """", ""venue"": """", ""date"": ""1919-05-02"", ""description"": ""survived a pogrom and hid in cellars""}]"	געשפּילט מיט אַ טרופּע אין זלאַטאָפּאָל... דעם 2 מיי 1919 האָבן די פּעטרולאָווצעס דאָרט געמאַכט אַ פּאָגראָם
P-5-facs_70_tr_1733059368	יאַקובאָוויטש, יעקב	entry	10	אָדעס	settlement	ראַפּעלס טרופּע	performer	stay	1919	1919	approximate	1919	1919	False	settlement	Q1874	Odesa	46.47747	30.73262	[]	אָפּגעשיקט די טרופּע קיין אָדעס, וואו י. הייבט אָן שפּילן אין ראַפּעלס טרופּע
P-5-facs_70_tr_1733059368	יאַקובאָוויטש, יעקב	entry	11	סעוואַסטאָפּאָל	settlement		performer	stay	1919		approximate	1919	1919	False	settlement	Q7525	Sevastopol	44.605	33.5225	[]	ענדע זומער 1913 [sic, 1919]... פֿאָרט די טרופּע אַוועק קיין סעוואַסטאָפּאָל
P-5-facs_70_tr_1733059368	יאַקובאָוויטש, יעקב	entry	12	פֿעאָדאָסיאָ	settlement		performer	stay	1920		approximate	1920	1920	False	unresolved					"[{""event_type"": ""conflict"", ""play"": """", ""venue"": """", ""date"": """", ""description"": ""arrested as a deserter and sentenced to hang""}]"	אַ יאָר שפּעטער שפּילט די טרופּע אין פֿעאָדאָסיאָ... דאָ ווערט ל. אַרעסטירט
